round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,maxRoundBet,action,amount,cputime
1,0,4,4,deal,0,♠10 ♣Q,,20000,0.32178154761908506,0.35030213787709275,1000,0,0,0,20,1000,0,30,20,1,4,50,0,5.742523809526805,0.28712619047634025,-10.346553571427448,-0.3564369047618299,388.8389946057665,raise,0,0.08535408973693848
1,1,4,4,flop,0,♠10 ♣Q,♦2 ♥9 ♣J,103,0.3932038834951456,0.4809501388932364,960,0,40,0,100,960,160,200,100,2,4,200,-40,80.19417475728156,0.5728155339805825,1.5533980582524125,-0.21359223300970875,493.6037877136749,raise,0,1.2374529838562012
1,2,4,4,turn,0,♠10 ♣Q,♦2 ♥9 ♣J ♥2,80,0.3375,0.466201404974288,760,0,240,0,100,760,960,200,100,2,4,200,-240,119.00000000000006,0.3500000000000001,51.5,-0.325,379.33557692320136,raise,0,1.2383151054382324
1,3,4,4,river,0,♠10 ♣Q,♦2 ♥9 ♣J ♥2 ♠J,212,0.09198113207547168,0.2700136957089705,560,0,440,0,500,560,1760,1000,500,2,4,1000,-440,-594.1509433962265,-0.6320754716981132,-686.1320754716983,-0.8160377358490566,82.45553576255928,fold,0,1.251122236251831
2,0,4,4,deal,0,♠6 ♥7,,20000,0.2535922619047869,0.3247131115762801,540,0,0,20,0,560,0,80,20,4,4,0,-20,0.2873809523829536,0.01436904761914759,0.2873809523829536,-0.4928154761904262,247.9886112483984,raise,0,0.08721780776977539
2,1,4,4,flop,0,♠6 ♥7,♦6 ♣J ♥4,44,0.428030303030303,0.4838264559589179,520,0,40,0,20,520,160,20,20,1,3,60,-40,42.72727272727272,0.2840909090909089,17.045454545454533,-0.14393939393939406,469.95072409621804,raise,0,1.2388710975646973
2,2,4,4,turn,0,♠6 ♥7,♦6 ♣J ♥4 ♠10,51,0.22549019607843135,0.4119980664598175,480,0,80,0,20,480,300,20,20,1,3,40,-80,-18.82352941176471,-0.32352941176470584,-27.84313725490196,-0.5490196078431373,211.53489195981652,call,0,1.234418869018555
2,3,4,4,river,0,♠6 ♥7,♦6 ♣J ♥4 ♠10 ♠7,72,0.8541666666666666,0.3479852726768764,460,0,100,0,20,460,360,20,20,1,3,40,-100,238.75,1.5625,204.5833333333333,0.7083333333333333,1580.9875808890374,raise,0,1.2435641288757324
3,0,4,3,deal,0,♥J ♣10,,20000,0.3557529761905248,0.3554889489181855,890,0,0,10,10,900,0,50,20,2,3,10,-10,1.3451785714314894,0.06725892857157456,-2.2123511904737576,-0.2884940476189504,424.15509658886964,raise,0,0.09306907653808594
3,1,4,3,flop,1,♥J ♣10,♦Q ♠2 ♦3,33,0.12121212121212123,0.3263736246748184,860,0,40,0,20,860,120,0,0,4,3,0,-40,-45.45454545454545,-0.6363636363636364,-45.45454545454545,-0.7575757575757576,123.35733579903886,fold,0,1.237591028213501
4,0,4,3,deal,0,♠7 ♣4,,20000,0.23359464285716075,0.32145037032378565,860,0,0,0,20,860,0,30,20,1,3,30,0,-5.9843214285703565,-0.2992160714285177,-12.992160714285175,-0.5328107142856785,253.98999270137043,fold,0,0.09620976448059082
5,0,4,4,deal,0,♥A ♠3,,20000,0.28476904761908306,0.3317792921836189,860,0,0,0,40,860,0,60,40,1,4,100,0,5.563047619053293,0.13907619047633224,-22.91385714285501,-0.4304619047618339,319.9646289790496,raise,0,0.11077189445495604
5,1,4,3,flop,0,♥A ♠3,♠A ♦4 ♠4,89,0.6910112359550562,0.4273357360839689,780,0,80,0,100,780,240,200,100,2,3,100,-80,193.14606741573036,1.0730337078651688,124.04494382022473,0.3820224719101124,1089.874433602948,raise,0,1.240880012512207
5,2,4,3,turn,0,♥A ♠3,♠A ♦4 ♠4 ♥7,96,0.546875,0.4791383596711219,580,0,280,0,500,580,840,1000,500,2,3,500,-280,499.6875,0.640625,226.25,0.09375,681.7348571940212,raise,0,1.2401041984558103
6,0,4,4,deal,0,♣7 ♣3,,20000,0.2736648809524068,0.35322546417877393,980,1,0,20,20,1000,0,100,40,2,3,20,-20,-7.160214285711192,-0.17900535714277965,-12.633511904759324,-0.4526702380951865,211.3315260035853,call,0,0.11519575119018555
6,1,4,4,flop,1,♣7 ♣3,♦Q ♥5 ♠K,38,0.05263157894736842,0.19158183919159255,960,1,40,0,40,960,120,0,0,4,3,0,-40,-73.68421052631578,-0.8421052631578947,-73.68421052631578,-0.8947368421052632,35.374240423701366,fold,0,1.236166000366211
7,0,4,4,deal,0,♥J ♣J,,20000,0.5005279761905027,0.3101229809784418,960,1,0,0,40,960,0,60,40,1,3,60,0,20.06335714286033,0.5015839285715082,-9.968321428569835,0.0010559523810054203,454.19253451999896,raise,0,0.09755802154541016
7,1,4,3,flop,0,♥J ♣J,♣5 ♦A ♣K,57,0.3508771929824561,0.4772445792538752,880,1,80,0,100,880,180,100,100,1,2,100,-80,-46.666666666666686,-0.29824561403508776,-81.7543859649123,-0.29824561403508776,271.1893565822582,call,0,1.240842580795288
7,2,4,3,turn,0,♥J ♣J,♣5 ♦A ♣K ♥A,50,0.54,0.4983974317750846,780,1,180,0,100,780,380,100,100,1,2,100,-180,33.200000000000045,0.08000000000000007,-20.79999999999995,0.08000000000000007,461.3967868591988,raise,0,1.2368710041046145
7,3,4,3,river,0,♥J ♣J,♣5 ♦A ♣K ♥A ♦4,80,0.45,0.4974937185533101,580,1,380,0,100,580,780,100,100,1,2,100,-380,-39.0,-0.09999999999999998,-84.0,-0.09999999999999998,315.3093717794994,call,0,1.2413232326507568
8,0,4,4,deal,0,♥J ♦2,,20000,0.20432083333333784,0.3003495514898738,1380,1,0,80,0,1460,0,240,80,3,3,0,-80,-30.962999999998914,-0.3870374999999864,-30.962999999998914,-0.5913583333333243,181.5819709216593,check,0,0.1256582736968994
8,1,4,4,flop,0,♥J ♦2,♠4 ♦9 ♥4,61,0.2540983606557377,0.43062050939553104,1380,1,80,0,100,1380,240,100,100,1,3,200,-80,-42.78688524590163,-0.2377049180327868,-93.6065573770492,-0.4918032786885246,232.90614689252618,call,0,1.240156888961792
8,2,4,4,turn,0,♥J ♦2,♠4 ♦9 ♥4 ♥8,62,0.0967741935483871,0.2956500448358606,1280,1,180,0,100,1280,540,100,100,1,3,200,-180,-198.70967741935485,-0.7096774193548387,-218.06451612903226,-0.8064516129032258,77.46504755291717,fold,0,1.238293170928955
9,0,4,4,deal,0,♥4 ♦4,,20000,0.2645797619048005,0.3245200241768285,1240,1,0,40,40,1280,0,200,80,2,3,40,-40,-16.50085714284787,-0.20626071428559836,-27.08404761903989,-0.4708404761903989,229.78740561240258,call,0,0.08554697036743164
9,1,4,4,deal,0,♥4 ♦4,,20000,0.2645797619048005,0.3245200241768285,1200,1,0,80,80,1280,0,400,160,2,3,80,-80,-33.00171428569574,-0.20626071428559836,-54.16809523807978,-0.4708404761903989,225.6840590836097,call,0,0.07643699645996094
9,2,4,4,flop,1,♥4 ♦4,♦K ♠K ♠10,32,0.3046875,0.4451754174971368,1120,1,160,0,80,1120,480,0,0,4,3,0,-160,-93.75,-0.0859375,-93.75,-0.390625,257.1641873602719,call,0,1.2423968315124512
9,3,4,4,turn,1,♥4 ♦4,♦K ♠K ♠10 ♣6,32,0.265625,0.4327307007539447,1040,1,240,0,80,1040,720,0,0,4,3,0,-240,-128.75,-0.203125,-128.75,-0.46875,210.23920866534004,call,0,1.234515905380249
9,4,4,4,river,1,♥4 ♦4,♦K ♠K ♠10 ♣6 ♦3,44,0.4772727272727273,0.4994832039962706,960,1,320,0,80,960,960,0,0,4,3,0,-320,58.18181818181819,0.4318181818181819,58.18181818181819,-0.04545454545454541,424.41810654537585,raise,0,1.2372350692749023
10,0,4,4,deal,0,♣Q ♥4,,20000,0.2391285714285876,0.3161968944037815,880,1,0,0,80,880,0,120,80,1,3,120,0,-22.609142857138966,-0.2826142857142371,-51.30457142856949,-0.5217428571428248,171.5062691880386,fold,0,0.09397602081298828
11,0,4,4,deal,0,♥3 ♠Q,,20000,0.22598809523810906,0.3093806170002483,720,1,0,160,0,880,0,480,160,3,3,0,-160,-51.52571428570764,-0.3220357142856728,-51.52571428570764,-0.5480238095237819,147.07889831865768,check,0,0.09194684028625487
11,1,4,4,flop,0,♥3 ♠Q,♦8 ♣3 ♦9,58,0.3448275862068966,0.4753120259341456,720,1,160,0,160,720,480,160,160,1,3,320,-160,11.034482758620696,0.034482758620689724,-99.3103448275862,-0.31034482758620685,242.7833053811608,raise,0,1.237767219543457
