round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,maxRoundBet,action,amount,cputime
1,0,4,3,deal,0,♣3 ♣5,,20000,0.26329285714288053,0.3530534284329023,990,0,0,10,10,1000,0,50,20,2,3,10,-10,-4.202428571427168,-0.2101214285713584,-6.8353571428559725,-0.47341428571423894,304.9801374269842,call,0,1.041123867034912
1,1,4,3,flop,1,♣3 ♣5,♠3 ♥Q ♦5,41,0.7560975609756098,0.4294345576014392,980,0,20,0,20,980,60,0,0,4,3,0,-20,5.365853658536587,1.2682926829268295,5.365853658536587,0.5121951219512195,1403.577088238356,raise,0,1.2326040267944336
2,0,4,3,deal,0,♦5 ♠8,,20000,0.24905059523811524,0.3255937779036994,1040,0,0,0,20,1040,0,30,20,1,3,30,0,-5.056964285713086,-0.2528482142856543,-12.528482142856543,-0.5018988095237695,290.6493639697411,fold,0,0.08524203300476074
3,0,4,4,deal,0,♥6 ♥7,,20000,0.3019339285714612,0.36023665199147387,1040,0,0,0,20,1040,0,30,20,1,4,50,0,4.154714285716892,0.2077357142858447,-10.941982142856165,-0.39613214285707765,364.7529647503693,raise,0,0.0884559154510498
3,1,4,4,flop,0,♥6 ♥7,♠K ♣J ♣8,205,0.046341463414634146,0.19361460458873844,1000,0,40,0,20,1000,160,40,20,2,4,40,-40,-48.8780487804878,-0.8146341463414635,-50.73170731707317,-0.9073170731707317,47.51719651171885,fold,0,1.2462317943572998
4,0,4,4,deal,0,♥2 ♣K,,20000,0.24273511904763817,0.3175438573831194,980,0,0,20,0,1000,0,80,20,4,4,0,-20,-0.5811904761889473,-0.02905952380944732,-0.5811904761889473,-0.5145297619047237,276.582022244565,check,0,0.08550000190734863
4,1,4,4,flop,0,♥2 ♣K,♥K ♣6 ♦6,77,0.6558441558441559,0.4647282424696854,980,0,20,0,20,980,80,20,20,1,4,60,-20,64.93506493506494,1.6233766233766236,25.584415584415595,0.3116883116883118,1061.05905419789,raise,0,1.2397611141204834
4,2,4,4,turn,0,♥2 ♣K,♥K ♣6 ♦6 ♥3,69,0.7028985507246377,0.45299998864022556,940,0,60,0,20,940,240,20,20,1,4,60,-60,144.92753623188406,1.8115942028985508,102.75362318840581,0.4057971014492754,1191.1024191819217,raise,0,1.238090991973877
4,3,4,4,river,0,♥2 ♣K,♥K ♣6 ♦6 ♥3 ♥Q,128,0.671875,0.4695306000411475,900,0,100,0,20,900,400,20,20,1,4,60,-100,202.5,1.6875,162.1875,0.34375,1078.7498939320285,raise,0,1.240675926208496
5,0,4,3,deal,0,♥5 ♣6,,20000,0.24249642857144954,0.3244997178139429,1400,0,0,20,20,1420,0,100,40,2,3,20,-20,-10.900428571426055,-0.2725107142856513,-15.750357142855044,-0.5150071428571009,315.20570100160603,call,0,0.10484099388122559
