round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,maxRoundBet,action,amount,cputime
0,0,4,3,deal,0,♣K ♣8,,20000,0.33011190476194696,0.3574930949222788,990,0,0,10,10,1000,0,50,20,2,3,10,-10,-0.19328571428318145,-0.009664285714159115,-3.4944047619026506,-0.3397761904761061,399.8779771771415,call,0,0.0975942611694336
0,1,4,3,flop,1,♣K ♣8,♦2 ♦10 ♠4,47,0.02127659574468085,0.14430489325798446,980,0,20,0,20,980,60,0,0,4,3,0,-20,-38.723404255319146,-0.9361702127659576,-38.723404255319146,-0.9574468085106383,21.39326405241151,fold,0,1.2352759838104248
1,0,8,7,deal,0,♥3 ♣5,,20000,0.11045833333333352,0.2880526418021957,920,0,0,0,40,920,0,60,40,1,7,220,0,-9.071666666666614,-0.2267916666666653,-33.37249999999999,-0.7790833333333329,114.08992690577836,fold,0,0.10842275619506836
1,1,3,2,deal,0,♦10 ♦A,,20000,0.4903194444443752,0.34585787393400874,990,0,0,10,10,1000,0,30,20,1,2,10,-10,-0.3872222222249917,-0.01936111111124961,-5.290416666668744,-0.01936111111124961,672.6814809773,call,0,0.09967994689941406
1,2,3,2,flop,1,♦10 ♦A,♠8 ♥6 ♠9,47,0.40425531914893614,0.4797860546289225,980,0,20,0,20,980,40,0,0,3,2,0,-20,-23.82978723404256,-0.1914893617021277,-23.82978723404256,-0.1914893617021277,515.2230813145292,fold,0,1.2340331077575684
2,0,3,3,deal,0,♠8 ♠3,,20000,0.344495833333295,0.35575739483833485,980,0,0,0,20,980,0,30,20,1,3,30,0,0.6697499999976984,0.033487499999884866,-9.66512500000115,-0.31100833333341005,420.1326188949511,raise,0,0.08301520347595215
2,1,3,3,flop,0,♠8 ♠3,♠A ♦7 ♣7,123,0.2398373983739837,0.39824952427819854,940,0,40,0,100,940,120,200,100,2,3,100,-40,-39.26829268292683,-0.2804878048780488,-63.2520325203252,-0.5203252032520325,269.1213060679176,call,0,1.2406501770019531
2,2,3,3,turn,0,♠8 ♠3,♠A ♦7 ♣7 ♥5,155,0.14731182795698924,0.3407533498230868,840,0,140,0,100,840,420,200,100,2,3,100,-140,-133.93548387096774,-0.5580645161290323,-148.66666666666669,-0.7053763440860215,151.07701018904538,call,0,1.246856927871704
3,0,3,3,deal,0,♦6 ♠K,,20000,0.3783444444443871,0.325156247961715,820,0,0,20,0,840,0,60,20,3,3,0,-20,2.700666666663224,0.13503333333316125,2.700666666663224,-0.24331111111122586,447.4835414175911,raise,0,0.07582902908325195
3,1,3,3,flop,0,♦6 ♠K,♥6 ♣9 ♠4,75,0.5,0.49665548085837796,800,0,40,0,20,800,120,20,20,1,3,40,-40,30.0,0.5,10.0,0.0,647.8589968473258,raise,0,1.2342321872711182
3,2,3,3,turn,0,♦6 ♠K,♥6 ♣9 ♠4 ♣A,79,0.4367088607594937,0.4863132332227481,760,0,80,0,20,760,240,20,20,1,3,40,-80,31.01265822784811,0.3101265822784809,13.544303797468359,-0.12658227848101267,528.7942199235289,raise,0,1.238212823867798
3,3,3,3,river,0,♦6 ♠K,♥6 ♣9 ♠4 ♣A ♠3,111,0.4009009009009009,0.4877777324822185,720,0,120,0,20,720,360,20,20,1,3,40,-120,28.378378378378386,0.20270270270270266,12.342342342342336,-0.19819819819819814,465.172693244784,raise,0,1.2397220134735107
4,0,3,2,deal,0,♦3 ♠4,,20000,0.2871972222222037,0.3275238687091181,660,0,0,20,20,680,0,60,40,1,2,20,-20,-17.024222222223706,-0.4256055555555927,-22.76816666666778,-0.4256055555555927,300.60908762783407,call,0,0.08123588562011719
4,1,3,2,flop,1,♦3 ♠4,♦J ♦6 ♣2,43,0.22093023255813954,0.4078064631802368,640,0,40,0,40,640,80,0,0,3,2,0,-40,-62.32558139534883,-0.5581395348837209,-62.32558139534883,-0.5581395348837209,220.0090951836626,fold,0,1.2352430820465088
5,0,3,3,deal,0,♣7 ♣J,,20000,0.3745930555555048,0.3515635210078021,640,0,0,0,40,640,0,60,40,1,3,60,0,4.951166666660568,0.12377916666651426,-17.524416666669715,-0.2508138888889905,413.6188063864266,raise,0,0.09473109245300293
5,1,3,3,flop,0,♣7 ♣J,♥5 ♣A ♥Q,112,0.20386904761904764,0.3919514044960096,560,0,80,0,100,560,240,200,100,2,3,100,-80,-69.91071428571428,-0.3883928571428571,-90.29761904761904,-0.5922619047619047,194.82998692438636,call,0,1.2424120903015137
5,2,3,3,turn,0,♣7 ♣J,♥5 ♣A ♥Q ♦6,122,0.11065573770491803,0.30374908137193085,460,0,180,0,100,460,540,200,100,2,3,100,-180,-187.04918032786884,-0.6680327868852459,-198.11475409836063,-0.7786885245901639,96.2991075866402,fold,0,1.2410380840301514
6,0,3,3,deal,0,♦7 ♥7,,20000,0.469573611111051,0.2916789300875063,420,0,0,40,0,460,0,120,40,3,3,0,-40,16.348833333326112,0.4087208333331529,16.348833333326112,-0.0608527777778981,512.2150960601555,raise,0,0.07424497604370117
6,1,3,3,flop,0,♦7 ♥7,♠4 ♣J ♥10,68,0.38235294117647056,0.4859621071134796,380,0,80,0,40,380,240,40,40,1,3,80,-80,17.64705882352939,0.1470588235294117,-12.941176470588243,-0.2352941176470589,382.80278145290976,raise,0,1.2333407402038574
6,2,3,3,turn,0,♦7 ♥7,♠4 ♣J ♥10 ♠2,204,0.4877450980392157,0.4986224294813192,300,0,160,0,40,300,480,40,40,1,3,80,-160,92.64705882352942,0.463235294117647,53.62745098039216,-0.02450980392156865,513.5791790183076,raise,0,1.242785930633545
7,0,3,3,deal,0,♣7 ♠6,,20000,0.3363833333333014,0.3354326657522556,260,0,0,40,40,300,0,200,80,2,3,40,-40,0.7319999999923397,0.009149999999904068,-12.723333333339724,-0.3272333333333972,309.3448558462181,raise,0,0.06597018241882324
7,1,3,3,flop,1,♣7 ♠6,♥Q ♣4 ♦4,45,0.2962962962962963,0.43869741095810494,140,0,160,0,80,140,480,0,0,3,3,0,-160,-97.77777777777777,-0.11111111111111116,-97.77777777777777,-0.40740740740740733,251.02092215368614,call,0,1.2367091178894043
7,2,3,3,turn,1,♣7 ♠6,♥Q ♣4 ♦4 ♦9,44,0.23863636363636365,0.41953215777215297,60,0,240,0,80,60,720,0,0,3,3,0,-240,-128.1818181818182,-0.28409090909090906,-128.1818181818182,-0.5227272727272727,187.4823884757247,call,0,1.2370750904083252
8,0,3,3,deal,0,♥2 ♠7,,20000,0.2801041666666445,0.3203328049322249,1000,1,0,0,80,1000,0,120,80,1,3,120,0,-12.775000000005322,-0.15968750000006648,-46.38750000000266,-0.439791666666711,219.41129804273842,fold,0,0.0827939510345459
9,0,3,3,deal,0,♥Q ♠Q,,20000,0.6585027777776981,0.2492069940382252,920,1,0,80,0,1000,0,240,80,3,3,0,-80,78.04066666664752,0.975508333333094,78.04066666664752,0.3170055555553961,688.6056633275108,raise,0,0.08453512191772461
10,0,3,2,deal,0,♣3 ♦K,,20000,0.3480222222221735,0.3222454487916812,840,1,0,80,80,920,0,240,160,1,2,80,-80,-48.632888888904496,-0.303955555555653,-76.47466666667836,-0.303955555555653,262.7238890532619,call,0,0.0877692699432373
10,1,3,2,flop,1,♣3 ♦K,♥7 ♥9 ♠K,40,0.6375,0.4741769184597665,760,1,160,0,160,760,320,0,0,3,2,0,-160,-116.0,0.2749999999999999,-116.0,0.2749999999999999,596.1568168209843,raise,0,1.2385177612304688
11,0,3,3,deal,0,♥6 ♣9,,20000,0.2968847222221928,0.3254081886803176,760,1,0,0,160,760,0,240,160,1,3,240,0,-17.495333333347446,-0.10934583333342164,-88.74766666667372,-0.4062305555556144,206.9385793118444,fold,0,0.07931995391845703
12,0,3,3,deal,0,♣4 ♦Q,,20000,0.3291958333332899,0.3213563027095133,600,1,0,160,0,760,0,480,160,3,3,0,-160,-1.9860000000208515,-0.012412500000130278,-1.9860000000208515,-0.3416083333334202,213.2516532739989,check,0,0.10484504699707033
12,1,3,3,flop,0,♣4 ♦Q,♠4 ♦10 ♣7,90,0.4833333333333333,0.4969350505291858,600,1,160,0,160,600,480,160,160,1,3,320,-160,144.0,0.45,-10.666666666666686,-0.033333333333333326,352.6923222433566,raise,0,1.2383990287780762
12,2,3,2,turn,0,♣4 ♦Q,♠4 ♦10 ♣7 ♦7,88,0.4318181818181818,0.4895604370122276,280,1,480,0,160,280,1120,160,160,1,2,160,-480,-18.18181818181813,-0.13636363636363635,-87.27272727272724,-0.13636363636363635,241.54417334684976,call,0,1.232848882675171
12,3,3,2,river,0,♣4 ♦Q,♠4 ♦10 ♣7 ♦7 ♦A,160,0.384375,0.4617286642336601,120,1,640,0,160,120,1440,120,160,1,1,120,-640,-114.25,-0.615625,-160.375,-0.23125,181.36845668718453,call,0,1.2449653148651123
13,0,3,3,deal,0,♦7 ♠J,,20000,0.3395583333332892,0.3319807289281456,840,2,0,160,160,1000,0,800,320,2,3,160,-160,5.975999999957594,0.01867499999986744,-48.353333333368646,-0.3208833333334217,116.32249076177696,raise,0,0.0988779067993164
13,1,3,3,flop,1,♦7 ♠J,♣Q ♦6 ♠3,48,0.11458333333333333,0.3102348460799048,360,2,640,0,320,360,1920,0,0,3,3,0,-640,-740.0,-0.65625,-740.0,-0.7708333333333334,14.624436562193866,fold,0,1.238217830657959
14,0,3,3,deal,0,♠8 ♦J,,20000,0.3532416666666175,0.3382010927165983,360,2,0,0,320,360,0,480,320,1,3,480,0,19.111999999952786,0.059724999999852375,-150.4440000000236,-0.293516666666765,52.368406778886154,raise,0,0.09264278411865234
15,0,4,3,deal,0,♦8 ♠2,,20000,0.21991845238096305,0.3120566547896275,760,1,0,80,80,840,0,400,160,2,3,80,-80,-54.439142857137746,-0.3402446428571109,-72.03261904761479,-0.560163095238074,145.91023402129215,call,0,0.0971829891204834
15,1,4,3,flop,1,♦8 ♠2,♠J ♣8 ♣6,38,0.3815789473684211,0.4789545979789814,680,1,160,0,160,680,480,0,0,4,3,0,-160,-136.8421052631579,0.14473684210526327,-136.8421052631579,-0.23684210526315785,269.5114139322926,raise,0,1.238454818725586
16,0,4,3,deal,0,♣Q ♣7,,20000,0.29963750000003186,0.35212221970376506,680,1,0,0,160,680,0,240,160,1,3,240,0,-16.173999999984716,-0.1010874999999044,-88.08699999999236,-0.40072499999993627,199.7321777681477,fold,0,0.10614991188049316
17,0,4,4,deal,0,♦2 ♦5,,20000,0.25433750000002,0.3506686968027609,680,1,0,0,320,680,0,480,320,1,4,800,0,5.5520000000256005,0.017350000000079913,-197.91799999999043,-0.49132499999996,164.5841620429523,raise,0,0.10731792449951172
17,1,4,4,flop,0,♦2 ♦5,♥Q ♦7 ♠7,120,0.16527777777777775,0.3646699632527547,40,1,640,0,200,40,2560,80,200,2,2,80,-640,-230.44444444444446,-0.6694444444444445,-243.66666666666669,-0.6694444444444445,62.71672880533961,call,0,1.240441083908081
18,0,4,4,deal,0,♥K ♣2,,20000,0.24273511904763814,0.3175438573831194,680,2,0,320,2880,1000,0,2640,3200,1,1,1360,-320,-29.05952380944734,-0.7572648809523619,-359.17928571423516,-0.5145297619047237,63.11267621688061,call,0,0.08982300758361816
