round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,maxRoundBet,action,amount,cputime
1,0,8,7,deal,0,♥2 ♣K,,20000,0.11668750000000007,0.2897714756951585,940,0,0,0,40,940,0,60,40,1,7,220,0,-7.327499999999978,-0.1831874999999995,-32.998749999999994,-0.7666249999999999,121.76793325303215,fold,0,0.14792799949645996
1,1,4,4,deal,0,♠9 ♥J,,20000,0.28366428571431296,0.3384957534567083,1000,0,0,0,20,1000,0,30,20,1,4,50,0,2.693142857145037,0.13465714285725186,-11.490071428570609,-0.4326714285713741,334.0816035063425,raise,0,0.12467360496520995
1,2,4,4,flop,0,♠9 ♥J,♥6 ♦2 ♣9,118,0.5254237288135594,0.4950922599653739,960,0,40,0,20,960,160,40,20,2,4,40,-40,66.10169491525424,1.1016949152542377,45.08474576271189,0.05084745762711873,736.4428067615718,raise,0,1.2411048412322998
1,3,4,3,turn,0,♠9 ♥J,♥6 ♦2 ♣9 ♦7,105,0.5,0.4976133515281193,920,0,80,0,20,920,280,40,20,2,3,20,-80,70.0,0.5,60.0,0.0,675.6243824264967,raise,0,1.2422189712524414
2,0,4,3,deal,0,♠J ♦2,,20000,0.20432083333333784,0.3003495514898738,900,0,0,20,0,920,0,60,20,3,3,0,-20,-7.740749999999728,-0.3870374999999864,-7.740749999999728,-0.5913583333333243,221.25534271966885,check,0,0.0930771827697754
2,1,4,3,flop,0,♠J ♦2,♠8 ♣5 ♦Q,281,0.07829181494661921,0.261922675226437,900,0,20,0,20,900,60,20,20,1,3,40,-20,-30.60498220640569,-0.7651245551601423,-33.736654804270465,-0.8434163701067616,78.92132558919141,fold,0,1.2590000629425049
3,0,4,3,deal,0,♦4 ♠4,,20000,0.2645797619048005,0.3245200241768285,890,0,0,10,10,900,0,50,20,2,3,10,-10,-4.1252142857119685,-0.20626071428559836,-6.771011904759972,-0.4708404761903989,296.46678670528735,call,0,0.0898141860961914
4,0,4,3,deal,0,♥6 ♠7,,20000,0.2535922619047869,0.3247131115762801,890,0,0,0,20,890,0,30,20,1,3,30,0,-4.784464285712787,-0.2392232142856393,-12.392232142856393,-0.4928154761904262,282.16027027868955,fold,0,0.15160822868347168
5,0,4,4,deal,0,♥K ♦6,,20000,0.28011785714288856,0.32810586109378004,890,0,0,0,40,890,0,60,40,1,4,100,0,4.818857142862171,0.12047142857155425,-23.19292857142669,-0.4397642857142229,317.06767194553987,raise,0,0.0830531120300293
5,1,4,4,flop,0,♥K ♦6,♣Q ♥3 ♠J,135,0.11851851851851852,0.3115517162194532,810,0,80,0,40,810,320,80,40,2,4,80,-80,-63.11111111111111,-0.5259259259259259,-72.59259259259258,-0.762962962962963,118.33003733275709,call,0,1.241691827774048
5,2,4,4,turn,0,♥K ♦6,♣Q ♥3 ♠J ♣J,88,0.13068181818181818,0.3328110146728971,770,0,120,0,40,770,480,80,40,2,4,80,-120,-76.36363636363637,-0.4772727272727273,-86.81818181818181,-0.7386363636363636,129.49342216700012,call,0,1.237565279006958
5,3,4,4,river,0,♥K ♦6,♣Q ♥3 ♠J ♣J ♥6,279,0.4336917562724014,0.4955837132248813,730,0,160,0,40,730,640,80,40,2,4,80,-160,146.95340501792109,0.7347670250896057,112.25806451612901,-0.13261648745519716,518.1783892747891,raise,0,1.2543518543243408
6,0,4,4,deal,0,♠10 ♥9,,20000,0.2755714285714525,0.3365892779853999,690,0,0,40,0,730,0,160,40,4,4,0,-40,4.091428571432402,0.10228571428581,4.091428571432402,-0.448857142857095,289.4721232560105,raise,0,0.08535194396972656
6,1,4,4,flop,0,♠10 ♥9,♥5 ♦K ♠J,42,0.16666666666666666,0.37267799624996495,650,0,80,0,40,650,320,40,40,1,4,120,-80,-40.0,-0.33333333333333337,-60.0,-0.6666666666666667,161.28014167660967,call,0,1.2356600761413574
7,0,4,2,deal,0,♣K ♠2,,20000,0.24273511904763814,0.3175438573831194,630,0,0,20,20,650,0,60,40,1,2,20,-20,-20.581190476188947,-0.5145297619047237,-25.43589285714171,-0.5145297619047237,244.0975565447,fold,0,0.6305937767028809
8,0,4,3,deal,0,♣6 ♦3,,20000,0.21589285714286915,0.31186995201508744,630,0,0,0,40,630,0,60,40,1,3,60,0,-14.092857142855706,-0.3523214285713926,-27.04642857142785,-0.5682142857142618,213.5174994947085,fold,0,0.09780287742614746
9,0,4,4,deal,0,♠7 ♣K,,20000,0.28477083333336545,0.3288062937128272,630,0,0,0,80,630,0,120,80,1,4,200,0,11.126666666676938,0.1390833333334618,-45.82749999999615,-0.4304583333332691,294.23539965850057,raise,0,0.10913896560668944
