playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
(=^-Ω-^=),False,0,,0,False,False,True,False,2,0,,False,,
FourSwordsMan,True,0,♦A ♣Q,0,False,False,True,True,2,0,SB,False,,
ヽ(=^･ω･^=)丿,True,0,♠2 ♣8,0,False,False,True,True,2,0,BB,True,,
善於打牌的低能機器人,False,0,♥7 ♦6,12000,True,False,True,True,1,0,,False,True,12000.0
