round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,maxRoundBet,action,amount,cputime
9,1,4,2,flop,1,♥J ♣Q,♠Q ♥3 ♠8,28,0.7142857142857143,0.4517539514526257,820,0,80,0,80,820,240,0,0,4,2,0,-80,11.428571428571447,0.4285714285714286,11.428571428571447,0.4285714285714286,1179.2747977995398,raise,0,1.2366268634796145
10,0,4,3,deal,0,♥2 ♥A,,20000,0.3131726190476573,0.3548060396800437,1060,0,0,0,80,1060,0,120,80,1,3,120,0,-4.838571428562247,-0.060482142857028125,-42.419285714281116,-0.3736547619046854,383.7316161767072,fold,0,0.09154105186462402
11,0,4,4,deal,0,♣2 ♥J,,20000,0.20432083333333784,0.3003495514898738,1060,0,0,0,80,1060,0,120,80,1,4,200,0,-14.617333333331885,-0.18271666666664851,-55.48149999999946,-0.5913583333333243,233.46253404213334,fold,0,0.10780692100524902
12,0,4,4,deal,0,♠3 ♠10,,20000,0.2383375000000137,0.33549567479281217,980,0,0,80,0,1060,0,320,80,4,4,0,-80,-3.731999999995594,-0.04664999999994501,-3.731999999995594,-0.5233249999999725,270.8219879511784,check,0,0.0943601131439209
12,1,4,4,flop,0,♠3 ♠10,♠4 ♦3 ♠2,62,0.5967741935483871,0.4905453653466307,980,0,80,0,80,980,320,80,80,1,4,240,-80,221.93548387096772,1.3870967741935485,78.70967741935483,0.19354838709677424,903.4887841015726,raise,0,1.233931064605713
12,2,4,3,turn,0,♠3 ♠10,♠4 ♦3 ♠2 ♦7,80,0.4125,0.4922842166878804,820,0,240,0,80,820,800,80,80,1,3,160,-240,109.0,0.23749999999999985,43.0,-0.17500000000000004,500.678544007063,raise,0,1.2397091388702393
12,3,4,3,river,0,♠3 ♠10,♠4 ♦3 ♠2 ♦7 ♠8,159,0.8930817610062893,0.3090092703531634,660,0,400,0,80,660,1280,80,80,1,3,160,-400,877.4842767295598,1.6792452830188678,734.5911949685535,0.7861635220125787,1985.1365675148015,raise,0,1.2474310398101809
13,0,4,3,deal,0,♥10 ♠2,,20000,0.24116071428573224,0.3217987347733267,2020,0,0,80,80,2100,0,400,160,2,3,80,-80,-44.24285714284852,-0.2765178571428033,-63.5357142857071,-0.5176785714285355,370.32026870609184,call,0,0.09431028366088867
13,1,4,2,flop,1,♥10 ♠2,♥Q ♥5 ♣J,29,0.1206896551724138,0.3122546599357729,1940,0,160,0,160,1940,480,0,0,4,2,0,-160,-262.0689655172414,-0.7586206896551724,-262.0689655172414,-0.7586206896551724,169.15812974764341,fold,0,1.240149974822998
14,0,4,3,deal,0,♣10 ♣J,,20000,0.4000910714286231,0.3790426274315605,1940,0,0,0,160,1940,0,240,160,1,3,240,0,32.0437142857391,0.2002732142858692,-63.97814285713045,-0.1998178571427538,672.0397067911005,raise,0,0.11095404624938963
14,1,4,3,flop,0,♣10 ♣J,♣Q ♦4 ♠Q,141,0.3120567375886525,0.4585244878964527,1620,0,320,0,120,1620,960,240,120,2,2,120,-320,-28.085106382978722,-0.375886524822695,-65.531914893617,-0.375886524822695,451.9953511667904,call,0,1.244908094406128
14,2,4,3,turn,0,♣10 ♣J,♣Q ♦4 ♠Q ♦8,78,0.2371794871794872,0.4215687960886507,1500,0,440,0,160,1500,1320,160,160,1,2,160,-440,-211.02564102564102,-0.5256410256410257,-248.974358974359,-0.5256410256410257,316.30456694946355,call,0,1.2453529834747314
14,3,4,3,river,0,♣10 ♣J,♣Q ♦4 ♠Q ♦8 ♣2,182,0.005494505494505495,0.07392101124765776,1340,0,600,0,160,1340,1640,160,160,1,2,160,-600,-749.2307692307692,-0.989010989010989,-750.1098901098901,-0.989010989010989,6.142822097652565,fold,0,1.2476260662078855
15,0,4,4,deal,0,♦J ♣2,,20000,0.20432083333333784,0.3003495514898738,1340,0,0,0,160,1340,0,240,160,1,4,400,0,-29.23466666666377,-0.18271666666664851,-110.96299999999891,-0.5913583333333243,254.82511885644615,fold,0,0.10677886009216307
16,0,4,4,deal,0,♥8 ♥A,,20000,0.3590666666667201,0.3607190183455937,1180,0,0,160,0,1340,0,640,160,4,4,0,-160,69.80266666670087,0.4362666666668804,69.80266666670087,-0.2818666666665598,472.19134936477633,raise,0,0.0977010726928711
16,1,4,4,flop,0,♥8 ♥A,♦6 ♣2 ♥Q,86,0.22093023255813954,0.4078064631802368,1020,0,320,0,160,1020,1280,160,160,1,4,480,-320,-55.81395348837208,-0.11627906976744184,-161.86046511627902,-0.5581395348837209,251.67707100555344,call,0,1.238900899887085
16,2,4,3,turn,0,♥8 ♥A,♦6 ♣2 ♥Q ♥10,84,0.2380952380952381,0.41887171632759945,860,0,480,0,160,860,1760,160,160,1,3,320,-480,-106.66666666666674,-0.2857142857142858,-182.85714285714292,-0.5238095238095238,259.61279422361537,call,0,1.2353839874267578
16,3,4,3,river,0,♥8 ♥A,♦6 ♣2 ♥Q ♥10 ♦10,139,0.14388489208633093,0.3509729760474955,700,0,640,0,160,700,2240,160,160,1,3,320,-640,-408.6330935251799,-0.5683453237410072,-454.6762589928058,-0.7122302158273381,140.01457732206754,call,0,1.242638111114502
17,0,4,3,deal,0,♥9 ♦10,,20000,0.2755714285714525,0.3365892779853999,380,0,0,160,160,540,0,800,320,2,3,160,-160,-55.45142857140559,-0.17328571428564254,-99.542857142838,-0.448857142857095,256.1128822859869,call,0,0.09381103515625
17,1,4,3,deal,0,♥9 ♦10,,20000,0.2755714285714525,0.3365892779853999,220,0,0,320,4600,540,0,1400,4920,1,0,220,-320,-93.57428571424695,-1.0,-154.1999999999665,-0.448857142857095,238.89520952726517,call,0,0.0792548656463623
18,0,4,3,deal,0,♠A ♦3,,20000,0.28476904761908306,0.3317792921836189,1620,0,0,0,320,1620,0,480,320,1,3,480,0,-46.62171428568025,-0.14569285714275082,-183.3108571428401,-0.4304619047618339,404.99019472173416,fold,0,0.11224985122680664
19,0,4,4,deal,0,♦9 ♠2,,20000,0.17687083333333897,0.28455855320672724,1620,0,0,0,320,1620,0,480,320,1,4,800,0,-93.60533333332607,-0.292516666666644,-235.1019999999973,-0.646258333333322,235.20278139204362,fold,0,0.0830841064453125
20,0,4,4,deal,0,♦4 ♠8,,20000,0.2349678571428733,0.31695722251498776,1300,0,0,320,260,1620,0,2060,580,3,3,260,-320,-34.874571428533955,-0.2950964285713801,-95.96621428568102,-0.5300642857142535,295.0408900911711,call,0,0.09674286842346193
20,1,4,3,flop,1,♦4 ♠8,♣A ♦6 ♦2,74,0.16216216216216214,0.368599505323942,1040,0,580,0,320,1040,2320,0,0,4,2,0,-580,-523.7837837837837,-0.6756756756756757,-523.7837837837837,-0.6756756756756757,179.54520086853282,call,0,1.2437381744384766
21,0,4,3,deal,0,♣2 ♠5,,20000,0.2068220238095322,0.3117780953782363,720,0,0,320,320,1040,0,1600,640,2,3,320,-320,-242.90171428569818,-0.3795339285714033,-309.0847619047485,-0.5863559523809356,210.38088398770927,call,0,0.09755206108093263
21,1,4,3,flop,1,♣2 ♠5,♦Q ♣6 ♠3,57,0.20175438596491227,0.39580751483082377,400,0,640,0,640,400,1920,0,0,4,3,0,-640,-652.6315789473684,-0.3947368421052632,-652.6315789473684,-0.5964912280701755,180.5279681634414,fold,0,1.2400598526000977
22,0,4,3,deal,0,♦7 ♠5,,20000,0.2425869047619246,0.3241352334159233,400,0,0,0,640,400,0,720,640,1,2,720,0,-50.67485714282856,-0.5148261904761509,-225.3374285714143,-0.5148261904761509,222.5938356838347,fold,0,0.10216403007507324
23,0,4,4,deal,0,♠7 ♠5,,20000,0.2905797619047934,0.3590694959729741,400,0,0,0,640,400,0,720,640,1,3,1120,0,134.66676190481985,-0.1282607142856198,-190.78257142854875,-0.4188404761904132,275.0370277976152,call,0,0.10235309600830078
24,0,4,4,deal,0,♠3 ♣A,,20000,0.28476904761908306,0.3317792921836189,960,0,0,640,640,1600,0,3200,1280,2,3,640,-640,-186.486857142721,-0.14569285714275082,-368.7390476189343,-0.4304619047618339,331.1522034188766,call,0,0.08835577964782715
24,1,4,3,flop,1,♠3 ♣A,♦4 ♥8 ♥Q,32,0.1875,0.36975498644372606,320,0,1280,0,1280,320,3840,0,0,4,2,0,-1280,-880.0,-0.625,-880.0,-0.625,160.80319678034314,call,0,1.2351877689361572
25,0,4,4,deal,0,♦2 ♥8,,20000,0.21991845238096305,0.3120566547896275,4160,0,0,0,1280,4160,0,1920,1280,1,3,1920,0,-435.51314285710197,-0.3402446428571109,-857.7565714285512,-0.560163095238074,510.68581907452256,fold,0,0.1027672290802002
26,0,4,4,deal,0,♣3 ♣6,,20000,0.27156726190478625,0.3560901766634876,2880,0,0,1280,0,4160,0,3840,1280,3,3,0,-1280,-237.18171428562076,-0.1852982142856412,-237.18171428562076,-0.4568654761904275,516.1598550824798,check,0,0.11054682731628418
26,1,4,4,flop,0,♣3 ♣6,♠2 ♣2 ♦5,58,0.29310344827586204,0.44561544770069256,2880,0,1280,0,960,2880,3840,960,960,1,2,1920,-1280,-270.34482758620703,-0.4137931034482759,-833.1034482758621,-0.4137931034482759,565.0472243106464,call,0,1.2371680736541748
26,2,4,4,flop,0,♣3 ♣6,♠2 ♣2 ♦5,181,0.2348066298342541,0.4181366071949301,1920,0,1280,960,320,2880,3840,3200,1280,1,2,320,-2240,-831.8232044198894,-0.5303867403314917,-906.9613259668507,-0.5303867403314917,350.19707714336516,call,0,1.236842155456543
26,3,4,4,turn,1,♣3 ♣6,♠2 ♣2 ♦5 ♦7,36,0.08333333333333333,0.2763853991962833,1600,0,2560,0,1280,1600,7360,0,0,4,2,0,-2560,-3226.666666666667,-0.8333333333333334,-3226.666666666667,-0.8333333333333334,104.5624002945542,fold,0,1.235180139541626
27,0,4,4,deal,0,♠Q ♥Q,,20000,0.5443863095238038,0.3052789953578024,320,0,0,1280,400,1600,0,4480,1680,2,1,320,-1280,1013.0542857142585,-0.4556136904761962,838.8506666666412,0.08877261904760769,608.7911168443427,call,0,0.0988917350769043
29,0,4,4,deal,0,♦5 ♦8,,20000,0.295699404761936,0.36044860665006784,7920,0,0,0,2000,7920,0,2080,2000,1,1,2000,0,-793.5464285713012,-0.7043005952380641,-1384.9452380951734,-0.4086011904761281,1160.8034365950016,fold,0,0.10470795631408693
