round_id,playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,hand,rank,message,winMoney
0,(=^-Ω-^=),False,0,♥J ♠9,940,True,False,True,True,0,0,,False,♥J ♠9 ♠5 ♣8 ♣6 ♣10 ♠J,18.0224,Pair,0.0
0,善於打牌的低能機器人,False,0,♦4 ♥9,940,True,False,True,True,0,0,,False,♦4 ♥9 ♠5 ♣8 ♣6 ♣10 ♠J,5.0232,High Card,0.0
0,FourSwordsMan,False,0,♠2 ♥3,940,True,False,True,True,0,0,SB,False,♠2 ♥3 ♠5 ♣8 ♣6 ♣10 ♠J,5.0172,High Card,0.0
0,ヽ(=^･ω･^=)丿,False,0,♥K ♥5,960,True,False,True,True,0,0,BB,True,♥K ♥5 ♠5 ♣8 ♣6 ♣10 ♠J,12.1408,Pair,0.0
0,(=^-Ω-^=),False,0,♥J ♠9,940,True,False,True,True,0,0,,False,♥J ♠9 ♠5 ♣8 ♣6 ♣10 ♠J,18.0224,Pair,0.0
0,善於打牌的低能機器人,False,0,♦4 ♥9,940,True,False,True,True,0,0,,False,♦4 ♥9 ♠5 ♣8 ♣6 ♣10 ♠J,5.0232,High Card,0.0
0,FourSwordsMan,False,0,♠2 ♥3,940,True,False,True,True,0,0,SB,False,♠2 ♥3 ♠5 ♣8 ♣6 ♣10 ♠J,5.0172,High Card,0.0
0,ヽ(=^･ω･^=)丿,False,0,♥K ♥5,960,True,False,True,True,0,0,BB,True,♥K ♥5 ♠5 ♣8 ♣6 ♣10 ♠J,12.1408,Pair,0.0
1,(=^-Ω-^=),False,0,♣6 ♦6,940,True,False,True,True,0,0,BB,False,♣6 ♦6 ♠4 ♦A ♥9 ♣2 ♠K,13.3136,Pair,0.0
1,善於打牌的低能機器人,False,0,♣3 ♥3,940,True,False,True,True,0,0,,False,♣3 ♥3 ♠4 ♦A ♥9 ♣2 ♠K,10.3136,Pair,0.0
1,FourSwordsMan,False,0,♦2 ♣9,940,True,False,True,True,0,0,,False,♦2 ♣9 ♠4 ♦A ♥9 ♣2 ♠K,43.2048,Two Pair,0.0
1,ヽ(=^･ω･^=)丿,False,0,♥J ♥10,940,True,False,True,True,0,0,SB,True,♥J ♥10 ♠4 ♦A ♥9 ♣2 ♠K,8.1472,High Card,0.0
1,(=^-Ω-^=),False,0,♣6 ♦6,940,True,False,True,True,0,0,BB,False,♣6 ♦6 ♠4 ♦A ♥9 ♣2 ♠K,13.3136,Pair,0.0
1,善於打牌的低能機器人,False,0,♣3 ♥3,940,True,False,True,True,0,0,,False,♣3 ♥3 ♠4 ♦A ♥9 ♣2 ♠K,10.3136,Pair,0.0
1,FourSwordsMan,False,0,♦2 ♣9,940,True,False,True,True,0,0,,False,♦2 ♣9 ♠4 ♦A ♥9 ♣2 ♠K,43.2048,Two Pair,0.0
1,ヽ(=^･ω･^=)丿,False,0,♥J ♥10,940,True,False,True,True,0,0,SB,True,♥J ♥10 ♠4 ♦A ♥9 ♣2 ♠K,8.1472,High Card,0.0
1,(=^-Ω-^=),False,0,♠2 ♠8,960,True,False,True,True,0,0,,False,♠2 ♠8 ♥6 ♦2 ♣9 ♦7 ♥K,9.112,Pair,0.0
1,善於打牌的低能機器人,False,0,♣J ♠7,1240,False,False,True,True,0,0,SB,False,♣J ♠7 ♥6 ♦2 ♣9 ♦7 ♥K,14.1344,Pair,360.0
1,FourSwordsMan,False,0,♦Q ♣5,880,False,False,True,True,0,0,BB,False,♦Q ♣5 ♥6 ♦2 ♣9 ♦7 ♥K,7.06,High Card,0.0
1,ヽ(=^･ω･^=)丿,False,0,♠9 ♥J,920,True,False,True,True,0,0,,True,♠9 ♥J ♥6 ♦2 ♣9 ♦7 ♥K,16.1296,Pair,0.0
2,(=^-Ω-^=),False,0,♠4 ♣Q,2060,False,False,True,True,1,0,,False,♠4 ♣Q ♠8 ♣5 ♦Q ♠2 ♠K,19.105999999999998,Pair,180.0
2,善於打牌的低能機器人,False,0,♣10 ♣J,1240,True,False,True,True,0,0,,False,♣10 ♣J ♠8 ♣5 ♦Q ♠2 ♠K,7.0928,High Card,0.0
2,FourSwordsMan,False,0,♥10 ♥6,1800,False,False,True,True,1,0,SB,False,♥10 ♥6 ♠8 ♣5 ♦Q ♠2 ♠K,7.068,High Card,0.0
2,ヽ(=^･ω･^=)丿,False,0,♠J ♦2,900,True,False,True,True,0,0,BB,True,♠J ♦2 ♠8 ♣5 ♦Q ♠2 ♠K,9.1792,Pair,0.0
3,(=^-Ω-^=),False,0,♦9 ♣5,2740,False,False,True,True,2,0,BB,False,♦9 ♣5 ♥Q ♦K ♦6 ♥7 ♥2,7.06,High Card,0.0
3,善於打牌的低能機器人,False,0,♣K ♣4,1570,False,False,True,True,0,0,,False,♣K ♣4 ♥Q ♦K ♦6 ♥7 ♥2,20.0536,Pair,650.0
3,FourSwordsMan,False,0,♣2 ♠3,2800,True,False,True,True,2,0,,False,♣2 ♠3 ♥Q ♦K ♦6 ♥7 ♥2,9.1552,Pair,0.0
3,ヽ(=^･ω･^=)丿,False,0,♦4 ♠4,890,True,False,True,True,0,0,SB,True,♦4 ♠4 ♥Q ♦K ♦6 ♥7 ♥2,11.1552,Pair,0.0
4,(=^-Ω-^=),False,0,♣8 ♣K,3460,False,False,True,True,2,0,SB,False,♣8 ♣K ♠8 ♥7 ♥K ♣9 ♦8,206.0,Full House,1440.0
4,善於打牌的低能機器人,False,0,♦A ♠2,850,False,False,True,True,0,0,BB,False,♦A ♠2 ♠8 ♥7 ♥K ♣9 ♦8,15.3136,Pair,0.0
4,FourSwordsMan,False,0,♦4 ♥A,2800,True,False,True,True,2,0,,False,♦4 ♥A ♠8 ♥7 ♥K ♣9 ♦8,15.3136,Pair,0.0
4,ヽ(=^･ω･^=)丿,False,0,♥6 ♠7,890,True,False,True,True,0,0,,True,♥6 ♠7 ♠8 ♥7 ♥K ♣9 ♦8,42.1024,Two Pair,0.0
5,(=^-Ω-^=),False,0,♦Q ♦4,3260,False,False,True,True,2,0,,False,♦Q ♦4 ♣Q ♥3 ♠J ♣J ♥6,76.0008,Two Pair,0.0
