playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
(=^-Ω-^=),False,0,,0,False,False,True,False,2,0,,False,,
FourSwordsMan,True,0,♥8 ♦2,0,False,False,True,True,2,0,BB,False,,
ヽ(=^･ω･^=)丿,False,0,♥7 ♠4,2260,True,False,True,True,0,0,,True,True,2260.0
善於打牌的低能機器人,False,0,♣8 ♥A,9740,True,False,True,True,0,0,SB,False,True,9740.0
