round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,7,6,deal,0,♦7 ♠8,,20000,0.15570297619047968,0.3131995590843992,1000,0,0,0,20,1000,0,90,20,4,6,30,0,-1.3156428571424392,-0.06578214285712193,-5.9867321428568285,-0.6885940476190406,169.49203756899774,169.49203756899774,fold,0,1.8572022914886477
2,0,7,6,deal,0,♠K ♦J,,20000,0.2088065476190564,0.34547316037258363,1000,0,0,0,20,1000,0,70,20,3,6,50,0,5.056785714286768,0.25283928571433845,-5.383541666666051,-0.5823869047618873,234.54643426958506,234.54643426958506,bet,46,0.15993690490722656
2,1,7,3,flop,1,♠K ♦J,♦10 ♠Q ♠7,231,0.2532467532467532,0.4235239963407877,954,0,46,0,20,954,240,0,0,7,3,0,-46,-5.220779220779229,-0.2402597402597404,-5.220779220779229,-0.4935064935064936,287.95246089245467,241.9524608924547,call,0,1.250723123550415
2,2,7,2,turn,1,♠K ♦J,♦10 ♠Q ♠7 ♣4,140,0.11071428571428572,0.30512208998353163,934,0,66,0,20,934,280,0,0,7,2,0,-66,-55.0,-0.7785714285714286,-55.0,-0.7785714285714286,114.91877979560104,48.91877979560106,call,0,1.2440338134765625
2,3,7,2,river,1,♠K ♦J,♦10 ♠Q ♠7 ♣4 ♥4,314,0.0,0.0,914,0,86,0,20,914,320,0,0,7,2,0,-86,-106.0,-1.0,-106.0,-1.0,-0.0,-86.0,fold,0,1.2600479125976562
3,0,7,7,deal,0,♠2 ♥Q,,20000,0.12219285714285692,0.2804335765810764,914,0,0,0,20,914,0,70,20,3,7,70,0,-2.8930000000000327,-0.1446500000000016,-11.446500000000016,-0.7556142857142862,126.77262838452214,126.77262838452214,fold,0,0.13515806198120114
4,0,7,7,deal,0,♠J ♠6,,20000,0.16708630952381334,0.3291094241686215,914,0,0,0,20,914,0,50,20,2,7,90,0,3.392083333333872,0.16960416666669365,-11.645684523809333,-0.6658273809523733,177.8372513257541,177.8372513257541,call,0,0.13751792907714844
4,1,7,4,flop,1,♠J ♠6,♦8 ♣6 ♠Q,273,0.2032967032967033,0.3959518891685457,894,0,20,0,20,894,120,0,0,7,4,0,-20,-15.604395604395606,-0.1868131868131868,-15.604395604395606,-0.5934065934065934,219.55496745869308,199.55496745869308,call,0,1.258091926574707
4,2,7,4,turn,1,♠J ♠6,♦8 ♣6 ♠Q ♦10,144,0.04861111111111111,0.20400598363289416,874,0,40,0,20,874,200,0,0,7,4,0,-40,-50.27777777777778,-0.8055555555555556,-50.27777777777778,-0.9027777777777778,47.807423719305795,7.807423719305787,fold,0,1.246540069580078
5,0,7,7,deal,0,♦Q ♦10,,20000,0.2291791666666641,0.3698312682496435,874,0,0,0,20,874,0,30,20,1,7,110,0,12.085083333332975,0.6042541666666488,-13.124625000000075,-0.5416416666666718,249.72199178051025,249.72199178051025,bet,49,0.15589404106140134
5,1,7,6,flop,0,♦Q ♦10,♥J ♠Q ♥Q,116,0.7887931034482759,0.38366911743920096,825,0,49,0,491,825,314,491,491,1,5,2455,-49,2031.4655172413793,2.9439655172413794,94.97844827586208,0.5775862068965518,1466.299499315268,1417.299499315268,bet,708,1.2460570335388184
6,0,7,6,deal,0,♦Q ♦4,,20000,0.16730773809524213,0.32967735614747995,314,0,0,20,0,334,0,120,20,6,6,0,-20,0.07692857142905751,0.003846428571452787,0.07692857142905751,-0.6653845238095157,141.42548663936762,121.42548663936763,check,0,0.13994479179382324
6,1,7,6,flop,0,♦Q ♦4,♥8 ♥2 ♥K,177,0.00847457627118644,0.06454045004969415,314,0,20,0,20,314,120,20,20,1,6,100,-20,-37.96610169491525,-0.9491525423728814,-38.813559322033896,-0.9830508474576272,6.57393054292427,-13.42606945707573,fold,0,1.2542200088500977
7,0,7,6,deal,0,♠6 ♣6,,20000,0.17042976190476272,0.3297423581842243,304,0,0,10,10,314,0,110,20,5,6,10,-10,0.4515714285715262,0.022578571428576225,-1.2527261904760998,-0.6591404761904746,143.70330704724063,133.70330704724063,call,0,0.14598393440246582
7,1,7,6,flop,1,♠6 ♣6,♥2 ♣3 ♥10,81,0.07407407407407407,0.2618914004394621,294,0,20,0,20,294,120,0,0,7,6,0,-20,-31.11111111111111,-0.5555555555555556,-31.11111111111111,-0.8518518518518519,58.9333799701766,38.9333799701766,fold,0,1.2424798011779783
8,0,7,6,deal,0,♠2 ♦7,,20000,0.11286904761904692,0.2751525677361873,294,0,0,0,40,294,0,180,40,4,6,60,0,-12.91142857142874,-0.32278571428571856,-19.683571428571558,-0.7742619047619062,91.70898646327184,91.70898646327184,fold,0,0.1359121799468994
9,0,7,6,deal,0,♣K ♦A,,20000,0.2607958333333196,0.3737943709168673,294,0,0,0,40,294,0,140,40,3,6,100,0,22.59099999999671,0.5647749999999179,-3.4885833333352494,-0.4784083333333608,231.39701096255527,231.39701096255527,bet,46,0.15321969985961914
9,1,7,6,flop,0,♣K ♦A,♣8 ♣2 ♦J,351,0.12962962962962962,0.3326996191987039,248,0,46,0,40,248,276,120,40,3,6,120,-46,-19.111111111111114,-0.22222222222222232,-34.66666666666667,-0.7407407407407407,104.18298416968072,58.182984169680736,call,0,1.2604031562805176
9,2,7,5,turn,0,♣K ♦A,♣8 ♣2 ♦J ♥10,389,0.10025706940874037,0.3003424536130571,208,0,86,0,40,208,476,120,40,3,5,80,-86,-58.226221079691506,-0.4987146529562981,-66.24678663239075,-0.7994858611825193,77.86636598647542,-8.133634013524585,call,0,1.2672371864318848
9,3,7,4,river,1,♣K ♦A,♣8 ♣2 ♦J ♥10 ♦9,1198,0.0,0.0,168,0,126,0,40,168,676,0,0,7,4,0,-126,-166.0,-1.0,-166.0,-1.0,-0.0,-126.0,fold,0,1.3310651779174805
