round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,7,7,deal,0,♥K ♥7,,20000,0.200935714285721,0.3533647213199198,1000,0,0,0,20,1000,0,30,20,1,7,110,0,8.131000000000938,0.4065500000000468,-13.971928571428371,-0.598128571428558,224.6334367569868,224.6334367569868,bet,44,1.3671159744262695
1,1,7,5,flop,1,♥K ♥7,♥10 ♦J ♥3,96,0.53125,0.4990224819584785,956,0,44,0,20,956,240,0,0,7,5,0,-44,63.5,1.65625,63.5,0.0625,747.6365474945346,703.6365474945346,bet,351,1.1521341800689697
1,2,7,3,turn,1,♥K ♥7,♥10 ♦J ♥3 ♣Q,120,0.3125,0.4428247395979588,605,0,395,0,20,605,1293,0,0,7,3,0,-395,-10.9375,-0.0625,-10.9375,-0.375,325.82231877380195,-69.17768122619805,call,0,1.1420860290527344
1,3,7,3,river,1,♥K ♥7,♥10 ♦J ♥3 ♣Q ♣J,344,0.0,0.0,585,0,415,0,20,585,1353,0,0,7,3,0,-415,-435.0,-1.0,-435.0,-1.0,-0.0,-415.0,fold,0,1.1648311614990234
2,0,7,4,deal,0,♣K ♠9,,20000,0.1846922619047684,0.33039987129575926,565,0,0,20,0,585,0,90,20,4,4,0,-20,-3.377696428570843,-0.2612309523809264,-3.377696428570843,-0.6306154761904632,174.83085592852856,154.83085592852856,check,0,0.23683810234069824
2,1,7,4,flop,1,♣K ♠9,♥2 ♠10 ♥Q,60,0.15,0.3570714214271425,565,0,20,0,20,565,90,0,0,7,4,0,-20,-26.5,-0.4,-26.5,-0.7,139.1516384297082,119.15163842970821,fold,0,1.1436238288879395
3,0,7,5,deal,0,♠A ♦4,,20000,0.16825059523809976,0.321120890647085,555,0,0,10,10,565,0,90,20,4,5,10,-10,-3.1749404761900237,-0.15874702380950123,-4.857446428571022,-0.6634988095238005,157.12102441979394,147.12102441979394,call,0,0.14347028732299805
3,1,7,5,flop,1,♠A ♦4,♠2 ♣9 ♣K,75,0.0,0.0,545,0,20,0,20,545,100,0,0,7,5,0,-20,-40.0,-1.0,-40.0,-1.0,-0.0,-20.0,fold,0,1.2030010223388672
4,0,7,5,deal,0,♠8 ♣K,,20000,0.16306964285714684,0.3142400294283416,545,0,0,0,20,545,0,70,20,3,5,30,0,-3.6930357142853154,-0.18465178571426577,-8.58512499999972,-0.6738607142857063,151.23070107964415,151.23070107964415,fold,0,0.1368699073791504
5,0,7,6,deal,0,♣3 ♥4,,20000,0.12344583333333362,0.29077043670043196,545,0,0,0,20,545,0,70,20,3,6,50,0,-5.186499999999967,-0.25932499999999825,-11.358791666666647,-0.7531083333333328,111.93289942169218,111.93289942169218,fold,0,0.12477684020996094
6,0,7,7,deal,0,♦3 ♥K,,20000,0.14053511904762064,0.2973608406829375,545,0,0,0,20,545,0,70,20,3,7,70,0,-0.32508333333311157,-0.016254166666655467,-10.162541666666556,-0.7189297619047588,128.65913609835326,128.65913609835326,fold,0,0.15250611305236816
7,0,7,7,deal,0,♦9 ♣10,,20000,0.1598845238095283,0.31543913667443285,545,0,0,0,20,545,0,50,20,2,7,90,0,2.383833333333964,0.11919166666669812,-12.005773809523586,-0.6802309523809433,148.00372278953319,148.00372278953319,call,0,0.15530705451965332
7,1,7,4,flop,0,♦9 ♣10,♠2 ♦J ♠9,228,0.21052631578947367,0.3912123354557502,525,0,20,0,525,525,100,1050,1303,1,1,1050,-20,-81.84210526315792,-0.7894736842105263,-302.8947368421053,-0.5789473684210527,199.24399449222827,179.24399449222827,fold,0,1.147374153137207
8,0,7,7,deal,0,♣6 ♠9,,20000,0.1197511904761911,0.2807604058466394,525,0,0,0,40,525,0,60,40,1,7,220,0,-6.469666666666491,-0.16174166666666234,-32.81492857142854,-0.7604976190476178,107.50808846351983,107.50808846351983,fold,0,0.141190767288208
9,0,7,7,deal,0,♠A ♦A,,20000,0.45526190476186873,0.3981269668292413,485,0,0,40,40,525,0,480,80,5,7,80,-40,174.94666666664648,2.186833333333081,138.52571428569698,-0.08947619047626254,503.88803381794725,463.88803381794725,bet,92,0.1513829231262207
9,1,7,6,deal,0,♠A ♦A,,20000,0.45526190476186873,0.3981269668292413,393,0,0,132,132,525,0,1400,264,4,6,264,-132,493.55580952374953,1.7315714285712125,373.3666666666162,-0.08947619047626254,485.2330241152305,353.2330241152305,bet,70,0.11544489860534668
9,2,7,6,flop,0,♠A ♦A,♠7 ♠5 ♣6,130,0.2903846153846154,0.4491486028650443,261,0,264,0,40,261,1664,40,40,1,6,200,-264,248.89230769230778,0.7423076923076923,190.81538461538463,-0.4192307692307692,258.9002153641666,-5.099784635833373,bet,-2,1.1409130096435547
9,3,7,3,turn,1,♠A ♦A,♠7 ♠5 ♣6 ♣J,141,0.2978723404255319,0.45732309064265264,221,0,304,0,40,221,1824,0,0,7,3,0,-304,199.31914893617022,-0.1063829787234043,199.31914893617022,-0.4042553191489362,262.1844870166539,-41.81551298334608,call,0,1.1478939056396484
9,4,7,3,river,1,♠A ♦A,♠7 ♠5 ♣6 ♣J ♥5,60,0.6,0.48989794855663565,181,0,344,0,40,181,1944,0,0,7,3,0,-344,782.3999999999999,0.7999999999999998,782.3999999999999,0.19999999999999996,667.0923512956957,323.0923512956957,bet,258,1.1395211219787598
10,0,7,6,deal,0,♦6 ♦Q,,20000,0.17971190476190932,0.3399304420132954,2286,0,0,20,20,2306,0,220,40,5,6,20,-20,3.1308571428582397,0.07827142857145586,-0.4633809523799499,-0.6405761904761813,283.42157632250104,263.42157632250104,call,0,0.36745214462280273
10,1,7,6,flop,1,♦6 ♦Q,♠J ♠10 ♦8,48,0.25,0.4330127018922193,2266,0,40,0,40,2266,240,0,0,7,6,0,-40,-20.0,0.5,-20.0,-0.5,409.6666888137322,369.6666888137322,bet,184,1.1946051120758057
10,2,7,4,turn,1,♦6 ♦Q,♠J ♠10 ♦8 ♥2,81,0.018518518518518517,0.09442628728875527,2082,0,224,0,40,2082,976,0,0,7,4,0,-224,-245.92592592592592,-0.9259259259259259,-245.92592592592592,-0.962962962962963,25.469995309389404,-198.5300046906106,fold,0,1.1448829174041748
11,0,7,7,deal,0,♦A ♣3,,20000,0.16135000000000393,0.3159156774438892,2082,0,0,0,40,2082,0,220,40,5,7,60,0,5.178000000001099,0.1294500000000276,-4.502999999999133,-0.6772999999999921,239.76647285185328,239.76647285185328,call,0,0.12214088439941406
11,1,7,5,deal,0,♦A ♣3,,20000,0.16135000000000393,0.3159156774438892,2042,0,0,40,40,2082,0,400,80,3,5,80,-40,-2.5519999999981167,-0.19324999999998038,-15.45999999999843,-0.6772999999999921,237.41697287290324,197.41697287290324,call,0,0.11295104026794434
11,2,7,3,flop,1,♦A ♣3,♠8 ♦8 ♠Q,368,0.06502329192546584,0.23653202822107347,2002,0,80,0,40,2002,480,0,0,7,3,0,-80,-88.7888198757764,-0.8049301242236024,-88.7888198757764,-0.8699534161490683,89.81747611877631,9.817476118776312,fold,0,1.1674003601074219
12,0,7,6,deal,0,♦6 ♦3,,20000,0.17742023809524146,0.34325027400609853,2002,0,0,0,40,2002,0,140,40,3,6,100,0,2.580857142857951,0.06452142857144882,-15.161166666666194,-0.6451595238095171,260.91447853636794,260.91447853636794,call,0,0.134810209274292
12,1,7,3,flop,0,♦6 ♦3,♠J ♦J ♣7,407,0.09582309582309582,0.294348484164559,1962,0,40,0,80,1962,240,80,80,1,3,160,-40,-74.00491400491401,-0.7125307125307125,-89.33660933660934,-0.8083538083538083,133.22059625334677,93.22059625334677,fold,0,1.1702299118041992
13,0,7,6,deal,0,♦A ♦7,,20000,0.21786011904762054,0.36075172954489976,1962,0,0,0,40,1962,0,100,40,2,6,140,0,12.286428571428928,0.3071607142857231,-18.213988095237948,-0.5642797619047589,324.9787369018833,324.9787369018833,bet,64,0.13616585731506348
13,1,7,4,flop,0,♦A ♦7,♣J ♥4 ♣4,262,0.183206106870229,0.37936320121486294,1898,0,64,0,40,1898,320,80,40,2,4,80,-64,-16.061068702290072,-0.26717557251908397,-30.717557251908403,-0.633587786259542,263.3187137813707,199.31871378137072,call,0,1.1539530754089355
13,2,7,2,turn,0,♦A ♦7,♣J ♥4 ♣4 ♣7,156,0.18269230769230768,0.3801422577071307,1858,0,104,0,40,1858,440,40,40,1,2,40,-104,-49.0,-0.6346153846153846,-56.30769230769231,-0.6346153846153846,259.80677519771285,155.80677519771285,call,0,1.1480209827423096
13,3,7,2,river,0,♦A ♦7,♣J ♥4 ♣4 ♣7 ♥5,122,0.2336065573770492,0.41579681665915386,1818,0,144,0,40,1818,520,40,40,1,2,40,-144,-43.8360655737705,-0.5327868852459017,-53.18032786885246,-0.5327868852459017,339.087572673348,195.087572673348,call,0,1.145707130432129
14,0,7,7,deal,0,♣10 ♠2,,20000,0.13634107142857246,0.29705839820366575,2378,0,0,0,40,2378,0,100,40,2,7,180,0,-1.8244999999997091,-0.04561249999999273,-26.365892857142754,-0.7273178571428551,214.20993777627316,214.20993777627316,fold,0,0.1267871856689453
15,0,7,7,deal,0,♣2 ♦6,,20000,0.11682916666666657,0.28155851483174266,2378,0,0,0,80,2378,0,93,80,1,6,400,0,-22.403220833333386,-0.29902500000000054,-69.1348875,-0.7663416666666669,181.5609363896291,181.5609363896291,fold,0,0.12272882461547852
16,0,7,7,deal,0,♥6 ♥4,,20000,0.1788363095238137,0.3424653292372917,2298,0,0,80,0,2378,0,560,80,7,7,0,-80,20.148333333335685,0.251854166666696,20.148333333335685,-0.6423273809523726,282.68447915992505,202.68447915992505,check,0,0.13483595848083496
16,1,7,7,flop,0,♥6 ♥4,♣Q ♦K ♦9,162,0.013888888888888888,0.07479395565464589,2298,0,80,0,80,2298,560,80,80,1,7,480,-80,-144.44444444444446,-0.9027777777777778,-151.11111111111111,-0.9722222222222222,20.06616830819693,-59.93383169180307,fold,0,1.1481690406799316
