round_id,playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,hand,rank,message,winMoney
1,8+9,False,0,♠Q ♣7,980,True,False,True,True,0,0,SB,False,♠Q ♣7 ♥A ♠2 ♦10 ♠J ♦5,8.0912,High Card,0.0
1,隨便  ,False,0,♦2 ♣6,1060,False,False,True,True,0,0,BB,False,♦2 ♣6 ♥A ♠2 ♦10 ♠J ♦5,9.2432,Pair,80.0
1,TMBS=trend micro's best supreme,False,0,♣9 ♠9,1000,True,False,True,True,0,0,,False,♣9 ♠9 ♥A ♠2 ♦10 ♠J ♦5,16.2432,Pair,0.0
1,AllinWin,False,0,♠8 ♦9,1000,True,False,True,True,0,0,,False,♠8 ♦9 ♥A ♠2 ♦10 ♠J ♦5,8.048,High Card,0.0
1,ヽ(=^･ω･^=)丿,False,0,♠5 ♥10,1000,True,False,True,True,0,0,,True,♠5 ♥10 ♥A ♠2 ♦10 ♠J ♦5,53.2048,Two Pair,0.0
1,iCRC必勝,False,0,♥6 ♣J,980,True,False,True,True,0,0,,False,♥6 ♣J ♥A ♠2 ♦10 ♠J ♦5,18.2184,Pair,0.0
1,A_P_T^T,False,0,♥7 ♠3,980,True,False,True,True,0,0,,False,♥7 ♠3 ♥A ♠2 ♦10 ♠J ♦5,8.0404,High Card,0.0
2,8+9,False,0,♦10 ♦4,1960,True,False,True,True,1,0,,False,♦10 ♦4 ♦7 ♦A ♥A ♣9 ♦Q,123.2706,Flush,0.0
2,隨便  ,False,0,♠6 ♣4,1040,True,False,True,True,0,0,SB,False,♠6 ♣4 ♦7 ♦A ♥A ♣9 ♦Q,21.0592,Pair,0.0
2,TMBS=trend micro's best supreme,False,0,♠7 ♠K,920,False,False,True,True,0,0,BB,False,♠7 ♠K ♦7 ♦A ♥A ♣9 ♦Q,93.1024,Two Pair,0.0
2,AllinWin,False,0,♠Q ♦J,1200,False,False,True,True,0,0,,False,♠Q ♦J ♦7 ♦A ♥A ♣9 ♦Q,98.0256,Two Pair,280.0
2,ヽ(=^･ω･^=)丿,False,0,♠10 ♠4,960,True,False,True,True,0,0,,True,♠10 ♠4 ♦7 ♦A ♥A ♣9 ♦Q,21.0704,Pair,0.0
2,iCRC必勝,False,0,♣7 ♠5,1960,True,False,True,True,1,0,,False,♣7 ♠5 ♦7 ♦A ♥A ♣9 ♦Q,93.0512,Two Pair,0.0
2,A_P_T^T,False,0,♠3 ♥J,960,True,False,True,True,0,0,,False,♠3 ♥J ♦7 ♦A ♥A ♣9 ♦Q,21.0832,Pair,0.0
3,8+9,True,0,♣8 ♦4,4440,False,False,True,True,2,0,,False,♣8 ♦4 ♥4 ♦7 ♦J ♣4 ♠8,153.0,Full House,4440.0
3,隨便  ,False,0,♥3 ♠6,990,True,False,True,True,0,0,,False,♥3 ♠6 ♥4 ♦7 ♦J ♣4 ♠8,11.0304,Pair,0.0
3,TMBS=trend micro's best supreme,False,0,♠9 ♥8,830,True,False,True,True,0,0,SB,False,♠9 ♥8 ♥4 ♦7 ♦J ♣4 ♠8,39.0256,Two Pair,0.0
3,AllinWin,True,0,♠2 ♠4,1000,False,False,True,True,1,0,BB,False,♠2 ♠4 ♥4 ♦7 ♦J ♣4 ♠8,102.0288,Three of a Kind,0.0
3,ヽ(=^･ω･^=)丿,False,0,♦6 ♣10,960,True,False,True,True,0,0,,True,♦6 ♣10 ♥4 ♦7 ♦J ♣4 ♠8,11.0416,Pair,0.0
3,iCRC必勝,False,0,♦3 ♠3,2930,True,False,True,True,2,0,,False,♦3 ♠3 ♥4 ♦7 ♦J ♣4 ♠8,24.0256,Two Pair,0.0
3,A_P_T^T,False,0,♠J ♦2,850,True,False,True,True,0,0,,False,♠J ♦2 ♥4 ♦7 ♦J ♣4 ♠8,60.0032,Two Pair,0.0
4,8+9,False,0,♠A ♥4,3610,False,False,True,True,2,0,,False,♠A ♥4 ♣Q ♠J ♠4 ♣6 ♠6,30.2048,Two Pair,0.0
4,隨便  ,False,0,♣7 ♣K,970,True,False,True,True,0,0,,False,♣7 ♣K ♣Q ♠J ♠4 ♣6 ♠6,13.1792,Pair,0.0
4,TMBS=trend micro's best supreme,True,0,♥8 ♣J,1800,False,False,True,True,0,0,,False,♥8 ♣J ♣Q ♠J ♠4 ♣6 ♠6,62.0512,Two Pair,1800.0
4,AllinWin,False,0,♣A ♣9,960,True,False,True,True,1,0,SB,False,♣A ♣9 ♣Q ♠J ♠4 ♣6 ♠6,13.2816,Pair,0.0
4,ヽ(=^･ω･^=)丿,False,0,♥K ♥2,940,True,False,True,True,0,0,BB,True,♥K ♥2 ♣Q ♠J ♠4 ♣6 ♠6,13.1792,Pair,0.0
4,iCRC必勝,False,0,♠9 ♦A,2890,True,False,True,True,2,0,,False,♠9 ♦A ♣Q ♠J ♠4 ♣6 ♠6,13.2816,Pair,0.0
4,A_P_T^T,False,0,♠5 ♦7,830,True,False,True,True,0,0,,False,♠5 ♦7 ♣Q ♠J ♠4 ♣6 ♠6,13.0784,Pair,0.0
5,8+9,False,0,♥5 ♦J,3555,True,False,True,True,2,0,,False,♥5 ♦J ♣8 ♦2 ♦K ♣3 ♠3,10.1312,Pair,0.0
5,隨便  ,False,0,♥2 ♥A,625,False,False,True,True,0,0,,False,♥2 ♥A ♣8 ♦2 ♦K ♣3 ♠3,22.2048,Two Pair,0.0
5,TMBS=trend micro's best supreme,False,0,♦6 ♣2,1455,False,False,True,True,0,0,,False,♦6 ♣2 ♣8 ♦2 ♦K ♣3 ♠3,22.1024,Two Pair,0.0
5,AllinWin,False,0,♥9 ♦7,960,True,False,True,True,1,0,,False,♥9 ♦7 ♣8 ♦2 ♦K ♣3 ♠3,10.112,Pair,0.0
5,ヽ(=^･ω･^=)丿,False,0,♦4 ♦A,595,True,False,True,True,0,0,SB,True,♦4 ♦A ♣8 ♦2 ♦K ♣3 ♠3,10.3104,Pair,0.0
5,iCRC必勝,False,0,♣10 ♠Q,2835,True,False,True,True,2,0,BB,False,♣10 ♠Q ♣8 ♦2 ♦K ♣3 ♠3,10.1664,Pair,0.0
5,A_P_T^T,False,0,♣K ♠8,1975,False,False,True,True,0,0,,False,♣K ♠8 ♣8 ♦2 ♦K ♣3 ♠3,83.0001,Two Pair,1490.0
6,8+9,False,0,♣J ♦2,3789,False,False,True,True,2,0,,False,♣J ♦2 ♥K ♣K ♥J ♠Q ♥6,86.0512,Two Pair,331.0
6,隨便  ,False,0,♥10 ♦5,625,True,False,True,True,0,0,,False,♥10 ♦5 ♥K ♣K ♥J ♠Q ♥6,20.0896,Pair,0.0
6,TMBS=trend micro's best supreme,False,0,♥A ♠6,1358,False,False,True,True,0,0,,False,♥A ♠6 ♥K ♣K ♥J ♠Q ♥6,81.2048,Two Pair,0.0
6,AllinWin,False,0,♠A ♣9,863,False,False,True,True,1,0,,False,♠A ♣9 ♥K ♣K ♥J ♠Q ♥6,20.2816,Pair,0.0
6,ヽ(=^･ω･^=)丿,False,0,♦7 ♠9,595,True,False,True,True,0,0,,True,♦7 ♠9 ♥K ♣K ♥J ♠Q ♥6,20.0832,Pair,0.0
6,iCRC必勝,False,0,♣2 ♠7,2815,True,False,True,True,2,0,SB,False,♣2 ♠7 ♥K ♣K ♥J ♠Q ♥6,20.0784,Pair,0.0
6,A_P_T^T,False,0,♠10 ♦Q,1955,True,False,True,True,0,0,BB,False,♠10 ♦Q ♥K ♣K ♥J ♠Q ♥6,87.0256,Two Pair,0.0
7,8+9,False,0,♣J ♣6,3769,True,False,True,True,2,0,BB,False,♣J ♣6 ♥9 ♦9 ♠5 ♣8 ♣9,107.0288,Three of a Kind,0.0
7,隨便  ,False,0,♠3 ♥6,605,True,False,True,True,0,0,,False,♠3 ♥6 ♥9 ♦9 ♠5 ♣8 ♣9,107.00399999999999,Three of a Kind,0.0
7,TMBS=trend micro's best supreme,False,0,♦7 ♥10,1478,False,False,True,True,0,0,,False,♦7 ♥10 ♥9 ♦9 ♠5 ♣8 ♣9,107.016,Three of a Kind,160.0
7,AllinWin,False,0,♣10 ♥A,823,True,False,True,True,1,0,,False,♣10 ♥A ♥9 ♦9 ♠5 ♣8 ♣9,107.2176,Three of a Kind,0.0
7,ヽ(=^･ω･^=)丿,False,0,♣2 ♥5,595,True,False,True,True,0,0,,True,♣2 ♥5 ♥9 ♦9 ♠5 ♣8 ♣9,211.0,Full House,0.0
7,iCRC必勝,False,0,♦5 ♥2,2795,True,False,True,True,2,0,,False,♦5 ♥2 ♥9 ♦9 ♠5 ♣8 ♣9,211.0,Full House,0.0
7,A_P_T^T,False,0,♠2 ♦2,1935,True,False,True,True,0,0,SB,False,♠2 ♦2 ♥9 ♦9 ♠5 ♣8 ♣9,208.0,Full House,0.0
8,8+9,False,0,♠5 ♦2,4159,False,False,True,True,2,0,SB,False,♠5 ♦2 ♣2 ♥6 ♣Q ♠8 ♦A,9.2592,Pair,476.0
8,隨便  ,False,0,♣7 ♣3,519,True,False,True,True,0,0,BB,False,♣7 ♣3 ♣2 ♥6 ♣Q ♠8 ♦A,8.0568,High Card,0.0
8,TMBS=trend micro's best supreme,False,0,♦K ♦4,1392,False,False,True,True,0,0,,False,♦K ♦4 ♣2 ♥6 ♣Q ♠8 ♦A,8.1576,High Card,0.0
8,AllinWin,False,0,♥3 ♥2,783,True,False,True,True,1,0,,False,♥3 ♥2 ♣2 ♥6 ♣Q ♠8 ♦A,9.2592,Pair,0.0
8,ヽ(=^･ω･^=)丿,False,0,♥A ♥9,549,True,False,True,True,0,0,,True,♥A ♥9 ♣2 ♥6 ♣Q ♠8 ♦A,21.0608,Pair,0.0
8,iCRC必勝,False,0,♠6 ♦9,2709,True,False,True,True,2,0,,False,♠6 ♦9 ♣2 ♥6 ♣Q ♠8 ♦A,13.2624,Pair,0.0
8,A_P_T^T,False,0,♥J ♠2,1889,True,False,True,True,0,0,,False,♥J ♠2 ♣2 ♥6 ♣Q ♠8 ♦A,9.2816,Pair,0.0
9,8+9,False,0,♠A ♣8,3640,False,False,True,True,2,0,,False,♠A ♣8 ♦3 ♠K ♠7 ♥A ♣2,21.1072,Pair,0.0
9,隨便  ,True,0,♥K ♦K,1917,False,False,True,True,0,0,SB,False,♥K ♦K ♦3 ♠K ♠7 ♥A ♣2,111.2064,Three of a Kind,1917.0
9,TMBS=trend micro's best supreme,False,0,♦5 ♣7,873,False,False,True,True,0,0,BB,False,♦5 ♣7 ♦3 ♠K ♠7 ♥A ♣2,14.3076,Pair,0.0
9,AllinWin,False,0,♣5 ♥3,783,True,False,True,True,1,0,,False,♣5 ♥3 ♦3 ♠K ♠7 ♥A ♣2,10.3088,Pair,0.0
9,ヽ(=^･ω･^=)丿,False,0,♠Q ♣J,349,True,False,True,True,0,0,,True,♠Q ♣J ♦3 ♠K ♠7 ♥A ♣2,8.1808,High Card,0.0
9,iCRC必勝,False,0,♦J ♠6,2629,True,False,True,True,2,0,,False,♦J ♠6 ♦3 ♠K ♠7 ♥A ♣2,8.1304,High Card,0.0
9,A_P_T^T,False,0,♥9 ♠10,1809,True,False,True,True,0,0,,False,♥9 ♠10 ♦3 ♠K ♠7 ♥A ♣2,8.1232,High Card,0.0
10,8+9,False,0,♠Q ♣7,3600,True,False,True,True,2,0,,False,♠Q ♣7 ♠4 ♦4 ♠5 ♦7 ♥Q,72.0004,Two Pair,0.0
10,隨便  ,False,0,♥A ♠10,1877,True,False,True,True,0,0,,False,♥A ♠10 ♠4 ♦4 ♠5 ♦7 ♥Q,11.2688,Pair,0.0
