round_id,playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,hand,rank,message,winMoney
1,8+9,False,0,♥2 ♠6,980,True,False,True,True,0,0,,False,♥2 ♠6 ♣8 ♠10 ♣Q ♥4 ♦J,6.0424,High Card,0.0
1,隨便  ,False,0,♣5 ♠4,980,True,False,True,True,0,0,,False,♣5 ♠4 ♣8 ♠10 ♣Q ♥4 ♦J,11.0896,Pair,0.0
1,iCRC必勝,False,0,♣10 ♦8,940,True,False,True,True,0,0,,False,♣10 ♦8 ♣8 ♠10 ♣Q ♥4 ♦J,56.0512,Two Pair,0.0
1,AllinWin,False,0,♠K ♠9,990,True,False,False,True,0,0,SB,False,♠K ♠9 ♣8 ♠10 ♣Q ♥4 ♦J,121.0,Straight,0.0
1,ヽ(=^･ω･^=)丿,False,0,♣6 ♥A,980,True,False,True,True,0,0,BB,True,♣6 ♥A ♣8 ♠10 ♣Q ♥4 ♦J,8.0928,High Card,0.0
1,TMBS=trend micro's best supreme,True,0,♠J ♣2,1130,False,False,True,True,0,0,,False,♠J ♣2 ♣8 ♠10 ♣Q ♥4 ♦J,18.0672,Pair,1130.0
1,8+9,False,0,♠5 ♠7,931,False,False,True,True,0,0,,False,♠5 ♠7 ♥J ♣J ♣7 ♣2 ♣6,63.0008,Two Pair,0.0
1,隨便  ,False,0,♦4 ♠9,1000,True,False,True,True,0,0,,False,♦4 ♠9 ♥J ♣J ♣7 ♣2 ♣6,18.0088,Pair,0.0
1,iCRC必勝,False,0,♦9 ♦6,980,True,False,True,True,0,0,,False,♦9 ♦6 ♥J ♣J ♣7 ♣2 ♣6,62.0064,Two Pair,0.0
1,AllinWin,False,0,♠6 ♦5,990,True,False,False,True,0,0,SB,False,♠6 ♦5 ♥J ♣J ♣7 ♣2 ♣6,62.0016,Two Pair,0.0
1,ヽ(=^･ω･^=)丿,False,0,♥7 ♥K,931,True,False,True,True,0,0,BB,True,♥7 ♥K ♥J ♣J ♣7 ♣2 ♣6,63.1024,Two Pair,0.0
1,TMBS=trend micro's best supreme,False,0,♠Q ♣9,1188,False,False,True,True,0,0,,False,♠Q ♣9 ♥J ♣J ♣7 ♣2 ♣6,123.0344,Flush,257.0
1,A_P_T^T,False,0,♣3 ♦7,980,True,False,True,True,0,0,,False,♣3 ♦7 ♥J ♣J ♣7 ♣2 ♣6,123.0281,Flush,0.0
2,8+9,False,0,♠K ♠9,1882,True,False,True,True,1,0,,False,♠K ♠9 ♣2 ♣3 ♠10 ♦3 ♠3,101.1152,Three of a Kind,0.0
2,隨便  ,False,0,♦Q ♣A,951,True,False,True,True,0,0,,False,♦Q ♣A ♣2 ♣3 ♠10 ♦3 ♠3,101.256,Three of a Kind,0.0
2,iCRC必勝,False,0,♣7 ♦4,1931,True,False,True,True,1,0,,False,♣7 ♦4 ♣2 ♣3 ♠10 ♦3 ♠3,101.0144,Three of a Kind,0.0
2,AllinWin,False,0,♣J ♣5,745,False,False,True,True,0,0,,False,♣J ♣5 ♣2 ♣3 ♠10 ♦3 ♠3,101.0384,Three of a Kind,0.0
2,ヽ(=^･ω･^=)丿,False,0,♣6 ♣K,706,True,False,True,True,0,0,SB,True,♣6 ♣K ♣2 ♣3 ♠10 ♦3 ♠3,101.1152,Three of a Kind,0.0
2,TMBS=trend micro's best supreme,False,0,♥Q ♣10,1854,False,False,True,True,0,0,BB,False,♥Q ♣10 ♣2 ♣3 ♠10 ♦3 ♠3,143.0,Full House,911.0
2,A_P_T^T,False,0,♥9 ♣8,931,True,False,True,True,0,0,,False,♥9 ♣8 ♣2 ♣3 ♠10 ♦3 ♠3,101.0192,Three of a Kind,0.0
3,8+9,False,0,♠K ♠5,3140,False,False,True,True,2,0,,False,♠K ♠5 ♦K ♦10 ♣8 ♠4 ♠10,85.0032,Two Pair,372.0
3,隨便  ,False,0,♥9 ♠2,951,True,False,True,True,0,0,,False,♥9 ♠2 ♦K ♦10 ♣8 ♠4 ♠10,17.112,Pair,0.0
3,iCRC必勝,False,0,♠9 ♠Q,2817,False,False,True,True,2,0,,False,♠9 ♠Q ♦K ♦10 ♣8 ♠4 ♠10,17.16,Pair,0.0
3,AllinWin,False,0,♥8 ♥2,1745,True,False,True,True,1,0,,False,♥8 ♥2 ♦K ♦10 ♣8 ♠4 ♠10,56.1024,Two Pair,0.0
3,ヽ(=^･ω･^=)丿,False,0,♣4 ♣2,706,True,False,True,True,0,0,,True,♣4 ♣2 ♦K ♦10 ♣8 ♠4 ♠10,52.1024,Two Pair,0.0
