,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
3b2911d7bf58bdc5f03753fc97d59fd7,False,0,♣8 ♥K,2980,True,False,True,True,1,0,4,False,True,2980.0
63161ce75141fa3603a231b1c8b9cd75,False,0,♣5 ♠6,6075,True,False,True,True,0,0,5,False,True,6075.0
8c94134f25efe7680f9743b2774e8e1f,False,0,♥Q ♥6,1962,False,False,True,True,1,0,6,False,True,1962.0
4144e097d2fa7a491cec2a7a4322f2bc,False,0,♠8 ♠3,2940,True,False,True,True,0,0,D,False,True,2940.0
4bba3ab232fc6c57e7dbb1f5932b61d0,False,0,♦6 ♥J,720,True,False,True,True,2,0,SB,False,True,720.0
66af1fc97570a318833f295a60193216,False,0,♥9 ♦10,800,True,False,True,True,2,0,BB,False,True,800.0
ヽ(=^･ω･^=)丿,False,0,♣3 ♥4,7764,True,False,True,True,0,0,1,True,True,7764.0
6ba89ab41823af9b65ea5d233031b9f8,False,0,♦3 ♦7,3000,True,False,True,True,2,0,2,False,True,3000.0
3a50c1151e7e4f1de5a6ecf60feb6b9c,False,0,♠7 ♦9,759,True,False,False,True,2,0,3,False,True,759.0
