,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
26eda90c06b2500af822dcc8784b7cac,False,0,♥8 ♥3,2780,True,False,True,True,0,0,D,False,True,2780.0
76aa96369abbba52e621bfa83da8e64f,False,0,♥5 ♣3,3740,True,False,True,True,0,0,SB,False,True,3740.0
6f79e1c7cdbb61588d391177f6f2976c,False,0,♦K ♣8,2270,True,False,True,True,2,0,BB,False,True,2270.0
16bd4c57b370dcee7d055aa01c9ef52a,False,0,♣5 ♥6,600,True,False,True,True,2,0,1,False,True,600.0
853bc55c1041f24b9392069331e65336,False,0,♦7 ♦6,2990,True,False,True,True,2,0,2,False,True,2990.0
fc089489555aee7519548ff7f589f384,False,0,♥A ♥4,5620,True,False,True,True,0,0,3,False,True,5620.0
fa8631c11075d2b9d19a68efb56c66de,False,0,♣4 ♠A,2320,True,False,True,True,0,0,4,False,True,2320.0
4bba3ab232fc6c57e7dbb1f5932b61d0,False,0,♠K ♦A,1700,True,False,True,True,1,0,5,False,True,1700.0
ヽ(=^･ω･^=)丿,False,0,♠5 ♠7,4980,False,False,True,True,1,0,6,True,True,4980.0
