round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,7,6,deal,False,♣5 ♣3,,20000,0.17163988095238433,0.33912285323863967,990,0,2990,0,10,10,10,20,20,5,-10,7.462380952381494,5,0.02983928571430594,4.029583333333807,-0.6567202380952313,244.5246462670549,234.5246462670549,False,299,call,0,0.21353816986083984
1,1,7,6,flop,True,♣5 ♣3,♠6 ♣Q ♠7,157,0.14012738853503184,0.3471191488774194,980,0,2980,20,0,20,20,40,0,7,-20,5.286624203821656,5,-0.15923566878980888,5.286624203821656,-0.7197452229299364,195.38633406439828,175.38633406439828,False,298,call,0,1.2321529388427734
1,2,7,4,turn,True,♣5 ♣3,♠6 ♣Q ♠7 ♦K,137,0.05474452554744526,0.21511185442761135,960,0,2960,40,0,40,20,60,0,7,-40,-13.16301703163017,3,-0.781021897810219,-13.16301703163017,-0.8905109489051095,72.37436426784295,32.37436426784295,True,296,call,0,1.2454438209533691
1,3,7,4,river,True,♣5 ♣3,♠6 ♣Q ♠7 ♦K ♦8,175,0.0,0.0,940,0,2940,60,0,60,20,80,0,7,-60,-36.666666666666664,3,-1.0,-36.666666666666664,-1.0,-0.0,-60.0,True,294,call,0,1.2411599159240723
1,4,7,3,river,False,♣5 ♣3,♠6 ♣Q ♠7 ♦K ♦8,947,0.0,0.0,920,0,2920,60,20,80,20,100,40,1,-80,-76.66666666666667,2,-1.0,-76.66666666666667,-1.0,-0.0,-80.0,True,292,fold,0,1.2755589485168457
2,0,7,6,deal,False,♥5 ♣8,,20000,0.1418666666666691,0.3030451735561592,920,0,2920,0,0,0,20,20,20,4,0,2.6986666666670587,5,-0.1487999999999854,-1.5573333333330144,-0.7162666666666617,194.02006565695132,194.02006565695132,True,292,call,0,0.2085409164428711
2,1,7,4,flop,False,♥5 ♣8,♦10 ♦Q ♥K,807,0.017171180739953974,0.11524360711940042,900,0,2900,20,0,20,20,40,20,3,-20,-31.572549713813657,3,-0.9313152770401841,-32.602820558210894,-0.965657638520092,21.81414013963333,1.8141401396333308,True,290,fold,0,1.289259910583496
3,0,7,4,deal,False,♦7 ♣Q,,20000,0.14486369047619363,0.29972030464184773,900,0,2900,0,0,0,20,20,20,1,0,3.1781904761909807,3,-0.4205452380952255,-9.859541666666445,-0.7102726190476127,197.0974931464191,197.0974931464191,True,290,call,0,0.2200927734375
3,1,7,3,flop,True,♦7 ♣Q,♠7 ♠4 ♦5,376,0.16489361702127658,0.36566972855951513,880,0,2880,20,0,20,20,40,0,7,-20,8.138297872340425,2,-0.5053191489361702,8.138297872340425,-0.6702127659574468,225.38360694080484,205.38360694080484,True,288,call,0,1.2477912902832031
3,2,7,3,turn,True,♦7 ♣Q,♠7 ♠4 ♦5 ♥3,102,0.058823529411764705,0.23529411764705885,860,0,2860,40,0,40,20,60,0,7,-40,-6.274509803921569,2,-0.8235294117647058,-6.274509803921569,-0.8823529411764706,75.30076474591858,35.300764745918585,True,286,call,0,1.230565071105957
