round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♣4 ♣9,♣4 ♣9 ♣K ♣8 ♦5 ♠8 ♥7,,call,20.0,call,20.0,call,183.0,call,635,False,False,15.1104,Pair,0.0
1,PCB,1000,0,♣5 ♠10,♣5 ♠10 ♣K ♣8 ♦5 ♠8 ♥7,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,40.1024,Two Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♣3 ♠4,♣3 ♠4 ♣K ♣8 ♦5 ♠8 ♥7,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,15.1044,Pair,0.0
1,Tobacco AI,1000,0,♦A ♥8,♦A ♥8 ♣K ♣8 ♦5 ♠8 ♥7,,call,20.0,call,20.0,bet,183.0,bet,635,False,False,106.3072,Three of a Kind,1959.0
1,Out Bluffed,1000,0,♠5 ♣J,♠5 ♣J ♣K ♣8 ♦5 ♠8 ♥7,SB,call,20.0,bet,20.0,call,183.0,fold,0,False,True,40.1024,Two Pair,0.0
1,Im Not Kao Chin,1000,0,♠J ♥2,♠J ♥2 ♣K ♣8 ♦5 ♠8 ♥7,BB,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,15.1296,Pair,0.0
1,TMBS=trend micro's best supreme,1000,0,♣10 ♥10,♣10 ♥10 ♣K ♣8 ♦5 ♠8 ♥7,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,56.1024,Two Pair,0.0
2,SML,142,0,♦Q ♣9,♦Q ♣9 ♠2 ♥K ♦8 ♠A ♦9,,allin,142.0,,,,,allin,0,True,False,16.3584,Pair,0.0
2,PCB,1000,0,♦2 ♣K,♦2 ♣K ♠2 ♥K ♦8 ♠A ♦9,,fold,0.0,,,,,fold,0,False,True,77.2048,Two Pair,0.0
2,ヽ(=^･ω･^=)丿,1000,0,♣6 ♣10,♣6 ♣10 ♠2 ♥K ♦8 ♠A ♦9,,bet,214.0,,,,,fold,0,False,True,8.1248,High Card,0.0
2,Tobacco AI,2101,0,♣5 ♣4,♣5 ♣4 ♠2 ♥K ♦8 ♠A ♦9,,fold,0.0,,,,,fold,0,False,True,8.1124,High Card,0.0
2,Out Bluffed,777,0,♦7 ♥6,♦7 ♥6 ♠2 ♥K ♦8 ♠A ♦9,,fold,0.0,,,,,fold,0,False,True,8.1136,High Card,0.0
2,Im Not Kao Chin,980,0,♦6 ♠7,♦6 ♠7 ♠2 ♥K ♦8 ♠A ♦9,SB,fold,10.0,,,,,fold,0,False,True,8.1136,High Card,0.0
