round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,2,deal,False,♣K ♠4,,20000,0.35353055555550605,0.32225940295878397,980,0,2980,0,20,20,0,20,20,2,-20,8.282444444440486,1,-0.2929388888889879,4.747138888885424,-0.2929388888889879,564.5669520917742,544.5669520917742,False,298,check,0,0.15508103370666504
1,1,3,2,flop,True,♣K ♠4,♠6 ♥A ♠K,117,0.5384615384615384,0.498518515262143,980,0,2980,20,0,20,20,40,0,3,-20,30.76923076923077,1,0.07692307692307687,30.76923076923077,0.07692307692307687,1000.6604637311156,980.6604637311156,False,298,call,0,1.2140800952911377
1,2,3,2,turn,True,♣K ♠4,♠6 ♥A ♠K ♣2,146,0.523972602739726,0.49425532674571493,960,0,2960,40,0,40,20,60,0,3,-40,45.73630136986301,1,0.047945205479452024,45.73630136986301,0.047945205479452024,954.2094315351967,914.2094315351967,False,296,call,0,1.2175531387329102
1,3,3,2,river,True,♣K ♠4,♠6 ♥A ♠K ♣2 ♦5,181,0.5911602209944752,0.49161958271435696,940,0,2940,60,0,60,20,80,0,3,-60,74.36464088397791,1,0.18232044198895037,74.36464088397791,0.18232044198895037,1142.0337541063327,1082.0337541063327,False,294,call,0,1.2141938209533691
2,0,3,2,deal,False,♠A ♠8,,20000,0.4581361111110462,0.34088537537796626,1080,0,3080,0,10,10,10,20,20,1,-10,16.650888888883696,1,-0.08372777777790763,7.488166666662771,-0.08372777777790763,819.6181545880073,809.6181545880073,True,308,call,0,0.1532270908355713
2,1,3,2,flop,True,♠A ♠8,♠5 ♣3 ♠9,147,0.5,0.4948716593053935,1070,0,3070,20,0,20,20,40,0,3,-20,25.0,1,0.0,25.0,0.0,924.1620866884223,904.1620866884223,True,307,call,0,1.2168068885803223
2,2,3,2,turn,True,♠A ♠8,♠5 ♣3 ♠9 ♣6,93,0.45161290322580644,0.49765318130779074,1050,0,3050,40,0,40,20,60,0,3,-40,34.19354838709677,1,-0.09677419354838712,34.19354838709677,-0.09677419354838712,795.7839559907964,755.7839559907964,True,305,call,0,1.2149279117584229
2,3,3,2,river,True,♠A ♠8,♠5 ♣3 ♠9 ♣6 ♦4,108,0.05555555555555555,0.2290614236454256,1030,0,3030,60,0,60,20,80,0,3,-60,-20.555555555555554,1,-0.8888888888888888,-20.555555555555554,-0.8888888888888888,75.21545868684743,15.215458686847427,True,303,call,0,1.2096471786499023
3,0,3,3,deal,False,♣9 ♦Q,,20000,0.3903874999999384,0.3410388044533822,1010,0,3010,0,0,0,20,20,20,1,0,11.230999999995069,2,0.17116249999981514,7.327124999995688,-0.21922500000012324,646.9878706936515,646.9878706936515,True,301,bet,582,0.1651906967163086
3,1,3,2,flop,False,♣9 ♦Q,♣6 ♠8 ♥4,274,0.17518248175182483,0.3728526884499452,428,0,2428,582,0,582,20,602,20,1,-582,-46.839416058394136,1,-0.6496350364963503,-50.343065693430646,-0.6496350364963503,203.08307627801258,-378.9169237219874,False,242,fold,0,1.2197120189666748
4,0,3,3,deal,False,♥10 ♣4,,20000,0.28637361111108517,0.31893532150412346,388,0,2388,0,40,40,0,40,40,3,-40,5.8197777777736235,2,-0.1408791666667445,5.8197777777736235,-0.42725277777782966,349.9114877976267,309.9114877976267,False,238,check,0,0.1540381908416748
4,1,3,2,flop,True,♥10 ♣4,♠2 ♦3 ♥A,312,0.23237179487179488,0.4019306168269995,388,0,2388,40,0,40,40,80,0,3,-40,6.474358974358978,1,-0.5352564102564102,6.474358974358978,-0.5352564102564102,274.25959412765167,234.25959412765167,True,238,fold,0,1.2311441898345947
5,0,3,3,deal,False,♣2 ♦8,,20000,0.29828888888885896,0.3257978615569201,368,0,2368,0,20,20,20,40,40,2,-20,7.726222222217434,2,-0.10513333333342312,7.726222222217434,-0.4034222222222821,364.2970192988314,344.2970192988314,True,236,call,0,0.15532279014587402
