,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,,0,False,False,True,False,2,0,,False,,
PCB,False,0,,0,False,False,True,False,2,0,,False,,
Tobacco AI,False,0,♦2 ♠7,11096,True,False,True,True,0,0,BB,False,True,11096.0
Out Bluffed,False,0,♥7 ♠6,4331,True,False,True,True,1,0,,False,True,4331.0
Im Not Kao Chin,False,0,♠10 ♦9,2572,True,False,True,True,0,0,,False,True,2572.0
ヽ(=^･ω･^=)丿,True,0,♣5 ♣A,0,False,False,True,True,2,0,SB,True,,
