game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,action,amount
20180318053618,1,1,Deal,Tobacco AI,980,0,,call,20
20180318053618,1,2,Deal,Out Bluffed,1000,0,,fold,
20180318053618,1,3,Deal,Im Not Kao Chin,980,0,,call,20
20180318053618,1,4,Deal,ヽ(=^･ω･^=)丿,980,0,,call,20
20180318053618,1,5,Deal,SML,980,0,SB,call,10
20180318053618,1,6,Deal,PCB,980,0,BB,fold,
20180318053618,1,7,Flop,SML,960,0,SB,bet,20
20180318053618,1,8,Flop,Tobacco AI,980,0,,fold,
20180318053618,1,9,Flop,Im Not Kao Chin,940,0,,raise,40
20180318053618,1,10,Flop,ヽ(=^･ω･^=)丿,980,0,,fold,
20180318053618,1,11,Flop,SML,940,0,SB,call,20
20180318053618,1,12,Turn,SML,920,0,SB,bet,20
20180318053618,1,13,Turn,Im Not Kao Chin,900,0,,raise,40
20180318053618,1,14,Turn,SML,900,0,SB,call,20
20180318053618,1,15,River,SML,880,0,SB,bet,20
20180318053618,1,16,River,Im Not Kao Chin,860,0,,raise,40
20180318053618,1,17,River,SML,860,0,SB,call,20
20180318053618,2,1,Deal,Out Bluffed,980,0,,call,20
20180318053618,2,2,Deal,Im Not Kao Chin,1180,0,,call,20
20180318053618,2,3,Deal,ヽ(=^･ω･^=)丿,698,0,,bet,282
20180318053618,2,4,Deal,SML,578,0,,call,282
20180318053618,2,5,Deal,PCB,698,0,SB,call,272
20180318053618,2,6,Deal,Tobacco AI,1960,1,BB,fold,
20180318053618,2,7,Deal,Out Bluffed,718,0,,call,262
20180318053618,2,8,Deal,Im Not Kao Chin,1180,0,,fold,
20180318053618,2,9,Flop,PCB,698,0,SB,fold,
20180318053618,2,10,Flop,Out Bluffed,698,0,,bet,20
20180318053618,2,11,Flop,ヽ(=^･ω･^=)丿,698,0,,fold,
20180318053618,2,12,Flop,SML,558,0,,call,20
20180318053618,2,13,Turn,Out Bluffed,678,0,,bet,20
20180318053618,2,14,Turn,SML,538,0,,call,20
20180318053618,2,15,River,Out Bluffed,678,0,,fold,
20180318053618,2,16,River,SML,538,0,,call,0
20180318053618,3,1,Deal,Im Not Kao Chin,1160,0,,call,20
20180318053618,3,2,Deal,ヽ(=^･ω･^=)丿,678,0,,call,20
20180318053618,3,3,Deal,SML,1766,0,,call,20
20180318053618,3,4,Deal,PCB,678,0,,call,20
20180318053618,3,5,Deal,Tobacco AI,1940,1,SB,call,10
20180318053618,3,6,Deal,Out Bluffed,658,0,BB,call,0
20180318053618,3,7,Flop,Tobacco AI,1940,1,SB,fold,
20180318053618,3,8,Flop,Out Bluffed,638,0,BB,bet,20
20180318053618,3,9,Flop,Im Not Kao Chin,1140,0,,call,20
20180318053618,3,10,Flop,ヽ(=^･ω･^=)丿,678,0,,fold,
20180318053618,3,11,Flop,SML,1746,0,,call,20
20180318053618,3,12,Flop,PCB,658,0,,call,20
20180318053618,3,13,Turn,Out Bluffed,618,0,BB,bet,20
20180318053618,3,14,Turn,Im Not Kao Chin,1140,0,,fold,
20180318053618,3,15,Turn,SML,1726,0,,call,20
20180318053618,3,16,Turn,PCB,638,0,,call,20
