,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,,0,False,False,True,False,2,0,,False,,
PCB,True,0,♦2 ♥4,1000,False,False,True,True,2,0,,False,True,1000.0
Tobacco AI,True,0,♠10 ♥Q,0,False,False,True,True,2,0,,False,,
Out Bluffed,False,0,,0,False,False,True,False,2,0,,False,,
Im Not Kao Chin,False,0,♦8 ♣10,12732,True,False,True,True,1,0,SB,False,True,12732.0
ヽ(=^･ω･^=)丿,False,0,♣6 ♣K,4268,True,False,True,True,2,0,BB,True,True,4268.0
