round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♥4 ♦A,♥4 ♦A ♠8 ♦10 ♥A ♥3 ♣Q,BB,call,20.0,call,20.0,call,20.0,call,20,False,False,21.0672,Pair,300.0
1,PCB,1000,0,♥K ♠K,♥K ♠K ♠8 ♦10 ♥A ♥3 ♣Q,,call,20.0,call,20.0,call,20.0,call,20,False,False,20.2688,Pair,0.0
1,Tobacco AI,1000,0,♦6 ♠J,♦6 ♠J ♠8 ♦10 ♥A ♥3 ♣Q,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.0928,High Card,0.0
1,Out Bluffed,1000,0,♣4 ♠10,♣4 ♠10 ♠8 ♦10 ♥A ♥3 ♣Q,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,17.2592,Pair,0.0
1,Im Not Kao Chin,1000,0,♣8 ♣7,♣8 ♣7 ♠8 ♦10 ♥A ♥3 ♣Q,,call,20.0,call,20.0,fold,0.0,fold,0,False,True,15.2688,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♥2 ♠7,♥2 ♠7 ♠8 ♦10 ♥A ♥3 ♣Q,SB,call,20.0,bet,20.0,bet,20.0,bet,20,False,False,8.0688,High Card,0.0
2,SML,1220,0,♣10 ♣J,♣10 ♣J ♥3 ♣6 ♠A ♥K ♣2,SB,call,388.0,call,219.0,call,235.0,fold,0,False,True,8.1416,High Card,0.0
2,PCB,920,0,♠9 ♠6,♠9 ♠6 ♥3 ♣6 ♠A ♥K ♣2,BB,call,388.0,call,219.0,call,235.0,check,0,False,False,13.3136,Pair,2954.0
2,Tobacco AI,1980,1,♠Q ♠10,♠Q ♠10 ♥3 ♣6 ♠A ♥K ♣2,,call,388.0,fold,0.0,fold,0.0,fold,0,False,True,8.1672,High Card,0.0
2,Out Bluffed,1000,0,♣5 ♣Q,♣5 ♣Q ♥3 ♣6 ♠A ♥K ♣2,,fold,40.0,fold,0.0,fold,0.0,fold,0,False,True,8.1548,High Card,0.0
2,Im Not Kao Chin,960,0,♣8 ♥2,♣8 ♥2 ♥3 ♣6 ♠A ♥K ♣2,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,9.3104,Pair,0.0
2,ヽ(=^･ω･^=)丿,920,0,♥10 ♥A,♥10 ♥A ♥3 ♣6 ♠A ♥K ♣2,,bet,388.0,bet,219.0,bet,235.0,fold,0,False,True,21.116,Pair,0.0
3,SML,378,0,♠10 ♠2,♠10 ♠2 ♥9 ♥6 ♣K ♣A ♣7,,call,256.0,,,,,call,0,False,False,8.1232,High Card,808.0
3,PCB,3032,0,♠7 ♥J,♠7 ♥J ♥9 ♥6 ♣K ♣A ♣7,SB,call,256.0,,,,,fold,0,False,True,14.3328,Pair,0.0
3,Tobacco AI,1592,1,♠6 ♠9,♠6 ♠9 ♥9 ♥6 ♣K ♣A ♣7,BB,fold,20.0,,,,,fold,0,False,True,47.2048,Two Pair,0.0
3,Out Bluffed,960,0,♠K ♦2,♠K ♦2 ♥9 ♥6 ♣K ♣A ♣7,,fold,0.0,,,,,fold,0,False,True,20.2128,Pair,0.0
3,Im Not Kao Chin,960,0,♦A ♥8,♦A ♥8 ♥9 ♥6 ♣K ♣A ♣7,,fold,20.0,,,,,fold,0,False,True,21.112,Pair,0.0
3,ヽ(=^･ω･^=)丿,1078,1,♥Q ♠A,♥Q ♠A ♥9 ♥6 ♣K ♣A ♣7,,bet,256.0,,,,,fold,0,False,True,21.16,Pair,0.0
4,SML,930,0,♣2 ♠9,♣2 ♠9 ♥8 ♠A ♦J ♦5 ♣4,,call,20.0,call,20.0,call,20.0,call,0,False,False,8.0356,High Card,180.0
4,PCB,2776,0,♦K ♠Q,♦K ♠Q ♥8 ♠A ♦J ♦5 ♣4,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.1824,High Card,0.0
4,Tobacco AI,1572,1,♥3 ♥10,♥3 ♥10 ♥8 ♠A ♦J ♦5 ♣4,SB,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.042,High Card,0.0
4,Out Bluffed,960,0,♥J ♠8,♥J ♠8 ♥8 ♠A ♦J ♦5 ♣4,BB,call,20.0,bet,20.0,bet,20.0,fold,0,False,True,64.2048,Two Pair,0.0
4,Im Not Kao Chin,940,0,♦4 ♥7,♦4 ♥7 ♥8 ♠A ♦J ♦5 ♣4,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,11.2336,Pair,0.0
4,ヽ(=^･ω･^=)丿,822,1,♥5 ♦6,♥5 ♦6 ♥8 ♠A ♦J ♦5 ♣4,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,12.2336,Pair,0.0
5,SML,1050,0,♣9 ♠5,♣9 ♠5 ♥5 ♣5 ♦6 ♦5 ♠A,,call,20.0,call,299.0,call,20.0,call,20,False,False,283.2048,Four of a kind,1127.0
5,PCB,2756,0,♥J ♥8,♥J ♥8 ♥5 ♣5 ♦6 ♦5 ♠A,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,103.2304,Three of a Kind,0.0
5,Tobacco AI,1552,1,♥3 ♠K,♥3 ♠K ♥5 ♣5 ♦6 ♦5 ♠A,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,103.3072,Three of a Kind,0.0
5,Out Bluffed,900,0,♣K ♥7,♣K ♥7 ♥5 ♣5 ♦6 ♦5 ♠A,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,103.3072,Three of a Kind,0.0
5,Im Not Kao Chin,940,0,♥4 ♣4,♥4 ♣4 ♥5 ♣5 ♦6 ♦5 ♠A,BB,call,20.0,call,299.0,bet,20.0,bet,20,False,False,162.0,Full House,0.0
5,ヽ(=^･ω･^=)丿,802,1,♠6 ♣J,♠6 ♣J ♥5 ♣5 ♦6 ♦5 ♠A,,call,20.0,bet,299.0,call,20.0,call,20,False,False,163.0,Full House,0.0
