round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♣J ♥8,,20000,0.3532416666666175,0.3382010927165983,980,0,2980,0,20,20,0,20,20,3,-20,8.2593333333294,2,0.05972499999985237,8.2593333333294,-0.293516666666765,563.9887410347286,543.9887410347286,True,298,bet,489,0.1517481803894043
1,1,3,2,flop,True,♣J ♥8,♣K ♠9 ♥K,328,0.2027439024390244,0.3991894626577286,491,0,2491,509,0,509,20,529,0,3,-509,-92.15853658536582,1,-0.5945121951219512,-92.15853658536582,-0.5945121951219512,245.11975691638963,-263.88024308361037,False,249,fold,0,1.2263429164886475
2,0,3,2,deal,False,♠5 ♣K,,20000,0.3678069444443908,0.32356250109870943,481,0,2481,0,10,10,10,20,20,1,-10,9.424555555551265,1,-0.26438611111121835,2.068416666663449,-0.26438611111121835,494.0918423484883,484.0918423484883,False,248,call,0,0.15471100807189941
2,1,3,2,flop,True,♠5 ♣K,♠10 ♦5 ♥K,64,0.671875,0.443871022229431,471,0,2471,20,0,20,20,40,0,3,-20,37.03125,1,0.34375,37.03125,0.34375,1195.866838426671,1175.866838426671,False,247,bet,1058,1.2075798511505127
3,0,3,3,deal,False,♦6 ♦10,,20000,0.34694027777773356,0.3497364782071945,982,0,2982,0,0,0,20,20,20,1,0,7.755222222218684,2,0.040820833333200746,4.285819444441348,-0.3061194444445329,551.8104544002163,551.8104544002163,True,298,bet,496,0.1574571132659912
3,1,3,3,flop,False,♦6 ♦10,♠Q ♣3 ♣J,283,0.18904593639575973,0.3718735033361305,486,0,2486,496,0,496,20,516,20,1,-496,-120.39840989399295,1,-0.6219081272084805,-120.39840989399295,-0.6219081272084805,226.23531168841137,-269.76468831158866,True,248,fold,0,1.2194361686706543
4,0,3,2,deal,False,♥7 ♣3,,20000,0.29609722222219714,0.3258861868981387,1446,1,2446,0,40,40,0,40,40,2,-40,7.375555555551539,1,-0.4078055555556057,1.4536111111076018,-0.4078055555556057,372.9839870629414,332.9839870629414,True,244,check,0,0.15311908721923828
4,1,3,2,flop,True,♥7 ♣3,♠3 ♦5 ♣6,144,0.4513888888888889,0.4976313493707398,1446,1,2446,40,0,40,40,80,0,3,-40,46.73611111111111,1,-0.09722222222222221,46.73611111111111,-0.09722222222222221,637.7587903685609,597.7587903685609,True,244,call,0,1.204847812652588
4,2,3,2,turn,True,♥7 ♣3,♠3 ♦5 ♣6 ♥4,122,0.8688524590163934,0.2800513127883883,1406,1,2406,80,0,80,40,120,0,3,-80,184.59016393442622,1,0.7377049180327868,184.59016393442622,0.7377049180327868,2122.6690743332892,2042.6690743332892,True,240,bet,1838,1.2164843082427979
5,0,3,2,deal,False,♦6 ♥4,,20000,0.3055055555555305,0.3302250484823578,2972,1,3972,0,20,20,20,40,40,1,-20,8.88088888888488,1,-0.388988888888939,-3.339333333336338,-0.388988888888939,628.891621800188,608.891621800188,True,397,call,0,0.15961503982543945
5,1,3,2,flop,True,♦6 ♥4,♠3 ♣10 ♠7,111,0.2972972972972973,0.457068500683453,2952,1,3952,40,0,40,40,80,0,3,-40,21.621621621621625,1,-0.4054054054054054,21.621621621621625,-0.4054054054054054,605.5585423320919,565.5585423320919,True,395,call,0,1.2139880657196045
5,2,3,2,turn,True,♦6 ♥4,♠3 ♣10 ♠7 ♠4,166,0.24096385542168675,0.4169701802571617,2912,1,3912,80,0,80,40,120,0,3,-80,17.83132530120482,1,-0.5180722891566265,17.83132530120482,-0.5180722891566265,468.41326791278954,388.41326791278954,False,391,call,0,1.2159721851348877
5,3,3,2,river,True,♦6 ♥4,♠3 ♣10 ♠7 ♠4 ♠9,169,0.08875739644970414,0.2843932506674063,2872,1,3872,120,0,120,40,160,0,3,-120,-29.822485207100595,1,-0.8224852071005917,-29.822485207100595,-0.8224852071005917,156.29708918535897,36.29708918535897,False,387,fold,0,1.2215101718902588
6,0,3,3,deal,False,♠3 ♦A,,20000,0.38497083333328064,0.32441765834449887,2872,1,3872,0,0,0,40,40,40,1,0,21.595333333324902,2,0.1549124999998419,13.89591666665929,-0.23005833333343872,817.395803488981,817.395803488981,False,387,call,0,0.1631789207458496
6,1,3,2,flop,False,♠3 ♦A,♣J ♥K ♦J,354,0.3474576271186441,0.4580192920973444,2832,1,3832,40,0,40,40,80,40,1,-40,31.186440677966097,1,-0.30508474576271183,17.28813559322034,-0.30508474576271183,710.4193931361219,670.4193931361219,False,383,call,0,1.2333519458770752
6,2,3,2,turn,False,♠3 ♦A,♣J ♥K ♦J ♥5,286,0.36538461538461536,0.45701208978122665,2792,1,3792,80,0,80,40,120,40,1,-80,53.46153846153846,1,-0.2692307692307693,38.84615384615385,-0.2692307692307693,748.8798190462094,668.8798190462094,False,379,call,0,1.2246017456054688
6,3,3,2,river,False,♠3 ♦A,♣J ♥K ♦J ♥5 ♣5,232,0.7155172413793104,0.43660197455519306,2752,1,3752,120,0,120,40,160,40,1,-120,252.06896551724137,1,0.4310344827586208,223.44827586206898,0.4310344827586208,2048.3820731575647,1928.3820731575647,False,375,bet,1735,1.220979928970337
7,0,3,3,deal,False,♦J ♦7,,20000,0.37459305555550476,0.3515635210078021,1644,1,2644,0,80,80,0,80,80,3,-80,39.86977777776153,2,0.12377916666651423,39.86977777776153,-0.2508138888889905,538.9458230823215,458.94582308232145,False,264,check,0,0.18471789360046387
7,1,3,2,flop,True,♦J ♦7,♠4 ♥J ♦K,218,0.5504587155963303,0.4834174698234027,1644,1,2644,80,0,80,80,160,0,3,-80,140.18348623853214,1,0.10091743119266061,140.18348623853214,0.10091743119266061,918.077224959619,838.077224959619,False,264,call,0,1.2218928337097168
7,2,3,2,turn,True,♦J ♦7,♠4 ♥J ♦K ♠Q,124,0.42338709677419356,0.4879365491152913,1564,1,2564,160,0,160,80,240,0,3,-160,134.0322580645161,1,-0.15322580645161288,134.0322580645161,-0.15322580645161288,613.092509578,453.092509578,False,256,call,0,1.2107620239257812
7,3,3,2,river,True,♦J ♦7,♠4 ♥J ♦K ♠Q ♠3,167,0.3263473053892216,0.464062198083774,1484,1,2484,240,0,240,80,320,0,3,-240,101.07784431137728,1,-0.34730538922155685,101.07784431137728,-0.34730538922155685,426.1648485713019,186.1648485713019,False,248,call,0,1.2146039009094238
8,0,3,3,deal,False,♦7 ♠A,,20000,0.42128749999994014,0.32298047443584454,1364,1,2364,0,40,40,40,80,80,2,-40,54.811999999980834,2,0.2638624999998205,54.811999999980834,-0.15742500000011972,561.5377916714897,521.5377916714897,False,236,bet,469,0.1532132625579834
8,1,3,3,flop,True,♦7 ♠A,♠J ♦10 ♦A,139,0.6402877697841727,0.4515976580613422,895,1,1895,509,0,509,80,589,0,3,-509,845.8489208633094,2,0.920863309352518,845.8489208633094,0.28057553956834536,841.4648882647548,332.4648882647548,False,189,bet,299,1.2120311260223389
8,2,3,3,turn,True,♦7 ♠A,♠J ♦10 ♦A ♠9,145,0.5862068965517241,0.4818957806421565,596,1,1596,808,0,808,80,888,0,3,-808,1133.5172413793102,2,0.7586206896551722,1133.5172413793102,0.17241379310344818,611.6139359547248,-196.38606404527525,False,160,fold,0,1.2115321159362793
9,0,3,3,deal,False,♥9 ♥Q,,20000,0.41968055555549244,0.353447442807676,1596,2,1596,0,0,0,52,52,52,1,0,35.293555555542426,1,-0.16063888888901512,30.257388888876516,-0.16063888888901512,377.18727253036303,377.18727253036303,False,160,call,0,0.1542341709136963
9,1,3,3,flop,False,♥9 ♥Q,♦5 ♦Q ♥3,268,0.7145522388059702,0.44851848274141326,1544,2,1544,52,0,52,80,132,80,1,-52,199.53731343283584,1,0.42910447761194037,199.53731343283584,0.42910447761194037,840.6668661032645,788.6668661032645,False,160,bet,709,1.223876953125
9,2,3,3,turn,False,♥9 ♥Q,♦5 ♦Q ♥3 ♥2,267,0.6404494382022472,0.47986868548455336,835,2,835,761,0,761,80,841,80,1,-761,950.0,1,0.2808988764044944,950.0,0.2808988764044944,370.9404236513807,-390.0595763486193,False,160,fold,0,1.2244889736175537
10,0,3,2,deal,False,♣A ♠9,,20000,0.4357180555554917,0.3252267891448531,675,2,675,0,160,160,0,160,160,2,-160,118.24524722218173,1,-0.1285638888890166,85.13067499996437,-0.1285638888890166,167.74009591648894,7.74009591648894,False,320,check,0,0.15151381492614746
10,1,3,2,flop,True,♣A ♠9,♥8 ♥7 ♣6,112,0.33482142857142855,0.4350102259529924,675,2,675,160,0,160,160,320,0,3,-160,107.67857142857143,1,-0.3303571428571429,107.67857142857143,-0.3303571428571429,119.51668119727493,-40.483318802725066,False,320,fold,0,1.2111518383026123
11,0,3,3,deal,False,♦8 ♦4,,20000,0.36149999999995547,0.3583835309708176,595,2,595,0,80,80,80,160,160,1,-80,67.81099999997713,1,-0.27700000000008906,67.81099999997713,-0.27700000000008906,115.92926354831873,35.92926354831873,False,320,fold,0,0.15541505813598633
12,0,3,3,deal,False,♦2 ♥4,,20000,0.2666458333333194,0.31913892309424907,595,2,595,0,0,0,160,160,160,1,0,10.65333333332444,2,-0.20006250000004178,-10.678333333341115,-0.46670833333336115,80.13831051596243,80.13831051596243,False,320,fold,0,0.16043686866760254
13,0,3,3,deal,False,♦A ♣A,,20000,0.75111805555548,0.22398929550235355,275,2,275,0,320,320,0,320,320,2,-320,483.50848611104294,1,0.5022361111109599,483.50848611104294,0.5022361111109599,166.10181743805526,-153.89818256194474,True,640,bet,-138,0.15604496002197266
14,0,3,3,deal,False,♥A ♠J,,20000,0.47015972222215124,0.3359049510759762,1098,2,1098,0,160,160,160,320,320,2,-160,281.8044444443536,2,0.4104791666664538,281.8044444443536,-0.05968055555569751,302.88882324170976,142.88882324170976,True,640,call,0,0.15362215042114258
14,1,3,3,flop,True,♥A ♠J,♣5 ♥5 ♥J,126,0.7182539682539683,0.4431848648013771,938,2,938,320,0,320,320,640,0,3,-320,829.2063492063493,2,1.1547619047619047,829.2063492063493,0.4365079365079365,516.0333761545958,196.03337615459577,True,640,call,0,1.2188379764556885
14,2,3,2,turn,True,♥A ♠J,♣5 ♥5 ♥J ♠9,148,0.8378378378378378,0.36859950532394203,618,2,618,640,0,640,320,960,0,3,-640,1530.8108108108106,1,0.6756756756756757,1530.8108108108106,0.6756756756756757,488.2511927363111,-151.7488072636889,False,640,fold,0,1.217231035232544
15,0,3,3,deal,False,♥2 ♠8,,20000,0.29828888888885896,0.3257978615569201,618,2,618,0,0,0,320,320,320,1,0,61.80977777773947,2,-0.10513333333342312,14.083555555522025,-0.4034222222222821,96.0,96.0,False,640,fold,0,0.1582779884338379
18,0,3,3,deal,False,♥2 ♥K,,20000,0.36965138888883714,0.3408710857138962,774,2,774,0,0,0,440,440,440,1,0,210.58644444435333,1,-0.2606972222223257,166.22827777769288,-0.2606972222223257,192.0,192.0,False,1280,fold,0,0.16392779350280762
