,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♦8 ♠Q,10143,True,False,True,True,2,0,BB,False,True,10143.0
PCB,True,0,♥J ♦K,0,False,False,True,True,2,0,,False,,
Tobacco AI,False,0,,0,False,False,True,False,2,0,,False,,
Out Bluffed,False,0,♠2 ♥6,4434,True,False,True,True,2,0,,False,True,4434.0
Im Not Kao Chin,False,0,,0,False,False,True,False,2,0,,False,,
ヽ(=^･ω･^=)丿,False,0,♠5 ♠A,3423,True,False,True,True,0,0,SB,True,True,3423.0
