game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,action,amount
20180318232015,1,1,Deal,ヽ(=^･ω･^=)丿,447,0,,bet,553
20180318232015,1,2,Deal,SML,447,0,SB,call,543
20180318232015,1,3,Deal,PCB,447,0,BB,call,533
20180318232015,1,4,Flop,SML,427,0,SB,bet,20
20180318232015,1,5,Flop,PCB,427,0,BB,call,20
20180318232015,1,6,Flop,ヽ(=^･ω･^=)丿,447,0,,fold,
20180318232015,1,7,Turn,SML,407,0,SB,bet,20
20180318232015,1,8,Turn,PCB,407,0,BB,call,20
20180318232015,1,9,River,SML,387,0,SB,bet,20
20180318232015,1,10,River,PCB,387,0,BB,call,20
20180318232015,2,1,Deal,SML,367,0,,call,20
20180318232015,2,2,Deal,PCB,2146,0,SB,call,10
20180318232015,2,3,Deal,ヽ(=^･ω･^=)丿,0,0,BB,allin,427
20180318232015,2,4,Deal,SML,0,0,,allin,367
20180318232015,2,5,Deal,PCB,1719,0,SB,call,427
20180318232015,3,1,Deal,PCB,3000,0,,fold,
20180318232015,3,2,Deal,ヽ(=^･ω･^=)丿,980,1,SB,call,10
20180318232015,3,3,Deal,SML,980,1,BB,call,0
20180318232015,3,4,Flop,ヽ(=^･ω･^=)丿,960,1,SB,bet,20
20180318232015,3,5,Flop,SML,960,1,BB,call,20
20180318232015,3,6,Turn,ヽ(=^･ω･^=)丿,940,1,SB,bet,20
20180318232015,3,7,Turn,SML,940,1,BB,call,20
20180318232015,3,8,River,ヽ(=^･ω･^=)丿,940,1,SB,fold,
20180318232015,3,9,River,SML,940,1,BB,call,0
20180318232015,4,1,Deal,ヽ(=^･ω･^=)丿,1900,2,,call,40
20180318232015,4,2,Deal,SML,1020,1,SB,call,20
20180318232015,4,3,Deal,PCB,2960,0,BB,fold,
20180318232015,4,4,Flop,SML,980,1,SB,bet,40
20180318232015,4,5,Flop,ヽ(=^･ω･^=)丿,945,2,,bet,955
20180318232015,4,6,Flop,SML,65,1,SB,call,915
20180318232015,4,7,Turn,SML,25,1,SB,bet,40
20180318232015,4,8,Turn,ヽ(=^･ω･^=)丿,905,2,,call,40
20180318232015,4,9,River,SML,0,1,SB,allin,25
20180318232015,4,10,River,ヽ(=^･ω･^=)丿,880,2,,call,25
20180318232015,5,1,Deal,SML,960,2,,call,40
20180318232015,5,2,Deal,PCB,2920,0,SB,call,20
20180318232015,5,3,Deal,ヽ(=^･ω･^=)丿,3000,2,BB,call,0
20180318232015,5,4,Flop,PCB,2920,0,SB,fold,
20180318232015,5,5,Flop,ヽ(=^･ω･^=)丿,3000,2,BB,fold,
20180318232015,5,6,Flop,SML,960,2,,call,0
20180318232015,6,1,Deal,PCB,2920,0,,fold,
20180318232015,6,2,Deal,ヽ(=^･ω･^=)丿,2960,2,SB,call,20
20180318232015,6,3,Deal,SML,1040,2,BB,call,0
20180318232015,6,4,Flop,ヽ(=^･ω･^=)丿,2920,2,SB,bet,40
20180318232015,6,5,Flop,SML,1000,2,BB,call,40
20180318232015,6,6,Turn,ヽ(=^･ω･^=)丿,2880,2,SB,bet,40
20180318232015,6,7,Turn,SML,960,2,BB,call,40
20180318232015,6,8,River,ヽ(=^･ω･^=)丿,1731,2,SB,bet,1149
20180318232015,6,9,River,SML,0,2,BB,allin,960
