,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,,0,False,False,True,False,2,0,,False,,
PCB,False,0,,0,False,False,True,False,2,0,,False,,
ヽ(=^･ω･^=)丿,True,0,♦9 ♦Q,0,False,False,True,True,2,0,SB,True,,
Tobacco AI,False,0,♦6 ♥A,17553,True,False,True,True,1,0,BB,False,True,17553.0
Out Bluffed,False,0,♠A ♠5,1447,True,False,True,True,2,0,,False,True,1447.0
Im Not Kao Chin,False,0,,0,False,False,True,False,2,0,,False,,
TMBS=trend micro's best supreme,False,0,♦10 ♥4,2000,True,False,True,True,2,0,,False,True,2000.0
