round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♠10 ♠5,♠10 ♠5 ♥J ♥6 ♥3 ♦Q ♣10,SB,call,20.0,call,117.0,call,252.0,allin,611,True,False,17.0776,Pair,0.0
1,PCB,1000,0,♥7 ♣Q,♥7 ♣Q ♥J ♥6 ♥3 ♦Q ♣10,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,19.04,Pair,0.0
1,Tobacco AI,1000,0,♥4 ♥8,♥4 ♥8 ♥J ♥6 ♥3 ♦Q ♣10,,call,20.0,bet,117.0,bet,252.0,allin,611,True,False,123.0299,Flush,2040.0
1,Out Bluffed,1000,0,♣9 ♥9,♣9 ♥9 ♥J ♥6 ♥3 ♦Q ♣10,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,16.0896,Pair,0.0
1,Im Not Kao Chin,1000,0,♦6 ♥2,♦6 ♥2 ♥J ♥6 ♥3 ♦Q ♣10,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,13.0896,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♦10 ♦7,♦10 ♦7 ♥J ♥6 ♥3 ♦Q ♣10,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,17.0784,Pair,0.0
2,SML,1000,1,♥4 ♥7,♥4 ♥7 ♠8 ♠J ♥2 ♥3 ♥K,,call,264.0,call,20.0,call,20.0,bet,20,False,False,123.1043,Flush,992.0
2,PCB,980,0,♠4 ♦8,♠4 ♦8 ♠8 ♠J ♥2 ♥3 ♥K,SB,call,264.0,call,20.0,call,20.0,call,20,False,False,15.1282,Pair,0.0
2,Tobacco AI,2040,0,♥6 ♣9,♥6 ♣9 ♠8 ♠J ♥2 ♥3 ♥K,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,7.036,High Card,0.0
2,Out Bluffed,1000,0,♣K ♠A,♣K ♠A ♠8 ♠J ♥2 ♥3 ♥K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,20.2336,Pair,0.0
2,Im Not Kao Chin,1000,0,♠K ♥5,♠K ♥5 ♠8 ♠J ♥2 ♥3 ♥K,,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,20.0292,Pair,0.0
2,ヽ(=^･ω･^=)丿,980,0,♥Q ♠9,♥Q ♠9 ♠8 ♠J ♥2 ♥3 ♥K,,bet,264.0,bet,20.0,bet,20.0,fold,0,False,True,7.0864,High Card,0.0
3,SML,1668,1,♣J ♣9,♣J ♣9 ♥6 ♦7 ♦9 ♣A ♣8,,call,251.0,call,20.0,call,20.0,call,0,False,False,16.2336,Pair,883.0
3,PCB,656,0,♣Q ♥10,♣Q ♥10 ♥6 ♦7 ♦9 ♣A ♣8,,call,251.0,fold,0.0,fold,0.0,fold,0,False,True,118.0,Straight,0.0
3,Tobacco AI,2020,0,♦8 ♥J,♦8 ♥J ♥6 ♦7 ♦9 ♣A ♣8,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,15.2368,Pair,0.0
3,Out Bluffed,1000,0,♦K ♥9,♦K ♥9 ♥6 ♦7 ♦9 ♣A ♣8,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,16.3104,Pair,0.0
3,Im Not Kao Chin,980,0,♠6 ♠9,♠6 ♠9 ♥6 ♦7 ♦9 ♣A ♣8,,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,47.2048,Two Pair,0.0
3,ヽ(=^･ω･^=)丿,676,0,♠K ♠4,♠K ♠4 ♥6 ♦7 ♦9 ♣A ♣8,,bet,251.0,bet,20.0,bet,20.0,fold,0,False,True,8.1136,High Card,0.0
4,SML,2260,1,♥K ♦2,♥K ♦2 ♦8 ♥5 ♣2 ♣J ♠2,,call,177.0,call,208.0,call,20.0,call,0,False,False,100.128,Three of a Kind,1797.0
4,PCB,405,0,♥9 ♠5,♥9 ♠5 ♦8 ♥5 ♣2 ♣J ♠2,,call,177.0,call,208.0,allin,20.0,allin,0,True,False,25.0256,Two Pair,0.0
4,Tobacco AI,2010,0,♦K ♣7,♦K ♣7 ♦8 ♥5 ♣2 ♣J ♠2,,call,177.0,fold,0.0,fold,0.0,fold,0,False,True,9.1312,Pair,0.0
4,Out Bluffed,980,0,♣A ♠A,♣A ♠A ♦8 ♥5 ♣2 ♣J ♠2,SB,call,177.0,call,208.0,bet,20.0,fold,0,False,True,88.0256,Two Pair,0.0
4,Im Not Kao Chin,960,0,♥A ♦3,♥A ♦3 ♦8 ♥5 ♣2 ♣J ♠2,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,9.2336,Pair,0.0
4,ヽ(=^･ω･^=)丿,385,0,♣6 ♥8,♣6 ♥8 ♦8 ♥5 ♣2 ♣J ♠2,,bet,177.0,allin,208.0,allin,0.0,allin,0,True,False,37.0256,Two Pair,0.0
5,SML,3652,1,♠6 ♦K,♠6 ♦K ♥J ♥Q ♠5 ♥A ♥9,,call,20.0,call,20.0,bet,20.0,fold,0,False,True,8.1856,High Card,0.0
5,PCB,1000,1,♦J ♦Q,♦J ♦Q ♥J ♥Q ♠5 ♥A ♥9,,call,20.0,call,20.0,call,20.0,check,0,False,False,76.2048,Two Pair,260.0
