,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,,0,False,False,True,False,2,0,,False,,
PCB,False,0,♦5 ♦K,6470,True,False,True,True,1,0,SB,False,True,6470.0
Tobacco AI,False,0,♠Q ♣J,9850,True,False,True,True,1,0,BB,False,True,9850.0
Out Bluffed,False,0,,0,False,False,True,False,2,0,,False,,
Im Not Kao Chin,True,0,♥J ♥K,0,False,False,True,True,2,0,,False,,
ヽ(=^･ω･^=)丿,False,0,♦9 ♥7,1680,True,False,True,True,2,0,,True,True,1680.0
