round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♥A ♣J,,20000,0.47015972222215124,0.3359049510759762,980,0,2980,0,20,20,0,20,20,3,-20,17.6127777777721,2,0.4104791666664538,17.6127777777721,-0.05968055555569751,822.0479902188481,802.0479902188481,True,298,bet,721,0.15919995307922363
1,1,3,2,flop,True,♥A ♣J,♦4 ♥9 ♣9,230,0.4543478260869565,0.4946261309835903,259,0,2259,741,0,741,20,761,0,3,-741,614.7739130434782,1,-0.09130434782608698,614.7739130434782,-0.09130434782608698,594.3070049430106,-146.6929950569894,True,225,call,0,1.215926170349121
1,2,3,2,turn,True,♥A ♣J,♦4 ♥9 ♣9 ♥K,151,0.3211920529801324,0.450696190166818,239,0,2239,761,0,761,20,781,0,3,-761,223.49668874172175,1,-0.35761589403973515,223.49668874172175,-0.35761589403973515,376.71865037722637,-384.28134962277363,True,223,call,0,1.2128219604492188
1,3,3,2,river,True,♥A ♣J,♦4 ♥9 ♣9 ♥K ♣7,248,0.22580645161290322,0.4181123031230878,219,0,2219,781,0,781,20,801,0,3,-781,-64.61290322580646,1,-0.5483870967741935,-64.61290322580646,-0.5483870967741935,246.64285326019734,-534.3571467398026,True,221,fold,0,1.22652006149292
2,0,3,3,deal,False,♥3 ♠9,,20000,0.26082083333331807,0.30973494920707356,1209,1,2209,0,10,10,10,20,20,2,-10,0.8656666666654456,2,-0.2175375000000458,0.8656666666654456,-0.47835833333336386,289.93187283177684,279.93187283177684,False,220,call,0,0.1567399501800537
2,1,3,3,flop,True,♥3 ♠9,♦J ♣8 ♣2,165,0.05454545454545454,0.22709083630539628,1199,1,2199,20,0,20,20,40,0,3,-20,-14.545454545454547,2,-0.8363636363636364,-14.545454545454547,-0.8909090909090909,53.56620154491889,33.56620154491889,True,219,call,0,1.2261888980865479
2,2,3,3,turn,True,♥3 ♠9,♦J ♣8 ♣2 ♠3,128,0.3515625,0.4774581747061726,1179,1,2179,40,0,40,20,60,0,3,-40,23.28125,2,0.0546875,23.28125,-0.296875,409.9393605752402,369.9393605752402,False,217,call,0,1.2132627964019775
2,3,3,3,river,True,♥3 ♠9,♦J ♣8 ♣2 ♠3 ♠J,236,0.5338983050847458,0.4988495814495403,1159,1,2159,60,0,60,20,80,0,3,-60,78.81355932203391,2,0.6016949152542375,78.81355932203391,0.06779661016949157,715.7502071558524,655.7502071558524,False,215,bet,590,1.2184350490570068
3,0,3,3,deal,False,♥8 ♠9,,20000,0.3342249999999606,0.3393172729778624,1569,2,1569,0,0,0,20,20,20,1,0,6.737999999996845,2,0.0026749999998818552,3.395749999997239,-0.33155000000007884,277.19917874619875,277.19917874619875,True,156,bet,249,0.17542695999145508
3,1,3,3,flop,False,♥8 ♠9,♣4 ♠7 ♦4,478,0.23640167364016737,0.4072733368093963,1320,2,1320,249,0,249,20,269,20,2,-249,-14.631799163179892,2,-0.2907949790794979,-14.631799163179892,-0.5271966527196652,154.61824244545036,-94.38175755454964,True,132,fold,0,1.2409210205078125
4,0,3,3,deal,False,♥7 ♠K,,20000,0.3834236111110534,0.3256466870968742,1280,2,1280,0,40,40,0,40,40,3,-40,21.34777777776854,2,0.15027083333316016,21.34777777776854,-0.23315277777789323,268.81678095112545,228.81678095112545,False,128,check,0,0.15959692001342773
4,1,3,2,flop,True,♥7 ♠K,♥10 ♥6 ♣6,173,0.3988439306358382,0.4807254199640154,1280,2,1280,40,0,40,40,80,0,3,-40,39.76878612716764,1,-0.20231213872832365,39.76878612716764,-0.20231213872832365,282.8963377024194,242.89633770241937,False,128,call,0,1.2105510234832764
4,2,3,2,turn,True,♥7 ♠K,♥10 ♥6 ♣6 ♣3,149,0.24161073825503357,0.4161344438050418,1240,2,1240,80,0,80,40,120,0,3,-80,12.483221476510067,1,-0.5167785234899329,12.483221476510067,-0.5167785234899329,148.93370291177936,68.93370291177936,False,124,call,0,1.2372400760650635
4,3,3,2,river,True,♥7 ♠K,♥10 ♥6 ♣6 ♣3 ♦9,198,0.06060606060606061,0.22216482270629062,1200,2,1200,120,0,120,40,160,0,3,-120,-55.757575757575765,1,-0.8787878787878788,-55.757575757575765,-0.8787878787878788,32.58269525233773,-87.41730474766227,True,120,call,0,1.2204737663269043
5,0,3,3,deal,False,♣3 ♦8,,20000,0.3009180555555266,0.32361690989761754,1140,2,1140,0,20,20,20,40,40,2,-20,8.146888888884256,2,-0.0972458333334203,8.146888888884256,-0.3981638888889468,177.23798250399895,157.23798250399895,False,114,call,0,0.16025018692016602
5,1,3,3,flop,True,♣3 ♦8,♠A ♥6 ♥J,148,0.16216216216216217,0.35458491252437635,1120,2,1120,40,0,40,40,80,0,3,-40,-7.567567567567568,2,-0.5135135135135135,-7.567567567567568,-0.6756756756756757,86.06083386064901,46.06083386064901,False,112,call,0,1.2172820568084717
5,2,3,2,turn,True,♣3 ♦8,♠A ♥6 ♥J ♣J,167,0.1407185628742515,0.3367964058548384,1080,2,1080,80,0,80,40,120,0,3,-80,-17.784431137724546,1,-0.718562874251497,-17.784431137724546,-0.718562874251497,71.13373568377796,-8.866264316222043,False,108,fold,0,1.219329833984375
6,0,3,3,deal,False,♦Q ♦7,,20000,0.3886027777777227,0.3466539581660941,1080,2,1080,0,0,0,40,40,40,1,0,22.176444444435628,2,0.1658083333331679,14.404388888881176,-0.22279444444455465,230.77066184724185,230.77066184724185,False,108,call,0,0.16110587120056152
6,1,3,3,deal,False,♦Q ♦7,,20000,0.3886027777777227,0.3466539581660941,1040,2,1040,0,40,40,40,80,80,1,-40,44.352888888871256,2,0.1658083333331679,28.80877777776235,-0.22279444444455465,222.223600297344,182.223600297344,False,104,call,0,0.13058185577392578
6,2,3,3,flop,False,♦Q ♦7,♣8 ♣7 ♣2,471,0.37791932059447986,0.474167115587941,1000,2,1000,80,0,80,40,120,40,2,-80,61.401273885350335,2,0.13375796178343968,61.401273885350335,-0.24416135881104029,206.15328677478675,126.15328677478675,True,100,bet,113,1.2437949180603027
6,3,3,3,turn,False,♦Q ♦7,♣8 ♣7 ♣2 ♠J,422,0.4218009478672986,0.49023505165979187,887,2,887,193,0,193,40,233,40,2,-193,160.1184834123223,2,0.2654028436018958,160.1184834123223,-0.1563981042654028,211.03736804055177,18.03736804055177,True,88,call,0,1.2352311611175537
6,4,3,3,river,False,♦Q ♦7,♣8 ♣7 ♣2 ♠J ♠A,280,0.24642857142857144,0.43093100446851684,847,2,847,233,0,233,40,273,40,2,-233,-3.8999999999999773,2,-0.2607142857142857,-3.8999999999999773,-0.5071428571428571,104.07561290971401,-128.924387090286,True,84,fold,0,1.2227959632873535
7,0,3,2,deal,False,♥8 ♥4,,20000,0.36149999999995547,0.3583835309708176,767,2,767,0,80,80,0,80,80,2,-80,35.67999999998576,1,-0.27700000000008906,21.21999999998753,-0.27700000000008906,149.44158847321086,69.44158847321086,True,160,check,0,0.15611505508422852
7,1,3,2,flop,True,♥8 ♥4,♥6 ♥9 ♥K,150,0.84,0.36660605559646725,767,2,767,80,0,80,80,160,0,3,-80,225.6,1,0.6799999999999999,225.6,0.6799999999999999,610.4399733029056,530.4399733029056,True,160,bet,477,1.2151570320129395
7,2,3,2,turn,True,♥8 ♥4,♥6 ♥9 ♥K ♠10,197,0.8934010152284264,0.30860272393036886,290,2,290,557,0,557,80,637,0,3,-557,1070.6370558375634,1,0.7868020304568528,1070.6370558375634,0.7868020304568528,281.95161011402536,-275.04838988597464,True,160,call,0,1.2174439430236816
7,3,3,2,river,True,♥8 ♥4,♥6 ♥9 ♥K ♠10 ♦Q,195,0.9692307692307692,0.1726918793895665,210,2,210,637,0,637,80,717,0,3,-637,1340.6923076923076,1,0.9384615384615385,1340.6923076923076,0.9384615384615385,317.49550580556365,-319.50449419443635,True,160,call,0,1.23002290725708
8,0,3,3,deal,False,♠4 ♦Q,,20000,0.3291958333332899,0.32135630270951326,1564,2,1564,0,40,40,40,80,80,2,-40,25.34266666665276,2,-0.012412500000130278,25.34266666665276,-0.3416083333334202,271.20424458988344,231.20424458988344,True,160,call,0,0.15448379516601562
8,1,3,3,flop,True,♠4 ♦Q,♠K ♣K ♠10,130,0.26153846153846155,0.42614273798352437,1524,2,1524,80,0,80,80,160,0,3,-80,24.615384615384613,2,-0.21538461538461529,24.615384615384613,-0.4769230769230769,200.66830976331698,120.66830976331698,False,160,call,0,1.2176733016967773
