round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♥2 ♠6,♥2 ♠6 ♠3 ♠K ♥6 ♣8 ♣A,BB,call,20.0,call,20.0,call,20.0,bet,20,False,False,13.3104,Pair,220.0
1,PCB,1000,0,♣3 ♦Q,♣3 ♦Q ♠3 ♠K ♥6 ♣8 ♣A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,10.3584,Pair,0.0
1,Tobacco AI,1000,0,♠4 ♣Q,♠4 ♣Q ♠3 ♠K ♥6 ♣8 ♣A,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.1576,High Card,0.0
1,Out Bluffed,1000,0,♠9 ♥10,♠9 ♥10 ♠3 ♠K ♥6 ♣8 ♣A,,call,20.0,call,20.0,call,20.0,fold,0,False,True,8.1248,High Card,0.0
1,Im Not Kao Chin,1000,0,♣9 ♥4,♣9 ♥4 ♠3 ♠K ♥6 ♣8 ♣A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,8.1128,High Card,0.0
1,TMBS=trend micro's best supreme,1000,0,♠5 ♥7,♠5 ♥7 ♠3 ♠K ♥6 ♣8 ♣A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,8.108,High Card,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♦9 ♦6,♦9 ♦6 ♠3 ♠K ♥6 ♣8 ♣A,SB,call,20.0,bet,20.0,bet,20.0,fold,0,False,True,13.3136,Pair,0.0
2,SML,1140,0,♣5 ♦8,♣5 ♦8 ♣2 ♥2 ♠6 ♦10 ♦5,SB,call,20.0,bet,20.0,bet,20.0,bet,20,False,False,25.0128,Two Pair,0.0
2,PCB,1000,0,♥7 ♦Q,♥7 ♦Q ♣2 ♥2 ♠6 ♦10 ♦5,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,9.0656,Pair,0.0
2,Tobacco AI,1980,1,♥4 ♥5,♥4 ♥5 ♣2 ♥2 ♠6 ♦10 ♦5,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,25.0128,Two Pair,0.0
2,Out Bluffed,940,0,♥6 ♦6,♥6 ♦6 ♣2 ♥2 ♠6 ♦10 ♦5,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,172.0,Full House,0.0
2,Im Not Kao Chin,1000,0,♣J ♠8,♣J ♠8 ♣2 ♥2 ♠6 ♦10 ♦5,,call,20.0,call,20.0,fold,0.0,fold,0,False,True,9.0416,Pair,0.0
2,TMBS=trend micro's best supreme,1000,0,♠Q ♠J,♠Q ♠J ♣2 ♥2 ♠6 ♦10 ♦5,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,9.0896,Pair,0.0
2,ヽ(=^･ω･^=)丿,940,0,♣8 ♣6,♣8 ♣6 ♣2 ♥2 ♠6 ♦10 ♦5,,call,20.0,call,20.0,call,20.0,call,20,False,False,28.0128,Two Pair,240.0
3,SML,1060,0,♠A ♣9,♠A ♣9 ♠9 ♠Q ♠6 ♣7 ♥A,,call,20.0,call,46.0,call,78.0,bet,20,False,False,95.0512,Two Pair,358.0
3,PCB,980,0,♠4 ♣K,♠4 ♣K ♠9 ♠Q ♠6 ♣7 ♥A,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,8.1616,High Card,0.0
3,Tobacco AI,1960,1,♥Q ♠5,♥Q ♠5 ♠9 ♠Q ♠6 ♣7 ♥A,BB,call,20.0,bet,46.0,bet,78.0,call,20,False,False,19.2128,Pair,0.0
3,Out Bluffed,940,0,♦8 ♣3,♦8 ♣3 ♠9 ♠Q ♠6 ♣7 ♥A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,8.0624,High Card,0.0
3,Im Not Kao Chin,960,0,♥J ♥2,♥J ♥2 ♠9 ♠Q ♠6 ♣7 ♥A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,8.0848,High Card,0.0
3,TMBS=trend micro's best supreme,1000,0,♦10 ♠10,♦10 ♠10 ♠9 ♠Q ♠6 ♣7 ♥A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,17.2624,Pair,0.0
3,ヽ(=^･ω･^=)丿,1100,0,♦9 ♦3,♦9 ♦3 ♠9 ♠Q ♠6 ♣7 ♥A,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,16.2576,Pair,0.0
4,SML,1254,0,♦6 ♠J,♦6 ♠J ♣4 ♣K ♠Q ♦9 ♥2,,call,20.0,call,20.0,call,20.0,call,0,False,False,7.084,High Card,180.0
4,PCB,970,0,♥A ♥7,♥A ♥7 ♣4 ♣K ♠Q ♦9 ♥2,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.1616,High Card,0.0
4,Tobacco AI,1796,1,♥8 ♦2,♥8 ♦2 ♣4 ♣K ♠Q ♦9 ♥2,SB,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,9.16,Pair,0.0
4,Out Bluffed,940,0,♦Q ♦J,♦Q ♦J ♣4 ♣K ♠Q ♦9 ♥2,BB,call,20.0,bet,20.0,bet,20.0,fold,0,False,True,19.1344,Pair,0.0
4,Im Not Kao Chin,960,0,♦A ♥6,♦A ♥6 ♣4 ♣K ♠Q ♦9 ♥2,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.1608,High Card,0.0
4,TMBS=trend micro's best supreme,1000,0,♠4 ♣6,♠4 ♣6 ♣4 ♣K ♠Q ♦9 ♥2,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,11.16,Pair,0.0
4,ヽ(=^･ω･^=)丿,1080,0,♥4 ♠9,♥4 ♠9 ♣4 ♣K ♠Q ♦9 ♥2,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,45.1024,Two Pair,0.0
5,SML,1374,0,♥4 ♦3,♥4 ♦3 ♣3 ♠4 ♥8 ♥6 ♠K,,call,20.0,call,20.0,bet,20.0,bet,20,False,False,24.1024,Two Pair,190.0
5,PCB,950,0,♠10 ♦5,♠10 ♦5 ♣3 ♠4 ♥8 ♥6 ♠K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,7.0172,High Card,0.0
5,Tobacco AI,1776,1,♦Q ♣5,♦Q ♣5 ♣3 ♠4 ♥8 ♥6 ♠K,,call,20.0,call,20.0,call,20.0,fold,0,False,True,7.0556,High Card,0.0
5,Out Bluffed,880,0,♠7 ♦4,♠7 ♦4 ♣3 ♠4 ♥8 ♥6 ♠K,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,11.1072,Pair,0.0
5,Im Not Kao Chin,940,0,♣9 ♠J,♣9 ♠J ♣3 ♠4 ♥8 ♥6 ♠K,BB,call,20.0,bet,20.0,fold,0.0,fold,0,False,True,7.036,High Card,0.0
5,TMBS=trend micro's best supreme,1000,0,♥Q ♦A,♥Q ♦A ♣3 ♠4 ♥8 ♥6 ♠K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,8.1576,High Card,0.0
5,ヽ(=^･ω･^=)丿,1080,0,♥3 ♦10,♥3 ♦10 ♣3 ♠4 ♥8 ♥6 ♠K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,10.1184,Pair,0.0
6,SML,1484,0,♦Q ♣J,♦Q ♣J ♦7 ♣10 ♥2 ♥6 ♦A,,call,20.0,call,20.0,call,376.0,allin,1068,True,False,8.0912,High Card,0.0
6,PCB,950,0,♣4 ♥3,♣4 ♥3 ♦7 ♣10 ♥2 ♥6 ♦A,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.0154,High Card,0.0
6,Tobacco AI,1716,1,♦8 ♠9,♦8 ♠9 ♦7 ♣10 ♥2 ♥6 ♦A,,call,20.0,call,20.0,bet,376.0,allin,1300,True,False,118.0,Straight,3280.0
6,Out Bluffed,870,0,♦9 ♠7,♦9 ♠7 ♦7 ♣10 ♥2 ♥6 ♦A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,14.224,Pair,0.0
6,Im Not Kao Chin,900,0,♣9 ♠A,♣9 ♠A ♦7 ♣10 ♥2 ♥6 ♦A,SB,call,20.0,bet,20.0,fold,0.0,fold,0,False,True,21.0208,Pair,0.0
6,TMBS=trend micro's best supreme,1000,0,♦2 ♥7,♦2 ♥7 ♦7 ♣10 ♥2 ♥6 ♦A,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,32.2048,Two Pair,0.0
6,ヽ(=^･ω･^=)丿,1080,0,♣3 ♠6,♣3 ♠6 ♦7 ♣10 ♥2 ♥6 ♦A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,13.2192,Pair,0.0
7,SML,1000,1,♦7 ♦2,♦7 ♦2 ♥5 ♣A ♠Q ♠3 ♥2,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,9.2576,Pair,0.0
7,PCB,930,0,♠7 ♣8,♠7 ♣8 ♥5 ♣A ♠Q ♠3 ♥2,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.0564,High Card,0.0
7,Tobacco AI,3280,1,♠2 ♠4,♠2 ♠4 ♥5 ♣A ♠Q ♠3 ♥2,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,113.0,Straight,0.0
7,Out Bluffed,870,0,♦8 ♣9,♦8 ♣9 ♥5 ♣A ♠Q ♠3 ♥2,,call,20.0,call,40.0,call,40.0,fold,20,False,True,8.0612,High Card,0.0
7,Im Not Kao Chin,860,0,♦5 ♠A,♦5 ♠A ♥5 ♣A ♠Q ♠3 ♥2,,call,20.0,raise,40.0,raise,40.0,raise,40,False,False,91.0512,Two Pair,410.0
7,TMBS=trend micro's best supreme,980,0,♣10 ♣5,♣10 ♣5 ♥5 ♣A ♠Q ♠3 ♥2,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,12.2688,Pair,0.0
7,ヽ(=^･ω･^=)丿,1080,0,♠10 ♣K,♠10 ♣K ♥5 ♣A ♠Q ♠3 ♥2,BB,call,20.0,call,40.0,fold,20.0,fold,0,False,True,8.1668,High Card,0.0
8,SML,980,1,♦J ♠6,♦J ♠6 ♥4 ♦5 ♠2 ♦6 ♠4,BB,call,40.0,call,778.0,call,40.0,call,40,False,False,30.0256,Two Pair,0.0
8,PCB,910,0,♥9 ♣K,♥9 ♣K ♥4 ♦5 ♠2 ♦6 ♠4,,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,11.1096,Pair,0.0
8,Tobacco AI,3260,1,♥6 ♥K,♥6 ♥K ♥4 ♦5 ♠2 ♦6 ♠4,,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,30.1024,Two Pair,0.0
8,Out Bluffed,750,0,♦10 ♣6,♦10 ♣6 ♥4 ♦5 ♠2 ♦6 ♠4,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,30.0128,Two Pair,0.0
8,Im Not Kao Chin,1130,0,♥A ♣Q,♥A ♣Q ♥4 ♦5 ♠2 ♦6 ♠4,,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,11.2568,Pair,0.0
8,TMBS=trend micro's best supreme,970,0,♦8 ♣7,♦8 ♣7 ♥4 ♦5 ♠2 ♦6 ♠4,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,116.0,Straight,0.0
8,ヽ(=^･ω･^=)丿,1000,0,♣A ♥3,♣A ♥3 ♥4 ♦5 ♠2 ♦6 ♠4,SB,call,40.0,bet,778.0,bet,40.0,bet,40,False,False,114.0,Straight,1916.0
9,SML,82,1,♣5 ♣2,♣5 ♣2 ♦A ♦9 ♣4 ♥K ♦Q,SB,call,80.0,,,,,allin,2,True,False,8.1604,High Card,0.0
9,PCB,870,0,♠8 ♦J,♠8 ♦J ♦A ♦9 ♣4 ♥K ♦Q,BB,call,80.0,,,,,fold,0,False,True,8.1856,High Card,0.0
9,Tobacco AI,3220,1,♥A ♠10,♥A ♠10 ♦A ♦9 ♣4 ♥K ♦Q,,bet,80.0,,,,,bet,134,False,False,21.1664,Pair,376.0
9,Out Bluffed,750,0,♠6 ♦K,♠6 ♦K ♦A ♦9 ♣4 ♥K ♦Q,,fold,0.0,,,,,fold,0,False,True,20.2624,Pair,0.0
9,Im Not Kao Chin,1090,0,♦4 ♦7,♦4 ♦7 ♦A ♦9 ♣4 ♥K ♦Q,,fold,0.0,,,,,fold,0,False,True,123.2642,Flush,0.0
9,TMBS=trend micro's best supreme,970,0,♥8 ♠4,♥8 ♠4 ♦A ♦9 ♣4 ♥K ♦Q,,fold,0.0,,,,,fold,0,False,True,11.3584,Pair,0.0
9,ヽ(=^･ω･^=)丿,2018,0,♣J ♥2,♣J ♥2 ♦A ♦9 ♣4 ♥K ♦Q,,fold,0.0,,,,,fold,0,False,True,8.1856,High Card,0.0
10,SML,1000,2,♠2 ♠8,♠2 ♠8 ♠6 ♥5 ♣Q ♦9 ♣7,,call,287.0,call,40.0,call,40.0,call,0,False,False,117.0,Straight,1201.0
10,PCB,790,0,♦6 ♥A,♦6 ♥A ♠6 ♥5 ♣Q ♦9 ♣7,SB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,13.2624,Pair,0.0
10,Tobacco AI,3382,1,♣2 ♥8,♣2 ♥8 ♠6 ♥5 ♣Q ♦9 ♣7,BB,fold,40.0,fold,0.0,fold,0.0,fold,0,False,True,117.0,Straight,0.0
10,Out Bluffed,750,0,♣4 ♦4,♣4 ♦4 ♠6 ♥5 ♣Q ♦9 ♣7,,call,287.0,bet,40.0,bet,40.0,fold,0,False,True,11.0592,Pair,0.0
10,Im Not Kao Chin,1090,0,♣10 ♣9,♣10 ♣9 ♠6 ♥5 ♣Q ♦9 ♣7,,fold,40.0,fold,0.0,fold,0.0,fold,0,False,True,16.0656,Pair,0.0
10,TMBS=trend micro's best supreme,970,0,♥10 ♣6,♥10 ♣6 ♠6 ♥5 ♣Q ♦9 ♣7,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,13.0704,Pair,0.0
10,ヽ(=^･ω･^=)丿,2018,0,♥4 ♥Q,♥4 ♥Q ♠6 ♥5 ♣Q ♦9 ♣7,,bet,287.0,call,40.0,call,40.0,fold,0,False,True,19.0088,Pair,0.0
11,SML,1834,2,♥7 ♦8,♥7 ♦8 ♦7 ♦5 ♦3 ♠7 ♦J,,call,40.0,call,40.0,call,40.0,call,1105,False,False,123.0309,Flush,0.0
11,PCB,770,0,♠A ♣J,♠A ♣J ♦7 ♦5 ♦3 ♠7 ♦J,,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,63.2048,Two Pair,0.0
11,Tobacco AI,3342,1,♦A ♣6,♦A ♣6 ♦7 ♦5 ♦3 ♠7 ♦J,SB,call,40.0,call,40.0,call,40.0,bet,1105,False,False,123.2325,Flush,2690.0
