game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,action,amount
20180317170256,1,1,Deal,ヽ(=^･ω･^=)丿,1000,0,,fold,
20180317170256,1,2,Deal,SML,980,0,,call,20
20180317170256,1,3,Deal,PCB,980,0,,call,20
20180317170256,1,4,Deal,Tobacco AI,980,0,,call,20
20180317170256,1,5,Deal,Out Bluffed,990,0,SB,fold,
20180317170256,1,6,Deal,Im Not Kao Chin,980,0,BB,call,0
20180317170256,1,7,Flop,Im Not Kao Chin,980,0,BB,fold,
20180317170256,1,8,Flop,SML,960,0,,bet,20
20180317170256,1,9,Flop,PCB,960,0,,call,20
20180317170256,1,10,Flop,Tobacco AI,960,0,,call,20
20180317170256,1,11,Turn,SML,940,0,,bet,20
20180317170256,1,12,Turn,PCB,940,0,,call,20
20180317170256,1,13,Turn,Tobacco AI,960,0,,fold,
20180317170256,1,14,River,SML,920,0,,bet,20
20180317170256,1,15,River,PCB,0,0,,allin,940
20180317170256,1,16,River,SML,0,0,,allin,920
20180317170256,2,1,Deal,SML,980,1,,call,20
20180317170256,2,2,Deal,PCB,2050,0,,call,20
20180317170256,2,3,Deal,Tobacco AI,1940,1,,call,20
20180317170256,2,4,Deal,Out Bluffed,990,0,,fold,
20180317170256,2,5,Deal,Im Not Kao Chin,960,0,SB,call,10
20180317170256,2,6,Deal,ヽ(=^･ω･^=)丿,980,0,BB,call,0
20180317170256,2,7,Flop,Im Not Kao Chin,940,0,SB,bet,20
20180317170256,2,8,Flop,ヽ(=^･ω･^=)丿,980,0,BB,fold,
20180317170256,2,9,Flop,SML,960,1,,call,20
20180317170256,2,10,Flop,PCB,2050,0,,fold,
20180317170256,2,11,Flop,Tobacco AI,1880,1,,bet,60
20180317170256,2,12,Flop,Im Not Kao Chin,840,0,SB,raise,100
20180317170256,2,13,Flop,SML,860,1,,call,100
20180317170256,2,14,Flop,Tobacco AI,1820,1,,call,60
20180317170256,2,15,Turn,Im Not Kao Chin,820,0,SB,bet,20
20180317170256,2,16,Turn,SML,840,1,,call,20
20180317170256,2,17,Turn,Tobacco AI,1800,1,,call,20
20180317170256,2,18,River,Im Not Kao Chin,800,0,SB,bet,20
20180317170256,2,19,River,SML,840,1,,fold,
20180317170256,2,20,River,Tobacco AI,1780,1,,call,20
20180317170256,3,1,Deal,PCB,2050,0,,fold,
20180317170256,3,2,Deal,Tobacco AI,1760,1,,call,20
20180317170256,3,3,Deal,Out Bluffed,970,0,,call,20
20180317170256,3,4,Deal,Im Not Kao Chin,1340,0,,call,20
20180317170256,3,5,Deal,ヽ(=^･ω･^=)丿,960,0,SB,call,10
20180317170256,3,6,Deal,SML,820,1,BB,call,0
20180317170256,3,7,Flop,ヽ(=^･ω･^=)丿,940,0,SB,bet,20
20180317170256,3,8,Flop,SML,800,1,BB,call,20
20180317170256,3,9,Flop,Tobacco AI,1760,1,,fold,
20180317170256,3,10,Flop,Out Bluffed,950,0,,call,20
20180317170256,3,11,Flop,Im Not Kao Chin,1340,0,,fold,
20180317170256,3,12,Turn,ヽ(=^･ω･^=)丿,920,0,SB,bet,20
20180317170256,3,13,Turn,SML,780,1,BB,call,20
20180317170256,3,14,Turn,Out Bluffed,930,0,,call,20
20180317170256,3,15,River,ヽ(=^･ω･^=)丿,900,0,SB,bet,20
20180317170256,3,16,River,SML,780,1,BB,fold,
20180317170256,3,17,River,Out Bluffed,930,0,,fold,
20180317170256,4,1,Deal,Tobacco AI,1740,1,,call,20
20180317170256,4,2,Deal,Out Bluffed,910,0,,call,20
20180317170256,4,3,Deal,Im Not Kao Chin,1340,0,,fold,
20180317170256,4,4,Deal,ヽ(=^･ω･^=)丿,666,0,,bet,474
20180317170256,4,5,Deal,SML,306,1,SB,call,464
20180317170256,4,6,Deal,PCB,1576,0,BB,call,454
20180317170256,4,7,Deal,Tobacco AI,1740,1,,fold,
20180317170256,4,8,Deal,Out Bluffed,910,0,,fold,
20180317170256,4,9,Flop,SML,286,1,SB,bet,20
20180317170256,4,10,Flop,PCB,1556,0,BB,call,20
20180317170256,4,11,Flop,ヽ(=^･ω･^=)丿,666,0,,fold,
20180317170256,4,12,Turn,SML,266,1,SB,bet,20
20180317170256,4,13,Turn,PCB,1536,0,BB,call,20
20180317170256,4,14,River,SML,246,1,SB,bet,20
20180317170256,4,15,River,PCB,0,0,BB,allin,1536
20180317170256,4,16,River,SML,0,1,SB,allin,246
20180317170256,5,1,Deal,Out Bluffed,890,0,,call,20
20180317170256,5,2,Deal,Im Not Kao Chin,1340,0,,fold,
20180317170256,5,3,Deal,ヽ(=^･ω･^=)丿,1646,1,,call,20
20180317170256,5,4,Deal,SML,980,2,,call,20
20180317170256,5,5,Deal,PCB,3334,0,SB,fold,
20180317170256,5,6,Deal,Tobacco AI,1720,1,BB,call,0
20180317170256,5,7,Flop,Tobacco AI,1720,1,BB,fold,
20180317170256,5,8,Flop,Out Bluffed,870,0,,bet,20
20180317170256,5,9,Flop,ヽ(=^･ω･^=)丿,1646,1,,fold,
20180317170256,5,10,Flop,SML,960,2,,call,20
20180317170256,5,11,Turn,Out Bluffed,850,0,,bet,20
20180317170256,5,12,Turn,SML,940,2,,call,20
20180317170256,5,13,River,Out Bluffed,850,0,,fold,
20180317170256,5,14,River,SML,940,2,,call,0
20180317170256,6,1,Deal,Im Not Kao Chin,1340,0,,fold,
20180317170256,6,2,Deal,ヽ(=^･ω･^=)丿,1626,1,,call,20
20180317170256,6,3,Deal,SML,1090,2,,call,20
20180317170256,6,4,Deal,PCB,3314,0,,call,20
20180317170256,6,5,Deal,Tobacco AI,1700,1,SB,call,10
20180317170256,6,6,Deal,Out Bluffed,780,0,BB,bet,50
20180317170256,6,7,Deal,ヽ(=^･ω･^=)丿,1576,1,,call,50
20180317170256,6,8,Deal,SML,1040,2,,call,50
20180317170256,6,9,Deal,PCB,3264,0,,call,50
20180317170256,6,10,Deal,Tobacco AI,1650,1,SB,call,50
20180317170256,6,11,Flop,Tobacco AI,1650,1,SB,fold,
20180317170256,6,12,Flop,Out Bluffed,760,0,BB,bet,20
20180317170256,6,13,Flop,ヽ(=^･ω･^=)丿,1556,1,,call,20
20180317170256,6,14,Flop,SML,1020,2,,call,20
20180317170256,6,15,Flop,PCB,3244,0,,call,20
20180317170256,6,16,Turn,Out Bluffed,740,0,BB,bet,20
20180317170256,6,17,Turn,ヽ(=^･ω･^=)丿,1556,1,,fold,
20180317170256,6,18,Turn,SML,1000,2,,call,20
20180317170256,6,19,Turn,PCB,3224,0,,call,20
20180317170256,6,20,River,Out Bluffed,740,0,BB,fold,
20180317170256,6,21,River,SML,980,2,,bet,20
20180317170256,6,22,River,PCB,3204,0,,call,20
20180317170256,7,1,Deal,ヽ(=^･ω･^=)丿,1556,1,,fold,
20180317170256,7,2,Deal,SML,940,2,,call,40
20180317170256,7,3,Deal,PCB,3734,0,,fold,
20180317170256,7,4,Deal,Tobacco AI,1650,1,,fold,
20180317170256,7,5,Deal,Out Bluffed,700,0,SB,call,20
20180317170256,7,6,Deal,Im Not Kao Chin,1300,0,BB,call,0
20180317170256,7,7,Flop,Out Bluffed,660,0,SB,bet,40
20180317170256,7,8,Flop,Im Not Kao Chin,1260,0,BB,call,40
20180317170256,7,9,Flop,SML,900,2,,call,40
20180317170256,7,10,Turn,Out Bluffed,620,0,SB,bet,40
20180317170256,7,11,Turn,Im Not Kao Chin,1260,0,BB,fold,
20180317170256,7,12,Turn,SML,860,2,,call,40
20180317170256,7,13,River,Out Bluffed,620,0,SB,fold,
