round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,2,deal,False,♥10 ♦7,,20000,0.3222916666666293,0.33281565287566167,990,0,2990,0,10,10,10,20,20,1,-10,5.783333333330344,1,-0.35541666666674143,-0.6625000000022414,-0.35541666666674143,505.1819505401922,495.1819505401922,True,299,call,0,0.16527700424194336
1,1,3,2,flop,True,♥10 ♦7,♦2 ♥J ♥6,129,0.24806201550387597,0.41354972615036095,980,0,2980,20,0,20,20,40,0,3,-20,7.364341085271318,1,-0.5038759689922481,7.364341085271318,-0.5038759689922481,368.9775685783523,348.9775685783523,True,298,call,0,1.214766025543213
1,2,3,2,turn,True,♥10 ♦7,♦2 ♥J ♥6 ♦A,165,0.05454545454545454,0.22709083630539628,960,0,2960,40,0,40,20,60,0,3,-40,-13.454545454545457,1,-0.8909090909090909,-13.454545454545457,-0.8909090909090909,72.1036637439563,32.103663743956304,True,296,call,0,1.213170051574707
1,3,3,2,river,True,♥10 ♦7,♦2 ♥J ♥6 ♦A ♣3,169,0.03550295857988166,0.18504728723209338,940,0,2940,60,0,60,20,80,0,3,-60,-23.964497041420117,1,-0.9289940828402367,-23.964497041420117,-0.9289940828402367,46.15535461656419,-13.844645383435811,True,294,call,0,1.222249984741211
2,0,3,3,deal,False,♦5 ♦Q,,20000,0.37412499999994964,0.34470040576988636,920,0,2920,0,0,0,20,20,20,1,0,9.929999999995971,2,0.12237499999984891,6.188749999996475,-0.2517500000001007,594.2561951315586,594.2561951315586,True,292,bet,534,0.15987730026245117
2,1,3,3,flop,False,♦5 ♦Q,♠2 ♥10 ♦3,463,0.27213822894168466,0.44140601770867777,386,0,2386,534,0,534,20,554,20,2,-534,49.058315334773226,2,-0.18358531317494609,49.058315334773226,-0.4557235421166307,329.1513010898223,-204.8486989101777,False,238,fold,0,1.2356741428375244
3,0,3,2,deal,False,♦8 ♥J,,20000,0.3532416666666175,0.3382010927165983,366,0,2366,0,20,20,0,20,20,2,-20,8.2593333333294,1,-0.293516666666765,4.726916666663223,-0.293516666666765,447.7843494255597,427.7843494255597,False,236,check,0,0.1530439853668213
3,1,3,2,flop,True,♦8 ♥J,♠9 ♠Q ♠K,154,0.16233766233766234,0.32173997771006485,366,0,2366,20,0,20,20,40,0,3,-20,-1.2012987012987022,1,-0.6753246753246753,-1.2012987012987022,-0.6753246753246753,182.01877093104858,162.01877093104858,False,236,call,0,1.212580919265747
3,2,3,2,turn,True,♦8 ♥J,♠9 ♠Q ♠K ♠6,156,0.07692307692307693,0.18907540004811063,346,0,2346,40,0,40,20,60,0,3,-40,-14.615384615384615,1,-0.8461538461538461,-14.615384615384615,-0.8461538461538461,81.55190128411117,41.55190128411117,False,234,call,0,1.220837116241455
3,3,3,2,river,True,♦8 ♥J,♠9 ♠Q ♠K ♠6 ♠7,220,0.1909090909090909,0.1648941558837914,326,0,2326,60,0,60,20,80,0,3,-60,0.31818181818181657,1,-0.6181818181818182,0.31818181818181657,-0.6181818181818182,213.99823022196435,153.99823022196435,False,232,fold,0,1.220263957977295
