round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♣4 ♥A,,20000,0.3962138888888314,0.32530199589126707,980,0,2980,0,20,20,0,20,20,3,-20,11.697111111106512,2,0.1886416666664943,11.697111111106512,-0.20757222222233718,652.9683061898806,632.9683061898806,False,298,check,0,0.1567082405090332
1,1,3,3,flop,True,♣4 ♥A,♥7 ♠Q ♠10,316,0.18037974683544303,0.37828039643098943,980,0,2980,20,0,20,20,40,0,3,-20,-1.9620253164556978,2,-0.4588607594936709,-1.9620253164556978,-0.639240506329114,257.4342092407129,237.4342092407129,False,298,fold,0,1.226680040359497
2,0,3,3,deal,False,♥4 ♣4,,20000,0.37127083333329347,0.30905941346912613,970,0,2970,0,10,10,10,20,20,2,-10,9.70166666666348,2,0.11381249999988041,9.70166666666348,-0.25745833333341306,598.5630851793458,588.5630851793458,False,297,call,0,0.15215611457824707
2,1,3,3,flop,True,♥4 ♣4,♠7 ♠5 ♠J,151,0.2119205298013245,0.3977187407892608,960,0,2960,20,0,20,20,40,0,3,-20,1.192052980132452,2,-0.36423841059602646,1.192052980132452,-0.576158940397351,306.15275826589044,286.15275826589044,False,296,call,0,1.2110810279846191
2,2,3,3,turn,True,♥4 ♣4,♠7 ♠5 ♠J ♦K,223,0.23318385650224216,0.42285830436327476,940,0,2940,40,0,40,20,60,0,3,-40,1.9730941704035843,2,-0.3004484304932735,1.9730941704035843,-0.5336322869955157,339.00773280866014,299.00773280866014,False,294,fold,0,1.2300810813903809
3,0,3,3,deal,False,♠A ♦4,,20000,0.3962138888888314,0.32530199589126707,940,0,2940,0,0,0,20,20,20,1,0,11.697111111106512,2,0.1886416666664943,7.734972222218197,-0.20757222222233718,644.2036309390097,644.2036309390097,False,294,call,0,0.15885519981384277
3,1,3,2,flop,False,♠A ♦4,♥9 ♣J ♦5,283,0.24734982332155478,0.42528523941874585,920,0,2920,20,0,20,20,40,20,1,-20,-0.4240282685512362,1,-0.5053003533568905,-5.371024734982331,-0.5053003533568905,360.3479496898133,340.3479496898133,False,292,fold,0,1.2205479145050049
4,0,3,3,deal,False,♦K ♦Q,,20000,0.47908055555548346,0.35658572542216854,880,0,2880,0,40,40,0,40,40,3,-40,36.65288888887736,2,0.43724166666645026,36.65288888887736,-0.04183888888903309,815.7007620986054,775.7007620986054,False,288,bet,698,0.16051292419433594
4,1,3,2,flop,True,♦K ♦Q,♥A ♦3 ♦6,296,0.4527027027027027,0.4977579388300814,182,0,2182,738,0,738,40,778,0,3,-738,616.4864864864865,1,-0.09459459459459463,616.4864864864865,-0.09459459459459463,571.1967517985831,-166.80324820141686,False,218,fold,0,1.2306456565856934
5,0,3,3,deal,False,♦J ♣6,,20000,0.3190972222221825,0.32422623428924613,1162,1,2162,0,20,20,20,40,40,2,-20,11.055555555549205,2,-0.042708333333452475,11.055555555549205,-0.361805555555635,360.87000102565327,340.87000102565327,False,216,call,0,0.15279006958007812
5,1,3,3,flop,True,♦J ♣6,♠Q ♥3 ♣9,137,0.16423357664233576,0.3476169605778294,1142,1,2142,40,0,40,40,80,0,3,-40,-7.153284671532848,2,-0.5072992700729927,-7.153284671532848,-0.6715328467153285,166.8941023892309,126.89410238923091,False,214,call,0,1.2152130603790283
5,2,3,3,turn,True,♦J ♣6,♠Q ♥3 ♣9 ♠K,153,0.10784313725490197,0.3021771570082831,1102,1,2102,80,0,80,40,120,0,3,-80,-41.17647058823529,2,-0.6764705882352942,-41.17647058823529,-0.7843137254901961,104.17255438461203,24.172554384612027,False,210,fold,0,1.2187602519989014
