,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♥2 ♣3,7692,True,False,True,True,1,0,,False,True,7692.0
PCB,True,0,♦8 ♥9,0,False,False,True,True,2,0,,False,,
Tobacco AI,False,0,♥K ♥10,8308,True,False,True,True,2,0,,False,True,8308.0
Out Bluffed,False,0,,0,False,False,True,False,2,0,,False,,
Im Not Kao Chin,True,0,♥J ♦7,2000,False,False,True,True,1,0,SB,False,True,2000.0
ヽ(=^･ω･^=)丿,True,0,♠K ♦Q,0,False,False,True,True,2,0,BB,True,,
