round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♣K ♥9,♣K ♥9 ♣A ♣2 ♥J ♣6 ♦7,,call,20.0,call,20.0,call,20.0,fold,0,False,True,8.136,High Card,0.0
1,PCB,1000,0,♣Q ♠A,♣Q ♠A ♣A ♣2 ♥J ♣6 ♦7,SB,call,20.0,call,20.0,call,20.0,call,20,False,False,21.0784,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♥4 ♦Q,♥4 ♦Q ♣A ♣2 ♥J ♣6 ♦7,BB,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.0792,High Card,0.0
1,Tobacco AI,1000,0,♠4 ♥6,♠4 ♥6 ♣A ♣2 ♥J ♣6 ♦7,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,13.232,Pair,0.0
1,Out Bluffed,1000,0,♠8 ♠K,♠8 ♠K ♣A ♣2 ♥J ♣6 ♦7,,call,20.0,bet,20.0,bet,20.0,bet,20,False,False,8.1328,High Card,0.0
1,Im Not Kao Chin,1000,0,♦6 ♥3,♦6 ♥3 ♣A ♣2 ♥J ♣6 ♦7,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,13.232,Pair,0.0
1,TMBS=trend micro's best supreme,1000,0,♣9 ♣4,♣9 ♣4 ♣A ♣2 ♥J ♣6 ♦7,,call,20.0,call,20.0,call,20.0,call,20,False,False,123.2122,Flush,340.0
2,SML,940,0,♥5 ♦4,♥5 ♦4 ♠7 ♥6 ♦3 ♣J ♠3,,call,20.0,,,,,allin,920,True,False,115.0,Straight,0.0
2,PCB,920,0,♥4 ♥10,♥4 ♥10 ♠7 ♥6 ♦3 ♣J ♠3,,call,20.0,,,,,fold,0,False,True,10.04,Pair,0.0
2,ヽ(=^･ω･^=)丿,980,0,♣5 ♣4,♣5 ♣4 ♠7 ♥6 ♦3 ♣J ♠3,SB,call,20.0,,,,,allin,960,True,False,115.0,Straight,0.0
2,Tobacco AI,1980,1,♣8 ♣10,♣8 ♣10 ♠7 ♥6 ♦3 ♣J ♠3,BB,call,20.0,,,,,fold,0,False,True,10.0416,Pair,0.0
2,Out Bluffed,920,0,♦J ♣K,♦J ♣K ♠7 ♥6 ♦3 ♣J ♠3,,fold,0.0,,,,,fold,0,False,True,59.1024,Two Pair,0.0
2,Im Not Kao Chin,1000,0,♦A ♠2,♦A ♠2 ♠7 ♥6 ♦3 ♣J ♠3,,call,20.0,,,,,fold,0,False,True,10.232,Pair,0.0
2,TMBS=trend micro's best supreme,1260,0,♣3 ♦6,♣3 ♦6 ♠7 ♥6 ♦3 ♣J ♠3,,call,20.0,,,,,call,960,False,False,139.0,Full House,2960.0
3,SML,1000,1,♣2 ♣J,♣2 ♣J ♥J ♥10 ♦K ♠4 ♣8,,call,200.0,call,241.0,call,20.0,call,20,False,False,18.1184,Pair,0.0
3,PCB,900,0,♣A ♣9,♣A ♣9 ♥J ♥10 ♦K ♠4 ♣8,,call,200.0,fold,0.0,fold,0.0,fold,0,False,True,8.1472,High Card,0.0
3,ヽ(=^･ω･^=)丿,1000,1,♥K ♠Q,♥K ♠Q ♥J ♥10 ♦K ♠4 ♣8,,bet,200.0,bet,241.0,call,20.0,call,20,False,False,20.0896,Pair,1693.0
3,Tobacco AI,1960,1,♦10 ♠10,♦10 ♠10 ♥J ♥10 ♦K ♠4 ♣8,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,108.128,Three of a Kind,0.0
3,Out Bluffed,920,0,♦5 ♥Q,♦5 ♥Q ♥J ♥10 ♦K ♠4 ♣8,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,7.0928,High Card,0.0
3,Im Not Kao Chin,980,0,♥9 ♦9,♥9 ♦9 ♥J ♥10 ♦K ♠4 ♣8,,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,16.1408,Pair,0.0
3,TMBS=trend micro's best supreme,3240,0,♣6 ♠7,♣6 ♠7 ♥J ♥10 ♦K ♠4 ♣8,,call,200.0,call,241.0,bet,20.0,bet,20,False,False,7.0432,High Card,0.0
4,SML,519,1,♠7 ♦9,♠7 ♦9 ♥7 ♣J ♦3 ♣A ♦K,,call,40.0,call,20.0,bet,20.0,fold,0,False,True,14.3328,Pair,0.0
4,PCB,700,0,♣6 ♠6,♣6 ♠6 ♥7 ♣J ♦3 ♣A ♦K,,raise,40.0,call,20.0,call,20.0,call,20,False,False,13.3328,Pair,350.0
4,ヽ(=^･ω･^=)丿,2212,1,♣3 ♦10,♣3 ♦10 ♥7 ♣J ♦3 ♣A ♦K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,10.3328,Pair,0.0
4,Tobacco AI,1950,1,♥K ♠3,♥K ♠3 ♥7 ♣J ♦3 ♣A ♦K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,78.2048,Two Pair,0.0
4,Out Bluffed,900,0,♥8 ♥3,♥8 ♥3 ♥7 ♣J ♦3 ♣A ♦K,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,10.3328,Pair,0.0
4,Im Not Kao Chin,960,0,♣K ♣9,♣K ♣9 ♥7 ♣J ♦3 ♣A ♦K,BB,call,40.0,bet,20.0,fold,0.0,fold,0,False,True,20.2368,Pair,0.0
4,TMBS=trend micro's best supreme,2759,0,♣Q ♦8,♣Q ♦8 ♥7 ♣J ♦3 ♣A ♦K,,call,40.0,call,20.0,call,20.0,bet,20,False,False,8.1824,High Card,0.0
5,SML,439,1,♠2 ♦3,♠2 ♦3 ♠Q ♥8 ♣Q ♠A ♥K,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,19.3104,Pair,0.0
5,PCB,950,0,♦Q ♦J,♦Q ♦J ♠Q ♥8 ♣Q ♠A ♥K,,call,20.0,call,20.0,call,20.0,allin,890,True,False,110.3072,Three of a Kind,1080.0
5,ヽ(=^･ω･^=)丿,2212,1,♣2 ♦K,♣2 ♦K ♠Q ♥8 ♣Q ♠A ♥K,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,87.2048,Two Pair,0.0
5,Tobacco AI,1950,1,♣5 ♥4,♣5 ♥4 ♠Q ♥8 ♣Q ♠A ♥K,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,19.3104,Pair,0.0
5,Out Bluffed,890,0,♦5 ♦2,♦5 ♦2 ♠Q ♥8 ♣Q ♠A ♥K,,call,20.0,bet,20.0,bet,20.0,fold,0,False,True,19.3104,Pair,0.0
5,Im Not Kao Chin,900,0,♠4 ♥6,♠4 ♥6 ♠Q ♥8 ♣Q ♠A ♥K,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,19.3104,Pair,0.0
5,TMBS=trend micro's best supreme,2659,0,♣4 ♦8,♣4 ♦8 ♠Q ♥8 ♣Q ♠A ♥K,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,73.2048,Two Pair,0.0
6,SML,439,1,♥6 ♥7,♥6 ♥7 ♠5 ♥5 ♦A ♣2 ♣K,BB,call,30.0,,,,,allin,409,True,False,12.3088,Pair,0.0
6,PCB,1080,0,♠K ♦6,♠K ♦6 ♠5 ♥5 ♦A ♣2 ♣K,,fold,0.0,,,,,fold,0,False,True,80.2048,Two Pair,0.0
6,ヽ(=^･ω･^=)丿,2192,1,♠4 ♣8,♠4 ♣8 ♠5 ♥5 ♦A ♣2 ♣K,,call,30.0,,,,,fold,0,False,True,12.3104,Pair,0.0
6,Tobacco AI,1930,1,♦4 ♠10,♦4 ♠10 ♠5 ♥5 ♦A ♣2 ♣K,,call,30.0,,,,,fold,0,False,True,12.32,Pair,0.0
6,Out Bluffed,830,0,♣6 ♦3,♣6 ♦3 ♠5 ♥5 ♦A ♣2 ♣K,,fold,0.0,,,,,fold,0,False,True,12.308,Pair,0.0
6,Im Not Kao Chin,890,0,♠8 ♦10,♠8 ♦10 ♠5 ♥5 ♦A ♣2 ♣K,,call,30.0,,,,,fold,0,False,True,12.32,Pair,0.0
6,TMBS=trend micro's best supreme,2639,0,♥A ♠7,♥A ♠7 ♠5 ♥5 ♦A ♣2 ♣K,SB,bet,30.0,,,,,allin,2609,True,False,91.1024,Two Pair,3168.0
7,SML,1000,2,♠4 ♦3,♠4 ♦3 ♠6 ♦6 ♥7 ♦Q ♦8,SB,call,20.0,bet,20.0,bet,20.0,fold,0,False,True,13.056,Pair,0.0
7,PCB,1080,0,♣6 ♥J,♣6 ♥J ♠6 ♦6 ♥7 ♦Q ♦8,BB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,104.0768,Three of a Kind,0.0
7,ヽ(=^･ω･^=)丿,2162,1,♦2 ♣3,♦2 ♣3 ♠6 ♦6 ♥7 ♦Q ♦8,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,13.056,Pair,0.0
7,Tobacco AI,1900,1,♣7 ♣5,♣7 ♣5 ♠6 ♦6 ♥7 ♦Q ♦8,,call,20.0,call,20.0,call,20.0,check,0,False,False,36.0512,Two Pair,260.0
7,Out Bluffed,830,0,♦10 ♥5,♦10 ♥5 ♠6 ♦6 ♥7 ♦Q ♦8,,call,20.0,call,20.0,call,20.0,fold,0,False,True,13.0672,Pair,0.0
7,Im Not Kao Chin,860,0,♣8 ♥2,♣8 ♥2 ♠6 ♦6 ♥7 ♦Q ♦8,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,41.0512,Two Pair,0.0
7,TMBS=trend micro's best supreme,3168,0,♥4 ♦A,♥4 ♦A ♠6 ♦6 ♥7 ♦Q ♦8,,call,20.0,call,20.0,call,20.0,check,0,False,False,13.2592,Pair,0.0
8,SML,940,2,♥9 ♥10,♥9 ♥10 ♦Q ♠4 ♥4 ♥8 ♣J,,call,40.0,call,40.0,call,40.0,bet,40,False,False,120.0,Straight,520.0
8,PCB,1060,0,♣3 ♠7,♣3 ♠7 ♦Q ♠4 ♥4 ♥8 ♣J,SB,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,11.08,Pair,0.0
8,ヽ(=^･ω･^=)丿,2162,1,♣8 ♥K,♣8 ♥K ♦Q ♠4 ♥4 ♥8 ♣J,BB,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,39.1024,Two Pair,0.0
8,Tobacco AI,2100,1,♣K ♠8,♣K ♠8 ♦Q ♠4 ♥4 ♥8 ♣J,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,39.1024,Two Pair,0.0
8,Out Bluffed,770,0,♦A ♥A,♦A ♥A ♦Q ♠4 ♥4 ♥8 ♣J,,call,40.0,bet,40.0,bet,40.0,fold,0,False,True,90.0512,Two Pair,0.0
8,Im Not Kao Chin,860,0,♠10 ♦3,♠10 ♦3 ♦Q ♠4 ♥4 ♥8 ♣J,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,11.0896,Pair,0.0
8,TMBS=trend micro's best supreme,3108,0,♠A ♠2,♠A ♠2 ♦Q ♠4 ♥4 ♥8 ♣J,,call,40.0,call,40.0,call,40.0,call,40,False,False,11.2816,Pair,0.0
9,SML,1300,2,♣8 ♥8,♣8 ♥8 ♥2 ♦A ♦10 ♣9 ♠9,,call,40.0,call,40.0,bet,40.0,bet,40,False,False,49.2048,Two Pair,0.0
9,PCB,1020,0,♣10 ♠6,♣10 ♠6 ♥2 ♦A ♦10 ♣9 ♠9,,call,40.0,call,40.0,call,40.0,call,40,False,False,57.2048,Two Pair,440.0
9,ヽ(=^･ω･^=)丿,2122,1,♥K ♠7,♥K ♠7 ♥2 ♦A ♦10 ♣9 ♠9,SB,call,40.0,bet,40.0,fold,0.0,fold,0,False,True,16.32,Pair,0.0
9,Tobacco AI,2100,1,♣7 ♠4,♣7 ♠4 ♥2 ♦A ♦10 ♣9 ♠9,BB,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,16.2192,Pair,0.0
9,Out Bluffed,650,0,♦Q ♦6,♦Q ♦6 ♥2 ♦A ♦10 ♣9 ♠9,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,16.2688,Pair,0.0
9,Im Not Kao Chin,860,0,♣6 ♠K,♣6 ♠K ♥2 ♦A ♦10 ♣9 ♠9,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,16.32,Pair,0.0
9,TMBS=trend micro's best supreme,2948,0,♥6 ♣5,♥6 ♣5 ♥2 ♦A ♦10 ♣9 ♠9,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,16.2184,Pair,0.0
10,SML,1140,2,♣5 ♣6,♣5 ♣6 ♠5 ♠K ♣A ♥3 ♥2,,call,265.0,bet,40.0,bet,40.0,bet,40,False,False,12.308,Pair,0.0
10,PCB,1300,0,♠A ♦K,♠A ♦K ♠5 ♠K ♣A ♥3 ♥2,,call,265.0,call,40.0,call,40.0,call,40,False,False,99.0004,Two Pair,0.0
10,ヽ(=^･ω･^=)丿,2042,1,♠Q ♣J,♠Q ♣J ♠5 ♠K ♣A ♥3 ♥2,,bet,265.0,call,40.0,fold,0.0,fold,0,False,True,8.1796,High Card,0.0
10,Tobacco AI,2060,1,♥J ♠6,♥J ♠6 ♠5 ♠K ♣A ♥3 ♥2,SB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.1292,High Card,0.0
10,Out Bluffed,650,0,♥9 ♠3,♥9 ♠3 ♠5 ♠K ♣A ♥3 ♥2,BB,fold,40.0,fold,0.0,fold,0.0,fold,0,False,True,10.3136,Pair,0.0
10,Im Not Kao Chin,860,0,♣10 ♣2,♣10 ♣2 ♠5 ♠K ♣A ♥3 ♥2,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,9.32,Pair,0.0
10,TMBS=trend micro's best supreme,2948,0,♦4 ♦5,♦4 ♦5 ♠5 ♠K ♣A ♥3 ♥2,,call,265.0,call,40.0,call,40.0,call,40,False,False,113.0,Straight,1520.0
11,SML,755,2,♥3 ♣7,♥3 ♣7 ♦J ♠7 ♥2 ♥8 ♥A,,call,287.0,bet,40.0,bet,40.0,allin,388,True,False,14.2336,Pair,0.0
11,PCB,915,0,♣2 ♦9,♣2 ♦9 ♦J ♠7 ♥2 ♥8 ♥A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,9.2368,Pair,0.0
11,ヽ(=^･ω･^=)丿,1737,1,♥Q ♥J,♥Q ♥J ♦J ♠7 ♥2 ♥8 ♥A,,bet,287.0,call,40.0,call,40.0,allin,1370,True,False,123.2848,Flush,2552.0
11,Tobacco AI,2040,1,♠8 ♣5,♠8 ♣5 ♦J ♠7 ♥2 ♥8 ♥A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,15.232,Pair,0.0
11,Out Bluffed,610,0,♣6 ♥7,♣6 ♥7 ♦J ♠7 ♥2 ♥8 ♥A,SB,fold,20.0,fold,0.0,fold,0.0,fold,0,False,True,14.2336,Pair,0.0
11,Im Not Kao Chin,860,0,♠3 ♠6,♠3 ♠6 ♦J ♠7 ♥2 ♥8 ♥A,BB,fold,40.0,fold,0.0,fold,0.0,fold,0,False,True,8.0312,High Card,0.0
11,TMBS=trend micro's best supreme,4083,0,♠J ♠K,♠J ♠K ♦J ♠7 ♥2 ♥8 ♥A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,18.3104,Pair,0.0
12,SML,0,2,,,,,0.0,,0.0,,0.0,,0,False,False,,,0.0
12,PCB,915,0,♠J ♦6,♠J ♦6 ♥J ♦4 ♠4 ♦Q ♦A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,60.2048,Two Pair,0.0
12,ヽ(=^･ω･^=)丿,2552,1,♣8 ♦5,♣8 ♦5 ♥J ♦4 ♠4 ♦Q ♦A,,call,80.0,fold,0.0,fold,0.0,fold,0,False,True,11.2816,Pair,0.0
12,Tobacco AI,2040,1,♥K ♠10,♥K ♠10 ♥J ♦4 ♠4 ♦Q ♦A,,bet,80.0,fold,0.0,fold,0.0,fold,0,False,True,122.0,Straight,0.0
12,Out Bluffed,590,0,♣5 ♠2,♣5 ♠2 ♥J ♦4 ♠4 ♦Q ♦A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,11.2816,Pair,0.0
12,Im Not Kao Chin,820,0,♥2 ♦2,♥2 ♦2 ♥J ♦4 ♠4 ♦Q ♦A,SB,call,80.0,call,300.0,call,300.0,allin,140,True,False,23.2048,Two Pair,0.0
12,TMBS=trend micro's best supreme,4083,0,♠A ♣4,♠A ♣4 ♥J ♦4 ♠4 ♦Q ♦A,BB,call,80.0,bet,300.0,bet,300.0,allin,3403,True,False,159.0,Full House,5063.0
13,SML,0,2,,,,,,,,,,,0,False,False,,,0.0
13,PCB,915,0,♣10 ♥5,♣10 ♥5 ♥6 ♥4 ♦3 ♠2 ♠5,BB,,,,,,,fold,40,False,True,114.0,Straight,0.0
13,ヽ(=^･ω･^=)丿,2472,1,♠Q ♥J,♠Q ♥J ♥6 ♥4 ♦3 ♠2 ♠5,,,,,,,,fold,356,False,True,114.0,Straight,0.0
13,Tobacco AI,1960,1,♠9 ♠10,♠9 ♠10 ♥6 ♥4 ♦3 ♠2 ♠5,,,,,,,,bet,712,False,False,114.0,Straight,1128.0
13,Out Bluffed,590,0,♠K ♦J,♠K ♦J ♥6 ♥4 ♦3 ♠2 ♠5,,,,,,,,fold,0,False,True,114.0,Straight,0.0
13,Im Not Kao Chin,1000,1,♠8 ♦Q,♠8 ♦Q ♥6 ♥4 ♦3 ♠2 ♠5,,,,,,,,fold,0,False,True,114.0,Straight,0.0
13,TMBS=trend micro's best supreme,5063,0,♣5 ♥9,♣5 ♥9 ♥6 ♥4 ♦3 ♠2 ♠5,SB,,,,,,,fold,20,False,True,114.0,Straight,0.0
14,SML,0,2,,,,,0.0,,0.0,,,,0,False,False,,,0.0
14,PCB,875,0,♣Q ♥4,♣Q ♥4 ♦9 ♦J ♣K ♣8 ♥10,SB,fold,40.0,fold,0.0,,,fold,0,False,True,121.0,Straight,0.0
14,ヽ(=^･ω･^=)丿,2116,1,♥7 ♦K,♥7 ♦K ♦9 ♦J ♣K ♣8 ♥10,BB,call,80.0,bet,80.0,,,bet,80,False,False,119.0,Straight,440.0
14,Tobacco AI,2376,1,♠6 ♣2,♠6 ♣2 ♦9 ♦J ♣K ♣8 ♥10,,fold,0.0,fold,0.0,,,fold,0,False,True,7.048,High Card,0.0
14,Out Bluffed,590,0,♦4 ♣4,♦4 ♣4 ♦9 ♦J ♣K ♣8 ♥10,,fold,0.0,fold,0.0,,,fold,0,False,True,11.1408,Pair,0.0
14,Im Not Kao Chin,1000,1,♦6 ♠A,♦6 ♠A ♦9 ♦J ♣K ♣8 ♥10,,call,80.0,call,80.0,,,fold,0,False,True,8.1472,High Card,0.0
14,TMBS=trend micro's best supreme,5043,0,♠7 ♦2,♠7 ♦2 ♦9 ♦J ♣K ♣8 ♥10,,fold,0.0,fold,0.0,,,fold,0,False,True,119.0,Straight,0.0
