game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,N,Nnf,hole,board,Nsim,prWin,prWinStd,pot_sum,bet_sum,pot,bet,cost_to_call,NMaxBet,action,amount,allIn,folded,rank,message,winMoney,cost,profit
2018-03-18 21:49:38,1,1,Deal,PCB,1000.0,0,D,3,3,♥10 ♠A,,60000,0.45464120370358524,0.3334762061297444,0.0,30.0,0.0,0.0,20.0,1,call,20.0,False,True,21.0644,Pair,0.0,517.0,-517.0
2018-03-18 21:49:38,1,2,Deal,ヽ(=^･ω･^=)丿,990.0,0,SB,3,3,♥J ♥6,,60000,0.3536624999998979,0.34501567412849976,0.0,50.0,0.0,10.0,10.0,2,bet,507.0,False,True,8.078,High Card,0.0,517.0,-517.0
2018-03-18 21:49:38,1,3,Deal,SML,980.0,0,BB,3,3,♦5 ♥4,,60000,0.2764699074073284,0.33168067478526375,0.0,557.0,0.0,20.0,497.0,1,call,497.0,False,False,27.2048,Two Pair,1571.0,537.0,1034.0
2018-03-18 21:49:38,1,4,Deal,PCB,980.0,0,D,3,3,♥10 ♠A,,60000,0.45464120370358524,0.3334762061297444,0.0,1054.0,0.0,20.0,497.0,2,call,497.0,False,True,21.0644,Pair,0.0,517.0,-517.0
2018-03-18 21:49:38,1,5,Flop,ヽ(=^･ω･^=)丿,483.0,0,SB,3,3,♥J ♥6,♦2 ♣4 ♠Q,132,0.19570707070707072,0.3873506077405952,1551.0,0.0,517.0,0.0,0.0,3,fold,0.0,False,True,8.078,High Card,0.0,517.0,-517.0
2018-03-18 21:49:38,1,6,Flop,SML,483.0,0,BB,3,2,♦5 ♥4,♦2 ♣4 ♠Q,184,0.4429347826086957,0.4870653871903297,1551.0,0.0,517.0,0.0,0.0,3,bet,20.0,False,False,27.2048,Two Pair,1571.0,537.0,1034.0
2018-03-18 21:49:38,1,7,Flop,PCB,483.0,0,D,3,2,♥10 ♠A,♦2 ♣4 ♠Q,183,0.31420765027322406,0.45678288243990406,1551.0,20.0,517.0,0.0,20.0,1,fold,0.0,False,True,21.0644,Pair,0.0,517.0,-517.0
2018-03-18 21:49:38,2,1,Deal,ヽ(=^･ω･^=)丿,483.0,0,D,3,3,♥Q ♠7,,60000,0.3492717592591507,0.32481397205449625,0.0,30.0,0.0,0.0,20.0,1,call,20.0,False,True,18.0672,Pair,0.0,40.0,-40.0
2018-03-18 21:49:38,2,2,Deal,SML,2024.0,0,SB,3,3,♠J ♦8,,60000,0.3594263888887841,0.3390336147744868,0.0,50.0,0.0,10.0,10.0,2,call,10.0,False,False,238.0,Full House,240.0,100.0,140.0
2018-03-18 21:49:38,2,3,Deal,PCB,463.0,0,BB,3,3,♠2 ♦2,,60000,0.3138157407406454,0.32235691342893613,0.0,60.0,0.0,20.0,0.0,3,raise,20.0,False,False,58.0128,Two Pair,0.0,100.0,-100.0
2018-03-18 21:49:38,2,4,Deal,ヽ(=^･ω･^=)丿,463.0,0,D,3,3,♥Q ♠7,,60000,0.3492717592591507,0.32481397205449625,0.0,80.0,0.0,20.0,20.0,1,call,20.0,False,True,18.0672,Pair,0.0,40.0,-40.0
