round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♥8 ♠5,,20000,0.3310291666666284,0.33546570461704817,1000,0,3000,0,0,0,20,20,20,1,0,6.482333333330274,2,-0.006912500000114785,3.17204166666399,-0.3379416666667432,523.7784502772606,523.7784502772606,True,300,call,0,0.16174101829528809
1,1,3,2,flop,False,♥8 ♠5,♦6 ♠8 ♠J,252,0.503968253968254,0.4913108683537948,980,0,2980,20,0,20,20,40,20,1,-20,40.63492063492063,1,0.007936507936507908,30.55555555555555,0.007936507936507908,907.3817727649933,887.3817727649933,True,298,bet,798,1.2185430526733398
1,2,3,2,turn,False,♥8 ♠5,♦6 ♠8 ♠J ♥3,266,0.5526315789473685,0.48574861956446685,182,0,2182,818,0,818,20,838,20,1,-818,751.9210526315791,1,0.10526315789473695,740.8684210526317,0.10526315789473695,762.2482613704863,-55.75173862951374,True,218,call,0,1.2223432064056396
1,3,3,2,river,False,♥8 ♠5,♦6 ♠8 ♠J ♥3 ♣4,279,0.3709677419354839,0.4802733641747805,162,0,2162,838,0,838,20,858,20,1,-838,368.9838709677419,1,-0.25806451612903225,361.56451612903226,-0.25806451612903225,435.26915230393365,-402.73084769606635,True,216,call,0,1.221877098083496
2,0,3,2,deal,False,♦8 ♠5,,20000,0.3310291666666284,0.33546570461704817,1858,0,3858,0,20,20,0,20,20,2,-20,6.482333333330274,1,-0.3379416666667432,3.17204166666399,-0.3379416666667432,673.5790870565571,653.5790870565571,True,385,check,0,0.15975308418273926
2,1,3,2,flop,True,♦8 ♠5,♣Q ♣9 ♣A,155,0.11612903225806452,0.2591509389470314,1858,0,3858,20,0,20,20,40,0,3,-20,-5.129032258064516,1,-0.7677419354838709,-5.129032258064516,-0.7677419354838709,206.8317434515672,186.8317434515672,True,385,call,0,1.2088828086853027
2,2,3,2,turn,True,♦8 ♠5,♣Q ♣9 ♣A ♥8,144,0.375,0.4732423621500228,1838,0,3838,40,0,40,20,60,0,3,-40,25.625,1,-0.25,25.625,-0.25,783.4124934334395,743.4124934334395,True,383,call,0,1.212834119796753
2,3,3,2,river,True,♦8 ♠5,♣Q ♣9 ♣A ♥8 ♠9,105,0.24285714285714285,0.3849198167230708,1818,0,3818,60,0,60,20,80,0,3,-60,9.92857142857143,1,-0.5142857142857142,9.92857142857143,-0.5142857142857142,461.2990466386201,401.2990466386201,False,381,call,0,1.2084200382232666
3,0,3,3,deal,False,♠7 ♥6,,20000,0.3363833333333014,0.3354326657522556,1788,0,3788,0,10,10,10,20,20,2,-10,6.910666666664113,2,0.009149999999904068,6.910666666664113,-0.3272333333333972,674.577325359089,664.577325359089,False,378,call,0,0.1616377830505371
3,1,3,3,flop,True,♠7 ♥6,♥J ♥7 ♥Q,98,0.40816326530612246,0.4845237796768399,1778,0,3778,20,0,20,20,40,0,3,-20,20.816326530612244,2,0.22448979591836737,20.816326530612244,-0.18367346938775508,860.6211542854686,840.6211542854686,False,377,bet,756,1.2116279602050781
