game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,action,amount
20180318014447,1,1,Deal,ヽ(=^･ω･^=)丿,159,0,,bet,841
20180318014447,1,2,Deal,SML,159,0,,call,841
20180318014447,1,3,Deal,PCB,1000,0,,fold,
20180318014447,1,4,Deal,Tobacco AI,1000,0,,fold,
20180318014447,1,5,Deal,Out Bluffed,990,0,SB,fold,
20180318014447,1,6,Deal,Im Not Kao Chin,159,0,BB,call,821
20180318014447,1,7,Flop,Im Not Kao Chin,139,0,BB,bet,20
20180318014447,1,8,Flop,ヽ(=^･ω･^=)丿,30,0,,bet,129
20180318014447,1,9,Flop,SML,30,0,,call,129
20180318014447,1,10,Flop,Im Not Kao Chin,0,0,BB,allin,139
20180318014447,1,11,Flop,ヽ(=^･ω･^=)丿,30,0,,fold,
20180318014447,1,12,Flop,SML,0,0,,allin,30
20180318014447,2,1,Deal,SML,980,1,,call,20
20180318014447,2,2,Deal,PCB,980,0,,call,20
20180318014447,2,3,Deal,Tobacco AI,980,0,,call,20
20180318014447,2,4,Deal,Out Bluffed,970,0,,call,20
20180318014447,2,5,Deal,Im Not Kao Chin,2970,0,SB,fold,
20180318014447,2,6,Deal,ヽ(=^･ω･^=)丿,1010,1,BB,call,0
20180318014447,2,7,Flop,ヽ(=^･ω･^=)丿,484,1,BB,bet,526
20180318014447,2,8,Flop,SML,454,1,,call,526
20180318014447,2,9,Flop,PCB,980,0,,fold,
20180318014447,2,10,Flop,Tobacco AI,980,0,,fold,
20180318014447,2,11,Flop,Out Bluffed,444,0,,call,526
20180318014447,2,12,Turn,ヽ(=^･ω･^=)丿,0,1,BB,allin,484
20180318014447,2,13,Turn,SML,0,1,,allin,454
20180318014447,2,14,Turn,Out Bluffed,0,0,,allin,444
20180318014447,3,1,Deal,PCB,940,0,,raise,40
20180318014447,3,2,Deal,Tobacco AI,1980,1,,fold,
20180318014447,3,3,Deal,Out Bluffed,960,1,,call,40
20180318014447,3,4,Deal,Im Not Kao Chin,2930,0,,call,40
20180318014447,3,5,Deal,ヽ(=^･ω･^=)丿,3030,1,SB,call,30
20180318014447,3,6,Deal,SML,960,2,BB,call,20
20180318014447,3,7,Flop,ヽ(=^･ω･^=)丿,3010,1,SB,bet,20
20180318014447,3,8,Flop,SML,940,2,BB,call,20
20180318014447,3,9,Flop,PCB,920,0,,call,20
20180318014447,3,10,Flop,Out Bluffed,940,1,,call,20
20180318014447,3,11,Flop,Im Not Kao Chin,2910,0,,call,20
20180318014447,3,12,Turn,ヽ(=^･ω･^=)丿,2558,1,SB,bet,452
20180318014447,3,13,Turn,SML,488,2,BB,call,452
20180318014447,3,14,Turn,PCB,468,0,,call,452
20180318014447,3,15,Turn,Out Bluffed,488,1,,call,452
20180318014447,3,16,Turn,Im Not Kao Chin,2006,0,,raise,904
20180318014447,3,17,Turn,ヽ(=^･ω･^=)丿,2558,1,SB,fold,
20180318014447,3,18,Turn,SML,36,2,BB,call,452
20180318014447,3,19,Turn,PCB,16,0,,call,452
20180318014447,3,20,Turn,Out Bluffed,36,1,,call,452
20180318014447,3,21,River,SML,16,2,BB,bet,20
20180318014447,3,22,River,PCB,0,0,,allin,16
20180318014447,3,23,River,Out Bluffed,16,1,,call,20
20180318014447,3,24,River,Im Not Kao Chin,1966,0,,raise,40
20180318014447,3,25,River,SML,0,2,BB,allin,16
20180318014447,3,26,River,Out Bluffed,16,1,,fold,
20180318014447,4,1,Deal,Out Bluffed,16,1,,fold,
20180318014447,4,2,Deal,Im Not Kao Chin,6426,0,,call,20
20180318014447,4,3,Deal,ヽ(=^･ω･^=)丿,2558,1,,fold,
20180318014447,4,4,Deal,PCB,990,1,SB,fold,
20180318014447,4,5,Deal,Tobacco AI,1960,1,BB,call,0
20180318014447,4,6,Flop,Tobacco AI,1960,1,BB,check,
20180318014447,4,7,Flop,Im Not Kao Chin,6406,0,,bet,20
20180318014447,4,8,Flop,Tobacco AI,1940,1,BB,call,20
20180318014447,4,9,Turn,Tobacco AI,1940,1,BB,check,
20180318014447,4,10,Turn,Im Not Kao Chin,6406,0,,fold,
20180318014447,5,1,Deal,Im Not Kao Chin,6406,0,,fold,
20180318014447,5,2,Deal,ヽ(=^･ω･^=)丿,2558,1,,fold,
20180318014447,5,3,Deal,PCB,974,1,,call,16
20180318014447,5,4,Deal,Tobacco AI,2014,1,SB,call,6
20180318014447,5,5,Flop,Tobacco AI,2014,1,SB,check,
