round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♠10 ♠9,♠10 ♠9 ♠K ♦A ♥7 ♥K ♥4,BB,call,20,call,363.0,,,allin,617,True,False,20.224,Pair,0.0
1,PCB,1000,0,♦4 ♣J,♦4 ♣J ♠K ♦A ♥7 ♥K ♥4,,fold,0,fold,0.0,,,fold,0,False,True,79.2048,Two Pair,0.0
1,Tobacco AI,1000,0,♦8 ♣2,♦8 ♣2 ♠K ♦A ♥7 ♥K ♥4,,call,20,fold,0.0,,,fold,0,False,True,20.209600000000002,Pair,0.0
1,Out Bluffed,1000,0,♥Q ♠A,♥Q ♠A ♠K ♦A ♥7 ♥K ♥4,,fold,0,fold,0.0,,,fold,0,False,True,99.0512,Two Pair,0.0
1,Im Not Kao Chin,1000,0,♥10 ♥2,♥10 ♥2 ♠K ♦A ♥7 ♥K ♥4,,call,20,fold,0.0,,,fold,0,False,True,123.117,Flush,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♣K ♥3,♣K ♥3 ♠K ♦A ♥7 ♥K ♥4,SB,call,20,bet,363.0,,,allin,617,True,False,111.2064,Three of a Kind,2040.0
2,SML,1000,1,♣7 ♥Q,♣7 ♥Q ♠J ♥A ♣9 ♥J ♥3,SB,call,20,bet,20.0,bet,20.0,call,40,False,False,18.2624,Pair,0.0
2,PCB,1000,0,♠2 ♠10,♠2 ♠10 ♠J ♥A ♣9 ♥J ♥3,BB,call,20,fold,0.0,fold,0.0,fold,0,False,True,18.224,Pair,0.0
2,Tobacco AI,1980,1,♦10 ♦4,♦10 ♦4 ♠J ♥A ♣9 ♥J ♥3,,call,20,fold,0.0,fold,0.0,fold,0,False,True,18.224,Pair,0.0
2,Out Bluffed,1000,0,♣4 ♥2,♣4 ♥2 ♠J ♥A ♣9 ♥J ♥3,,fold,0,fold,0.0,fold,0.0,fold,0,False,True,18.2114,Pair,0.0
2,Im Not Kao Chin,980,0,♥5 ♣5,♥5 ♣5 ♠J ♥A ♣9 ♥J ♥3,,call,20,call,20.0,call,20.0,raise,40,False,False,61.2048,Two Pair,260.0
2,ヽ(=^･ω･^=)丿,2040,0,♦Q ♠6,♦Q ♠6 ♠J ♥A ♣9 ♥J ♥3,,call,20,fold,0.0,fold,0.0,fold,0,False,True,18.2624,Pair,0.0
