,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
SML,False,0,♥3 ♣5,5040,True,False,True,True,1,0,,False,True,5040.0
PCB,False,0,♠4 ♥K,3960,True,False,True,True,0,0,SB,False,True,3960.0
ヽ(=^･ω･^=)丿,True,0,♣7 ♦K,0,False,False,True,True,2,0,BB,True,,
