game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,action,amount
20180317224959,1,1,Deal,Tobacco AI,980,0,,call,20
20180317224959,1,2,Deal,Out Bluffed,1000,0,,fold,
20180317224959,1,3,Deal,Im Not Kao Chin,980,0,,call,20
20180317224959,1,4,Deal,ヽ(=^･ω･^=)丿,650,0,,bet,350
20180317224959,1,5,Deal,SML,650,0,SB,call,340
20180317224959,1,6,Deal,PCB,650,0,BB,call,330
20180317224959,1,7,Deal,Tobacco AI,980,0,,fold,
20180317224959,1,8,Deal,Im Not Kao Chin,980,0,,fold,
20180317224959,1,9,Flop,SML,630,0,SB,bet,20
20180317224959,1,10,Flop,PCB,630,0,BB,call,20
20180317224959,1,11,Flop,ヽ(=^･ω･^=)丿,630,0,,call,20
20180317224959,1,12,Turn,SML,610,0,SB,bet,20
20180317224959,1,13,Turn,PCB,610,0,BB,call,20
20180317224959,1,14,Turn,ヽ(=^･ω･^=)丿,630,0,,fold,
20180317224959,1,15,River,SML,590,0,SB,bet,20
20180317224959,1,16,River,PCB,590,0,BB,call,20
20180317224959,2,1,Deal,Out Bluffed,980,0,,call,20
20180317224959,2,2,Deal,Im Not Kao Chin,980,0,,fold,
20180317224959,2,3,Deal,ヽ(=^･ω･^=)丿,344,0,,bet,286
20180317224959,2,4,Deal,SML,304,0,,call,286
20180317224959,2,5,Deal,PCB,1534,0,SB,call,276
20180317224959,2,6,Deal,Tobacco AI,1960,1,BB,fold,
20180317224959,2,7,Deal,Out Bluffed,980,0,,fold,
20180317224959,2,8,Flop,PCB,1534,0,SB,fold,
20180317224959,2,9,Flop,ヽ(=^･ω･^=)丿,344,0,,fold,
20180317224959,2,10,Flop,SML,304,0,,call,0
20180317224959,3,1,Deal,Im Not Kao Chin,980,0,,fold,
20180317224959,3,2,Deal,ヽ(=^･ω･^=)丿,324,0,,call,20
20180317224959,3,3,Deal,SML,1182,0,,call,20
20180317224959,3,4,Deal,PCB,1534,0,,fold,
20180317224959,3,5,Deal,Tobacco AI,1940,1,SB,call,10
20180317224959,3,6,Deal,Out Bluffed,960,0,BB,call,0
20180317224959,3,7,Flop,Tobacco AI,1940,1,SB,check,
20180317224959,3,8,Flop,Out Bluffed,940,0,BB,bet,20
20180317224959,3,9,Flop,ヽ(=^･ω･^=)丿,304,0,,call,20
20180317224959,3,10,Flop,SML,1162,0,,call,20
20180317224959,3,11,Flop,Tobacco AI,1920,1,SB,call,20
20180317224959,3,12,Turn,Tobacco AI,1920,1,SB,check,
20180317224959,3,13,Turn,Out Bluffed,920,0,BB,bet,20
20180317224959,3,14,Turn,ヽ(=^･ω･^=)丿,284,0,,call,20
20180317224959,3,15,Turn,SML,1142,0,,call,20
20180317224959,3,16,Turn,Tobacco AI,1900,1,SB,call,20
20180317224959,3,17,River,Tobacco AI,1900,1,SB,fold,
20180317224959,3,18,River,Out Bluffed,920,0,BB,fold,
20180317224959,3,19,River,ヽ(=^･ω･^=)丿,264,0,,bet,20
20180317224959,3,20,River,SML,1122,0,,call,20
20180317224959,4,1,Deal,ヽ(=^･ω･^=)丿,1244,1,,call,20
20180317224959,4,2,Deal,SML,1382,0,,call,20
20180317224959,4,3,Deal,PCB,1534,0,,fold,
20180317224959,4,4,Deal,Tobacco AI,1880,1,,call,20
20180317224959,4,5,Deal,Out Bluffed,910,0,SB,fold,
20180317224959,4,6,Deal,Im Not Kao Chin,960,0,BB,call,0
20180317224959,4,7,Flop,Im Not Kao Chin,960,0,BB,fold,
20180317224959,4,8,Flop,ヽ(=^･ω･^=)丿,1244,1,,fold,
20180317224959,4,9,Flop,SML,1362,0,,bet,20
20180317224959,4,10,Flop,Tobacco AI,1860,1,,call,20
20180317224959,4,11,Turn,SML,1342,0,,bet,20
20180317224959,4,12,Turn,Tobacco AI,1860,1,,fold,
20180317224959,5,1,Deal,SML,1472,0,,call,20
20180317224959,5,2,Deal,PCB,1514,0,,call,20
20180317224959,5,3,Deal,Tobacco AI,1840,1,,call,20
20180317224959,5,4,Deal,Out Bluffed,910,0,,fold,
