round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,3,3,deal,False,♠9 ♠Q,,20000,0.41968055555549244,0.353447442807676,980,0,2980,0,20,20,0,20,20,3,-20,13.574444444439393,2,0.25904166666647743,13.574444444439393,-0.16063888888901512,704.2719750253646,684.2719750253646,True,298,bet,615,0.15173602104187012
1,1,3,3,flop,True,♠9 ♠Q,♣5 ♠K ♣10,310,0.3596774193548387,0.4773784856090318,365,0,2365,635,0,635,20,655,0,3,-635,285.7741935483871,2,0.07903225806451619,285.7741935483871,-0.2806451612903226,457.8667971686033,-177.13320283139672,False,236,fold,0,1.2300012111663818
2,0,3,3,deal,False,♥6 ♠6,,20000,0.4340388888888344,0.29815214756790187,355,0,2355,0,10,10,10,20,20,2,-10,14.723111111106753,2,0.30211666666650316,14.723111111106753,-0.1319222222223312,582.1875792913986,572.1875792913986,False,235,bet,514,0.16617107391357422
3,0,3,3,deal,False,♣4 ♦A,,20000,0.3962138888888314,0.32530199589126707,365,0,2365,0,0,0,20,20,20,1,0,11.697111111106512,2,0.1886416666664943,7.734972222218197,-0.20757222222233718,518.2114242077408,518.2114242077408,False,236,call,0,0.15679097175598145
3,1,3,3,flop,False,♣4 ♦A,♦J ♠10 ♦9,401,0.19201995012468828,0.37496842928473795,345,0,2345,20,0,20,20,40,20,2,-20,-9.276807980049878,2,-0.4239401496259352,-9.276807980049878,-0.6159600997506234,217.14550485982207,197.14550485982207,False,234,fold,0,1.2312707901000977
4,0,3,3,deal,False,♥7 ♠Q,,20000,0.35724999999994766,0.32637420948560075,305,0,2305,0,40,40,0,40,40,3,-40,17.15999999999163,2,0.071749999999843,17.15999999999163,-0.28550000000010467,442.4629933490781,402.4629933490781,False,230,check,0,0.15777277946472168
4,1,3,2,flop,True,♥7 ♠Q,♦6 ♥9 ♦A,255,0.25882352941176473,0.43122100724967666,305,0,2305,40,0,40,40,80,0,3,-40,11.764705882352942,1,-0.48235294117647054,11.764705882352942,-0.48235294117647054,299.83065728093885,259.83065728093885,False,230,fold,0,1.2206573486328125
5,0,3,3,deal,False,♠9 ♠6,,20000,0.33673194444440335,0.35136559051169236,1285,1,2285,0,20,20,20,40,40,2,-20,13.87711111110454,2,0.010195833333209947,13.87711111110454,-0.3265361111111933,407.4404493958459,387.4404493958459,False,228,call,0,0.16156482696533203
5,1,3,3,flop,True,♠9 ♠6,♦3 ♣J ♠5,138,0.2536231884057971,0.4224084533852079,1265,1,2265,40,0,40,40,80,0,3,-40,10.724637681159422,2,-0.23913043478260865,10.724637681159422,-0.49275362318840576,287.7498167415857,247.74981674158568,False,226,call,0,1.214914083480835
5,2,3,2,turn,True,♠9 ♠6,♦3 ♣J ♠5 ♦J,138,0.20652173913043478,0.39803985703479466,1225,1,2225,80,0,80,40,120,0,3,-80,1.9565217391304373,1,-0.5869565217391304,1.9565217391304373,-0.5869565217391304,223.53455207584616,143.53455207584616,False,222,call,0,1.2142212390899658
