round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,87-rising-ape,980,0,♣9 ♣J,♣9 ♣J ♦2 ♣2 ♠A ♣6 ♣K,2,False,True,123.1352,Flush,0.0
1,87-dawn-ape,960,0,♥5 ♦7,♥5 ♦7 ♦2 ♣2 ♠A ♣6 ♣K,D,False,True,9.3088,Pair,0.0
1,lefthand_cat,1080,0,♥9 ♥2,♥9 ♥2 ♦2 ♣2 ♠A ♣6 ♣K,SB,True,False,100.3072,Three of a Kind,1080.0
1,1741d59052b7d0ecfa1fcb8f67f79e38,980,0,♣5 ♦Q,♣5 ♦Q ♦2 ♣2 ♠A ♣6 ♣K,BB,False,True,9.3584,Pair,0.0
1,VSA,1000,0,♣10 ♠7,♣10 ♠7 ♦2 ♣2 ♠A ♣6 ♣K,1,False,True,9.32,Pair,0.0
2,87-rising-ape,980,0,♣4 ♦7,♣4 ♦7 ♣6 ♦A ♥Q ♦Q ♦J,1,False,True,19.232,Pair,0.0
2,87-dawn-ape,1020,0,♦3 ♥A,♦3 ♥A ♣6 ♦A ♥Q ♦Q ♦J,2,False,False,98.0256,Two Pair,200.0
2,lefthand_cat,1060,0,♣7 ♥9,♣7 ♥9 ♣6 ♦A ♥Q ♦Q ♦J,D,False,True,19.2368,Pair,0.0
2,1741d59052b7d0ecfa1fcb8f67f79e38,960,0,♦6 ♦10,♦6 ♦10 ♣6 ♦A ♥Q ♦Q ♦J,SB,False,True,123.2952,Flush,0.0
2,VSA,980,0,♥J ♦4,♥J ♦4 ♣6 ♦A ♥Q ♦Q ♦J,BB,False,True,76.2048,Two Pair,0.0
3,87-rising-ape,720,0,♠5 ♥10,♠5 ♥10 ♦7 ♥3 ♠6 ♦Q ♣Q,BB,False,True,19.0152,Pair,0.0
3,87-dawn-ape,1310,0,♣6 ♣7,♣6 ♣7 ♦7 ♥3 ♠6 ♦Q ♣Q,1,False,False,72.0008,Two Pair,550.0
3,lefthand_cat,1040,0,♥4 ♦A,♥4 ♦A ♦7 ♥3 ♠6 ♦Q ♣Q,2,False,True,19.2072,Pair,0.0
3,1741d59052b7d0ecfa1fcb8f67f79e38,960,0,♣4 ♦5,♣4 ♦5 ♦7 ♥3 ♠6 ♦Q ♣Q,D,False,True,115.0,Straight,0.0
3,VSA,970,0,♦3 ♣J,♦3 ♣J ♦7 ♥3 ♠6 ♦Q ♣Q,SB,False,True,68.0256,Two Pair,0.0
4,87-rising-ape,526,0,♠A ♥2,♠A ♥2 ♦7 ♦K ♥10 ♣6 ♦5,SB,False,True,8.1176,High Card,0.0
4,87-dawn-ape,500,0,♥J ♣J,♥J ♣J ♦7 ♦K ♥10 ♣6 ♦5,BB,False,False,18.1168,Pair,0.0
4,lefthand_cat,826,0,♣A ♥4,♣A ♥4 ♦7 ♦K ♥10 ♣6 ♦5,1,False,True,8.1176,High Card,0.0
4,1741d59052b7d0ecfa1fcb8f67f79e38,960,0,♥3 ♦J,♥3 ♦J ♦7 ♦K ♥10 ♣6 ♦5,2,False,True,7.0408,High Card,0.0
4,VSA,2188,0,♣K ♠K,♣K ♠K ♦7 ♦K ♥10 ♣6 ♦5,D,False,False,111.0144,Three of a Kind,2028.0
5,87-rising-ape,526,0,♥6 ♥2,♥6 ♥2 ♦2 ♥5 ♥8 ♠J ♠Q,D,False,True,9.08,Pair,0.0
5,87-dawn-ape,600,0,♣5 ♦K,♣5 ♦K ♦2 ♥5 ♥8 ♠J ♠Q,SB,False,False,12.1792,Pair,180.0
5,lefthand_cat,766,0,♠6 ♦4,♠6 ♦4 ♦2 ♥5 ♥8 ♠J ♠Q,BB,False,True,6.03,High Card,0.0
5,1741d59052b7d0ecfa1fcb8f67f79e38,940,0,♥3 ♠K,♥3 ♠K ♦2 ♥5 ♥8 ♠J ♠Q,1,False,True,7.0804,High Card,0.0
5,VSA,2168,0,♦6 ♥A,♦6 ♥A ♦2 ♥5 ♥8 ♠J ♠Q,2,False,True,8.0808,High Card,0.0
6,87-rising-ape,406,0,♠4 ♣Q,♠4 ♣Q ♦2 ♣10 ♦A ♣7 ♣3,2,False,True,8.0658,High Card,0.0
6,87-dawn-ape,800,0,♦J ♥J,♦J ♥J ♦2 ♣10 ♦A ♣7 ♣3,D,False,False,18.2192,Pair,320.0
6,lefthand_cat,726,0,♥Q ♣4,♥Q ♣4 ♦2 ♣10 ♦A ♣7 ♣3,SB,False,True,8.0658,High Card,0.0
6,1741d59052b7d0ecfa1fcb8f67f79e38,900,0,♠6 ♥3,♠6 ♥3 ♦2 ♣10 ♦A ♣7 ♣3,BB,False,True,10.2192,Pair,0.0
6,VSA,2168,0,♥4 ♦9,♥4 ♦9 ♦2 ♣10 ♦A ♣7 ♣3,1,False,True,8.021,High Card,0.0
7,87-rising-ape,496,0,♠9 ♣A,♠9 ♣A ♦J ♠10 ♦Q ♣5 ♥8,1,True,False,120.0,Straight,496.0
7,87-dawn-ape,890,0,♠A ♥9,♠A ♥9 ♦J ♠10 ♦Q ♣5 ♥8,2,False,False,120.0,Straight,596.0
7,lefthand_cat,646,0,♦9 ♣7,♦9 ♣7 ♦J ♠10 ♦Q ♣5 ♥8,D,False,True,120.0,Straight,0.0
7,1741d59052b7d0ecfa1fcb8f67f79e38,880,0,♠J ♣9,♠J ♣9 ♦J ♠10 ♦Q ♣5 ♥8,SB,False,True,120.0,Straight,0.0
7,VSA,2088,0,♣8 ♦3,♣8 ♦3 ♦J ♠10 ♦Q ♣5 ♥8,BB,False,True,15.0896,Pair,0.0
8,87-rising-ape,456,0,♣2 ♣7,♣2 ♣7 ♦J ♣9 ♥A ♠3 ♥5,BB,False,True,8.034,High Card,0.0
8,87-dawn-ape,244,0,♣5 ♦K,♣5 ♦K ♦J ♣9 ♥A ♠3 ♥5,1,False,False,12.3328,Pair,0.0
8,lefthand_cat,1352,0,♠A ♥3,♠A ♥3 ♦J ♣9 ♥A ♠3 ♥5,2,True,False,89.0256,Two Pair,1352.0
8,1741d59052b7d0ecfa1fcb8f67f79e38,880,0,♣8 ♠5,♣8 ♠5 ♦J ♣9 ♥A ♠3 ♥5,D,False,True,12.2368,Pair,0.0
8,VSA,2068,0,♦5 ♦4,♦5 ♦4 ♦J ♣9 ♥A ♠3 ♥5,SB,False,True,12.2368,Pair,0.0
9,87-rising-ape,436,0,♣3 ♣8,♣3 ♣8 ♥6 ♦9 ♦A ♦Q ♥7,SB,False,True,8.0624,High Card,0.0
9,87-dawn-ape,54,0,♠J ♣J,♠J ♣J ♥6 ♦9 ♦A ♦Q ♥7,BB,False,True,18.2624,Pair,0.0
9,lefthand_cat,1642,0,♦6 ♦8,♦6 ♦8 ♥6 ♦9 ♦A ♦Q ♥7,1,True,False,123.2664,Flush,1642.0
9,1741d59052b7d0ecfa1fcb8f67f79e38,840,0,♥Q ♥9,♥Q ♥9 ♥6 ♦9 ♦A ♦Q ♥7,2,False,True,74.2048,Two Pair,0.0
9,VSA,2028,0,♥K ♠7,♥K ♠7 ♥6 ♦9 ♦A ♦Q ♥7,D,False,True,14.3584,Pair,0.0
10,87-rising-ape,1000,1,♣J ♣2,♣J ♣2 ♠J ♣K ♦Q ♦K ♠10,D,True,False,86.0512,Two Pair,0.0
10,87-dawn-ape,34,0,♣5 ♥4,♣5 ♥4 ♠J ♣K ♦Q ♦K ♠10,SB,False,True,20.0896,Pair,0.0
10,lefthand_cat,2138,0,♦A ♦9,♦A ♦9 ♠J ♣K ♦Q ♦K ♠10,BB,False,False,122.0,Straight,986.0
10,1741d59052b7d0ecfa1fcb8f67f79e38,840,0,♦7 ♣10,♦7 ♣10 ♠J ♣K ♦Q ♦K ♠10,1,False,True,85.0512,Two Pair,0.0
10,VSA,1988,0,♠3 ♠2,♠3 ♠2 ♠J ♣K ♦Q ♦K ♠10,2,False,True,20.0896,Pair,0.0
11,87-rising-ape,1560,1,♦J ♥K,♦J ♥K ♥9 ♥5 ♠7 ♥A ♣K,2,False,False,20.2368,Pair,980.0
11,87-dawn-ape,34,0,♥6 ♥3,♥6 ♥3 ♥9 ♥5 ♠7 ♥A ♣K,D,False,True,123.2125,Flush,0.0
11,lefthand_cat,1978,0,♣5 ♠6,♣5 ♠6 ♥9 ♥5 ♠7 ♥A ♣K,SB,False,True,12.3136,Pair,0.0
11,1741d59052b7d0ecfa1fcb8f67f79e38,680,0,♥4 ♦Q,♥4 ♦Q ♥9 ♥5 ♠7 ♥A ♣K,BB,False,True,8.1616,High Card,0.0
11,VSA,1748,0,♥10 ♠K,♥10 ♠K ♥9 ♥5 ♠7 ♥A ♣K,1,False,True,20.224,Pair,0.0
12,87-rising-ape,1560,1,♠Q ♣6,♠Q ♣6 ♥J ♥10 ♦2 ♣Q ♠2,1,False,True,67.0256,Two Pair,0.0
12,87-dawn-ape,34,0,♥3 ♦5,♥3 ♦5 ♥J ♥10 ♦2 ♣Q ♠2,2,False,True,9.0896,Pair,0.0
12,lefthand_cat,2138,0,♥5 ♠J,♥5 ♠J ♥J ♥10 ♦2 ♣Q ♠2,D,False,False,58.0512,Two Pair,360.0
12,1741d59052b7d0ecfa1fcb8f67f79e38,600,0,♠K ♣10,♠K ♣10 ♥J ♥10 ♦2 ♣Q ♠2,SB,False,True,50.1024,Two Pair,0.0
