round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,87-rising-ape,960,0,♥A ♠4,♥A ♠4 ♣9 ♣J ♠10 ♣6 ♣K,D,False,True,8.1472,High Card,0.0
1,87-dawn-ape,940,0,♣3 ♠K,♣3 ♠K ♣9 ♣J ♠10 ♣6 ♣K,SB,False,True,123.1353,Flush,0.0
1,pug,1100,0,♣5 ♣8,♣5 ♣8 ♣9 ♣J ♠10 ♣6 ♣K,BB,True,False,123.1384,Flush,1100.0
2,87-rising-ape,780,0,♥4 ♣9,♥4 ♣9 ♠Q ♦Q ♦K ♠2 ♠6,BB,False,False,19.1096,Pair,0.0
2,87-dawn-ape,1140,0,♠4 ♦2,♠4 ♦2 ♠Q ♦Q ♦K ♠2 ♠6,D,False,False,67.1024,Two Pair,380.0
2,pug,1080,0,♥10 ♥2,♥10 ♥2 ♠Q ♦Q ♦K ♠2 ♠6,SB,False,True,67.1024,Two Pair,0.0
3,87-rising-ape,100,0,♦Q ♠9,♦Q ♠9 ♦J ♦2 ♦A ♥J ♥10,SB,False,False,18.2688,Pair,0.0
3,87-dawn-ape,1840,0,♠A ♥3,♠A ♥3 ♦J ♦2 ♦A ♥J ♥10,BB,False,False,97.0128,Two Pair,1380.0
3,pug,1060,0,♥5 ♣K,♥5 ♣K ♦J ♦2 ♦A ♥J ♥10,D,False,True,18.32,Pair,0.0
4,87-rising-ape,1000,1,♦3 ♥10,♦3 ♥10 ♥3 ♥Q ♠5 ♣4 ♠6,D,True,False,10.0648,Pair,0.0
4,87-dawn-ape,1720,0,♦8 ♦9,♦8 ♦9 ♥3 ♥Q ♠5 ♣4 ♠6,SB,False,True,6.0108,High Card,0.0
4,pug,1280,0,♥2 ♥4,♥2 ♥4 ♥3 ♥Q ♠5 ♣4 ♠6,BB,False,False,114.0,Straight,340.0
5,87-rising-ape,1440,1,♥4 ♥7,♥4 ♥7 ♠6 ♣4 ♥6 ♦A ♠9,BB,False,False,30.2048,Two Pair,800.0
5,87-dawn-ape,1360,0,♠7 ♠10,♠7 ♠10 ♠6 ♣4 ♥6 ♦A ♠9,D,False,False,13.224,Pair,0.0
5,pug,1200,0,♣2 ♥3,♣2 ♥3 ♠6 ♣4 ♥6 ♦A ♠9,SB,False,True,13.2114,Pair,0.0
6,87-rising-ape,1260,1,♠6 ♠2,♠6 ♠2 ♣K ♥K ♣Q ♣3 ♣4,SB,False,True,20.0522,Pair,0.0
6,87-dawn-ape,1760,0,♥10 ♥J,♥10 ♥J ♣K ♥K ♣Q ♣3 ♣4,BB,False,False,20.0896,Pair,660.0
6,pug,980,0,♥A ♦J,♥A ♦J ♣K ♥K ♣Q ♣3 ♣4,D,False,True,20.2816,Pair,0.0
7,87-rising-ape,123,1,♣4 ♠6,♣4 ♠6 ♠Q ♥7 ♣8 ♣6 ♦10,D,False,False,13.0672,Pair,0.0
7,87-dawn-ape,937,0,♥Q ♦3,♥Q ♦3 ♠Q ♥7 ♣8 ♣6 ♦10,SB,False,False,19.0176,Pair,314.0
7,pug,2940,0,♦9 ♦Q,♦9 ♦Q ♠Q ♥7 ♣8 ♣6 ♦10,BB,True,False,118.0,Straight,2940.0
8,87-rising-ape,1000,2,♥K ♣A,♥K ♣A ♣3 ♥4 ♣10 ♥6 ♦3,BB,True,False,10.32,Pair,0.0
8,87-dawn-ape,1000,1,♣6 ♥9,♣6 ♥9 ♣3 ♥4 ♣10 ♥6 ♦3,D,True,False,29.0128,Two Pair,0.0
8,pug,4000,0,♠3 ♦A,♠3 ♦A ♣3 ♥4 ♣10 ♥6 ♦3,SB,True,False,101.2176,Three of a Kind,4000.0
9,87-rising-ape,760,2,♣6 ♥3,♣6 ♥3 ♦2 ♦Q ♦J ♣4 ♠7,SB,False,True,6.0282,High Card,0.0
9,87-dawn-ape,440,1,♦6 ♥10,♦6 ♥10 ♦2 ♦Q ♦J ♣4 ♠7,BB,False,True,6.0408,High Card,0.0
9,pug,4800,0,♠A ♥J,♠A ♥J ♦2 ♦Q ♦J ♣4 ♠7,D,False,False,18.2576,Pair,2560.0
10,87-rising-ape,1960,2,♥7 ♠Q,♥7 ♠Q ♥5 ♥6 ♥10 ♦10 ♥A,D,True,False,123.2204,Flush,1960.0
10,87-dawn-ape,1000,2,♦3 ♥2,♦3 ♥2 ♥5 ♥6 ♥10 ♦10 ♥A,SB,True,False,123.2188,Flush,0.0
10,pug,4040,0,♠A ♣J,♠A ♣J ♥5 ♥6 ♥10 ♦10 ♥A,BB,False,False,96.0256,Two Pair,0.0
11,87-rising-ape,3980,2,♠J ♥K,♠J ♥K ♦A ♥J ♠A ♦3 ♣K,BB,False,False,99.0256,Two Pair,3040.0
11,87-dawn-ape,0,2,♠4 ♠3,♠4 ♠3 ♦A ♥J ♠A ♦3 ♣K,D,True,False,89.1024,Two Pair,0.0
11,pug,3020,0,♣5 ♣Q,♣5 ♣Q ♦A ♥J ♠A ♦3 ♣K,SB,False,False,21.1792,Pair,0.0
