round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,3,3,deal,False,♠9 ♣5,,60000,0.28414398148139075,0.32054967151299074,0.39418938251649394,990,0,2990,0,10,10,0,50,20,2,0,0.0,25.0,check,0,0.3712787628173828
1,1,3,3,flop,True,♠9 ♣5,♦3 ♠2 ♣Q,147,0.17006802721088435,0.3711381586246078,0.2226649844355856,980,0,2980,20,0,20,60,0,0,3,0,0.25,24.086210388807068,fold,0,1.1793997287750244
2,0,3,3,deal,False,♣3 ♦K,,60000,0.34212824074063675,0.31997574423141056,0.4588361236605041,980,0,2980,0,0,20,0,30,20,1,0,0.4,30,check,0,0.31356120109558105
2,1,3,3,flop,False,♣3 ♦K,♦2 ♦A ♠7,402,0.28441127694859036,0.4364984535484877,0.34847224459871345,960,0,2960,20,0,20,60,40,20,2,0,0.16666666666666666,42.99725510193592,check,0,1.194648027420044
2,2,3,3,turn,False,♣3 ♦K,♦2 ♦A ♠7 ♠6,501,0.15568862275449102,0.3513767829028735,0.19737099778031722,940,0,2940,40,0,20,120,40,20,2,0,0.1111111111111111,10,fold,0,1.2068591117858887
3,0,3,3,deal,False,♥9 ♣2,,60000,0.2524759259258429,0.30542346072182275,0.3602152532009168,920,0,2920,0,20,0,0,60,20,3,0,-0.3333333333333333,30.0,check,0,0.32424116134643555
3,1,3,3,flop,False,♥9 ♣2,♦8 ♦6 ♣4,309,0.10679611650485436,0.3035695308321364,0.15127107215076718,920,0,2920,20,0,120,60,120,120,1,0,0.4,39.04005491467288,fold,0,1.1875481605529785
4,0,3,3,deal,False,♦10 ♣7,,60000,0.3324736111110144,0.33683524243727736,0.45024853125156694,900,0,2900,0,20,120,0,200,140,1,0,0.3125,200,check,0,0.4287221431732178
4,1,3,3,flop,True,♦10 ♣7,♥2 ♠7 ♠9,119,0.5798319327731093,0.4849984548069942,0.6518954478223835,780,0,2780,140,0,40,420,0,0,3,0,0.08695652173913043,195.0,bet,195,1.1686770915985107
4,2,3,3,flop,False,♦10 ♣7,♥2 ♠7 ♠9,627,0.4984051036682616,0.49398035898370685,0.5714047322879479,585,0,2585,140,195,100,420,685,295,1,0,0.08298755186721991,0,bet,0,1.2049119472503662
4,3,3,3,turn,True,♦10 ♣7,♥2 ♠7 ♠9 ♥6,130,0.38076923076923075,0.47959857474705686,0.439816530249494,485,0,2485,435,0,40,1305,0,0,3,0,0.02973977695167286,186.15858210660787,check,0,1.166189193725586
4,4,3,3,turn,False,♦10 ♣7,♥2 ♠7 ♠9 ♥6,613,0.46900489396411094,0.4928710259927659,0.5296892571838289,485,0,2485,435,0,240,1305,380,240,1,0,0.12467532467532468,60.625,bet,60,1.2017250061035156
4,5,3,3,turn,False,♦10 ♣7,♥2 ♠7 ♠9 ♥6,1109,0.4666366095581605,0.4918318884034898,0.5273023996469149,245,0,2245,435,240,200,1305,1020,440,1,0,0.07920792079207921,30.625,bet,30,1.2050700187683105
4,6,3,3,river,True,♦10 ♣7,♥2 ♠7 ♠9 ♥6 ♠K,226,0.3185840707964602,0.463547053976924,0.3544503196114155,45,0,2045,875,0,40,2625,0,0,3,0,0.0150093808630394,11.25,fold,0,1.180800199508667
5,0,3,3,deal,False,♣8 ♠10,,60000,0.3533388888887861,0.34561683551577743,0.4737966071389592,45,0,2045,0,0,40,0,60,40,1,0,0.4,22.5,fold,0,0.3349168300628662
6,0,3,3,deal,False,♠Q ♠9,,60000,0.4238643518517377,0.3555364638896843,0.5493833710183033,5,0,2005,0,40,5,0,130,140,2,0,-0.25925925925925924,0.625,bet,0,0.34374308586120605
7,0,3,3,deal,False,♠4 ♠2,,60000,0.26697685185177994,0.3395320991392898,0.3802261746825234,960,1,1960,0,40,40,0,200,80,2,0,0.0,100.0,check,0,0.36093711853027344
7,1,3,3,flop,True,♠4 ♠2,♠6 ♦8 ♠7,289,0.3835063437139562,0.476152731121649,0.45741480659036976,920,1,1920,80,0,80,240,0,0,3,0,0.25,240,check,0,1.1793339252471924
7,2,3,3,flop,False,♠4 ♠2,♠6 ♦8 ♠7,1237,0.3866882241983293,0.4791350476206642,0.4607108885626967,920,1,1920,80,0,80,240,160,80,2,0,0.16666666666666666,400,check,0,1.2546818256378174
