round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,3,3,deal,False,♦4 ♥4,,60000,0.375130092592508,0.31298348685737737,0.4884227111111201,980,0,2980,0,20,0,0,60,20,3,0,-0.3333333333333333,30.0,check,0,0.3211700916290283
1,1,3,2,flop,True,♦4 ♥4,♠4 ♣10 ♠2,214,0.8878504672897196,0.3155503367501707,0.9282409103937415,980,0,2980,20,0,20,60,0,0,3,0,0.25,inf,allin,0,1.180699110031128
2,0,3,3,deal,False,♠4 ♣2,,60000,0.22717731481474984,0.3070358909038179,0.3260632248891435,1030,0,3030,0,10,10,0,50,20,2,0,0.0,19.37303869987618,check,0,0.38173508644104004
2,1,3,3,flop,True,♠4 ♣2,♠9 ♠2 ♥Q,127,0.30708661417322836,0.4483005709864799,0.3670537451043775,1020,0,3020,20,0,20,60,0,0,3,0,0.25,30.0,check,0,1.1731181144714355
2,2,3,3,flop,False,♠4 ♣2,♠9 ♠2 ♥Q,1045,0.34290271132376393,0.46477616113074743,0.4046110208772651,1020,0,3020,20,0,20,60,40,20,2,0,0.16666666666666666,62.41695682230343,check,0,1.1966631412506104
2,3,3,3,turn,True,♠4 ♣2,♠9 ♠2 ♥Q ♠J,146,0.3047945205479452,0.45470631674799017,0.347113841663479,1000,0,3000,40,0,20,120,0,0,3,0,0.14285714285714285,42.70407245758895,check,0,1.1722660064697266
2,4,3,3,turn,False,♠4 ♣2,♠9 ♠2 ♥Q ♠J,665,0.2992481203007519,0.45131324510059934,0.3413475654975623,1000,0,3000,40,0,20,120,40,20,2,0,0.1111111111111111,41.515431929430456,check,0,1.2062408924102783
2,5,3,3,river,True,♠4 ♣2,♠9 ♠2 ♥Q ♠J ♣9,244,0.2943989071038251,0.43520042624132055,0.3146244506819974,980,0,2980,60,0,20,180,0,0,3,0,0.1,36.97227341143436,check,0,1.187812089920044
2,6,3,3,river,False,♠4 ♣2,♠9 ♠2 ♥Q ♠J ♣9,1189,0.26562938043173534,0.42668209493880715,0.28522902450577753,980,0,2980,60,0,120,180,240,120,2,0,0.2222222222222222,105.0,fold,0,1.255929708480835
3,0,3,3,deal,False,♠6 ♠8,,60000,0.34073888888880144,0.3570048342915514,0.45354082076025976,980,0,2980,0,0,20,0,30,20,1,0,0.4,30,check,0,0.3759162425994873
3,1,3,3,flop,False,♠6 ♠8,♠10 ♠Q ♦Q,584,0.4098173515981735,0.4814388601643986,0.4747349314582707,960,0,2960,20,0,20,60,40,20,2,0,0.16666666666666666,100,check,0,1.2201719284057617
3,2,3,3,turn,False,♠6 ♠8,♠10 ♠Q ♦Q ♠J,275,0.8436363636363636,0.3631997378671643,0.8784446186048702,940,0,2940,40,0,20,120,40,20,2,0,0.1111111111111111,320,bet,320,1.1853399276733398
3,3,3,3,river,False,♠6 ♠8,♠10 ♠Q ♦Q ♠J ♥9,675,0.92,0.2712931993250107,0.9332525396207705,620,0,2620,360,0,20,1080,40,20,2,0,0.017543859649122806,inf,allin,0,1.2220211029052734
4,0,3,3,deal,False,♣K ♦A,,60000,0.49216712962949744,0.3459945940971851,0.6121524037999777,1700,0,3700,0,40,0,0,120,40,3,0.0005051215080694449,-0.3333333333333333,60.0,bet,60,0.3341190814971924
4,1,3,3,flop,False,♣K ♦A,♠J ♥5 ♣6,259,0.35135135135135137,0.47536625597998505,0.41532194357232066,1640,0,3640,100,0,40,300,40,40,1,0,0.10526315789473684,138.09434960922445,check,0,1.1853768825531006
4,2,3,3,turn,False,♣K ♦A,♠J ♥5 ♣6 ♥J,214,0.3683800623052959,0.4776328061438793,0.4164457710235314,1600,0,3600,140,0,40,420,40,40,1,0,0.08,139.68275122036377,check,0,1.1780810356140137
