round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,3,3,deal,False,♣6 ♦J,,60000,0.31710231481471873,0.32212881636245844,0.6018950775309436,990,0,2990,0,10,10,0,50,20,2,0,0.0,25.0,bet,25,0.367189884185791
1,1,3,3,flop,True,♣6 ♦J,♣J ♣8 ♥6,106,0.7216981132075472,0.43480742147532964,1.0605092332731374,965,0,2965,35,0,20,105,0,0,3,0,0.16,inf,check,0,1.1652791500091553
1,2,3,3,flop,False,♣6 ♦J,♣J ♣8 ♥6,1168,0.7632705479452054,0.4197543991084937,1.0846271260813718,965,0,2965,35,0,20,105,40,20,2,0,0.12121212121212122,inf,check,0,1.2199170589447021
1,3,3,3,turn,True,♣6 ♦J,♣J ♣8 ♥6 ♣10,103,0.6504854368932039,0.47681666632266684,1.0037581309817831,945,0,2945,55,0,20,165,0,0,3,0,0.10810810810810811,inf,check,0,1.1647720336914062
1,4,3,3,turn,False,♣6 ♦J,♣J ♣8 ♥6 ♣10,598,0.7048494983277592,0.45289100413916716,1.0427809419764476,945,0,2945,55,0,20,165,40,20,2,0,0.08888888888888889,inf,allin,0,1.2014577388763428
2,0,3,3,deal,False,♥4 ♥6,,60000,0.3049925925925179,0.3524778612038832,0.5876808271898352,2075,0,4075,0,0,20,0,30,20,1,2.889945383414585e-22,0.4,0,check,0,0.3929171562194824
2,1,3,3,flop,False,♥4 ♥6,♠2 ♠3 ♦4,394,0.45685279187817257,0.4843572435844014,0.8344390003010398,2055,0,4055,20,0,120,60,140,120,1,0,0.375,400,bet,400,1.1862108707427979
2,2,3,3,flop,False,♥4 ♥6,♠2 ♠3 ♦4,894,0.4679343773303505,0.4879516645264646,0.8461541955665544,1655,0,3655,20,400,100,60,1300,500,1,0,0.0684931506849315,1241.25,bet,1241,1.201908826828003
2,3,3,3,turn,False,♥4 ♥6,♠2 ♠3 ♦4 ♥9,667,0.4790104947526237,0.49085512222477407,0.8505094557771704,1555,0,3555,520,0,120,1560,140,120,1,0,0.06593406593406594,1166.25,bet,1166,1.2204937934875488
3,0,3,3,deal,False,♦2 ♠Q,,60000,0.3076097222221231,0.31547501310531995,0.5918962122504334,1055,0,3055,0,20,0,0,60,20,3,0,-0.3333333333333333,15.0,check,0,0.1841292381286621
3,1,3,3,flop,False,♦2 ♠Q,♠6 ♦A ♥10,583,0.16981132075471697,0.3595197528358615,0.4551662083777478,1055,0,3055,20,0,20,60,20,20,1,0,0.2,80,check,0,1.2044970989227295
3,2,3,2,turn,True,♦2 ♠Q,♠6 ♦A ♥10 ♣3,306,0.13725490196078433,0.3369184368125409,0.3940932179748615,1035,0,3035,40,0,20,120,0,0,3,0,0.14285714285714285,57.21132966548997,check,0,1.1908559799194336
3,3,3,2,turn,False,♦2 ♠Q,♠6 ♦A ♥10 ♣3,772,0.1133419689119171,0.3092540283354758,0.3499492385733974,1035,0,3035,40,0,110,120,110,110,1,0,0.3235294117647059,115.0,check,0,1.206766128540039
4,0,3,3,deal,False,♣3 ♠5,,60000,0.253717592592519,0.3209194768207033,0.5226328032780454,905,0,2905,0,20,20,0,100,40,2,0,0.0,25.0,check,0,0.30861616134643555
4,1,3,3,flop,True,♣3 ♠5,♦A ♥K ♠10,149,0.116331096196868,0.30390492276860087,0.3606447100839041,885,0,2885,40,0,40,120,0,0,3,0,0.25,60.0,check,0,1.1784508228302002
4,2,3,3,flop,False,♣3 ♠5,♦A ♥K ♠10,777,0.08344058344058346,0.2527023740607038,0.29416941020732634,885,0,2885,40,0,40,120,80,40,2,0,0.16666666666666666,50.0,check,0,1.2246708869934082
4,3,3,3,turn,True,♣3 ♠5,♦A ♥K ♠10 ♦Q,157,0.07006369426751592,0.15063840148676655,0.26126252343986217,845,0,2845,80,0,40,240,0,0,3,0,0.14285714285714285,60.0,check,0,1.1739237308502197
4,4,3,3,turn,False,♣3 ♠5,♦A ♥K ♠10 ♦Q,772,0.0621761658031088,0.15899434620838432,0.2430537345698064,845,0,2845,80,0,140,240,280,140,2,0,0.21212121212121213,105.625,fold,0,1.21974515914917
5,0,3,3,deal,False,♠K ♠10,,60000,0.46304768518506895,0.35613570562576763,0.772199932402556,845,0,2845,0,0,40,0,60,40,1,0,0.4,60,check,0,0.3272240161895752
5,1,3,3,flop,False,♠K ♠10,♣K ♠6 ♠9,346,0.8251445086705202,0.37312631241068744,1.1153449064552285,805,0,2805,40,0,140,120,180,140,1,0,0.3181818181818182,inf,allin,0,1.1913719177246094
6,0,3,3,deal,False,♣7 ♣3,,60000,0.2812694444443643,0.3386912872044819,0.560932254178078,960,1,1960,0,40,100,0,320,140,2,0,0.14285714285714285,0,bet,0,0.19191384315490723
6,1,3,3,flop,False,♣7 ♣3,♣J ♦2 ♦8,454,0.1222466960352423,0.32334059036711066,0.3718554273560374,860,1,1860,140,0,40,420,40,40,1,0,0.08,98.03685941334433,check,0,1.2196228504180908
6,2,3,3,flop,False,♣7 ♣3,♣J ♦2 ♦8,1044,0.1181353767560664,0.31870349380693547,0.3640848615253853,820,1,1820,140,40,100,420,320,140,2,0,0.11904761904761904,205.0,check,0,1.2175867557525635
6,3,3,3,turn,False,♣7 ♣3,♣J ♦2 ♦8 ♠5,328,0.020833333333333332,0.13769387661961074,0.1285406162895761,720,1,1720,280,0,40,840,40,40,1,0,0.043478260869565216,20,fold,0,1.189361810684204
7,0,3,3,deal,False,♦2 ♥J,,60000,0.2843495370369446,0.3128852681544468,0.5658384738489048,680,1,1680,0,40,40,0,200,80,2,0,0.0,0,bet,0,0.3211231231689453
7,1,3,3,flop,True,♦2 ♥J,♥K ♠2 ♣2,134,0.8619402985074627,0.33116591326308564,1.1241119019558752,600,1,1600,120,0,80,360,0,0,3,0,0.18181818181818182,inf,allin,0,1.1702027320861816
8,0,3,3,deal,False,♣4 ♦5,,60000,0.2764699074073284,0.33168067478526375,0.5564496217575741,1080,1,2080,0,0,80,0,120,80,1,0,0.4,0,bet,0,0.3786911964416504
8,1,3,3,flop,False,♣4 ♦5,♥7 ♥5 ♦3,383,0.39904264577893817,0.47305304365302514,0.7702364242052298,1000,1,2000,80,0,80,240,160,80,2,0,0.16666666666666666,400,bet,400,1.1922659873962402
8,2,3,2,turn,False,♣4 ♦5,♥7 ♥5 ♦3 ♥9,949,0.2924130663856691,0.44874884501112255,0.6373388088266128,600,1,1600,480,0,180,1440,180,180,1,0,0.1,150.0,bet,150,1.1976590156555176
8,3,3,2,river,False,♣4 ♦5,♥7 ♥5 ♦3 ♥9 ♥10,552,0.06521739130434782,0.24321284705562912,0.2516674029652967,420,1,1420,660,0,80,1800,80,80,1,0,0.04081632653061224,52.5,fold,0,1.2120418548583984
9,0,3,3,deal,False,♠9 ♥J,,60000,0.38018379629618826,0.34770139408518685,0.685034995725873,340,1,1340,0,80,0,0,240,80,3,0,-0.3333333333333333,85.0,bet,85,0.3074953556060791
9,1,3,3,flop,False,♠9 ♥J,♥2 ♣3 ♣5,237,0.180028129395218,0.37525999632786955,0.4704915563588568,255,1,1255,165,0,80,495,80,80,1,0,0.12213740458015267,127.5,check,0,1.1777160167694092
9,2,3,3,turn,False,♠9 ♥J,♥2 ♣3 ♣5 ♠5,255,0.12352941176470589,0.3215088418837932,0.3736287136072148,175,1,1175,245,0,80,735,80,80,1,0,0.0893854748603352,43.75,fold,0,1.1892571449279785
10,0,3,3,deal,False,♥5 ♦7,,60000,0.28539768518510156,0.3301304313406282,0.5699079775584339,95,1,1095,0,80,80,0,400,160,2,0,0.0,11.875,bet,11,0.39072275161743164
11,0,3,3,deal,False,♦J ♦8,,60000,0.3884388888887824,0.35450414433317023,0.6964726796046768,1000,2,1000,0,0,160,0,240,160,1,0,0.4,120.0,bet,120,0.19080805778503418
11,1,3,3,flop,False,♦J ♦8,♦2 ♥K ♠9,389,0.21508140531276776,0.4031593673984678,0.5240622685059423,840,2,840,160,0,160,480,320,160,2,0,0.16666666666666666,105.0,bet,105,1.1926100254058838
