,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,♠2 ♥6,8999,True,False,True,True,2,0,BB,False,True,8999.0
87-dawn-ape,True,0,♥4 ♣Q,0,False,False,True,True,2,0,D,False,,
pug,True,0,♣8 ♦A,0,False,False,True,True,2,0,SB,True,,
