round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,3,3,deal,False,♥4 ♣4,,60000,0.375130092592508,0.31298348685737737,0.7982828643244184,980,0,2980,0,20,0,0,60,20,3,0,-0.3333333333333333,60,bet,60,0.30895304679870605
1,1,3,3,flop,False,♥4 ♣4,♦7 ♦6 ♦4,264,0.5984848484848485,0.4824157719676658,0.9837858122062338,920,0,2920,80,0,20,240,20,20,1,0,0.07142857142857142,inf,allin,0,1.1839182376861572
2,0,3,3,deal,False,♠A ♥9,,60000,0.43223379629617664,0.32579620243910784,0.8661923325013525,1170,0,3170,0,10,10,0,50,20,2,2.4360200792441506e-40,0.0,100,bet,100,0.5884041786193848
2,1,3,3,flop,True,♠A ♥9,♣8 ♦Q ♠2,129,0.3062015503875969,0.4502801777196157,0.66940216323836,1070,0,3070,110,0,20,330,0,0,3,0.01771404371819343,0.05714285714285714,165.0,bet,165,1.1747410297393799
2,2,3,3,turn,True,♠A ♥9,♣8 ♦Q ♠2 ♣K,172,0.20930232558139536,0.3996009366846414,0.5280333895894771,905,0,2905,275,0,20,825,0,0,3,0,0.023668639053254437,0,check,0,1.179306983947754
2,3,3,2,turn,False,♠A ♥9,♣8 ♦Q ♠2 ♣K,827,0.22007255139056833,0.407675445940015,0.5446678136362456,905,0,2905,275,0,20,825,20,20,1,0,0.023121387283236993,113.125,bet,113,1.2055339813232422
2,4,3,2,river,True,♠A ♥9,♣8 ♦Q ♠2 ♣K ♠Q,414,0.2572463768115942,0.43503917550722143,0.6046581665596544,792,0,2792,388,0,20,1051,0,0,3,0,0.018674136321195144,198.0,bet,198,1.1896181106567383
3,0,3,3,deal,False,♥10 ♦2,,60000,0.26761064814805924,0.3108289088926117,0.6563130476640617,2041,0,4041,0,0,20,0,30,20,1,1.9731762641877623e-40,0.4,15.0,bet,15,0.3959929943084717
3,1,3,3,flop,False,♥10 ♦2,♠3 ♠9 ♣8,469,0.10341151385927505,0.2983055972941607,0.34396304076668327,2021,0,4021,20,0,20,60,40,20,2,0,0.16666666666666666,42.043690319058776,check,0,1.2059898376464844
3,2,3,3,turn,False,♥10 ♦2,♠3 ♠9 ♣8 ♣K,540,0.049074074074074076,0.2061532019183299,0.21880597242768557,2001,0,4001,40,0,120,120,240,120,2,0,0.25,140.06369686089715,fold,0,1.215707778930664
4,0,3,3,deal,False,♣9 ♠K,,60000,0.40817453703692247,0.33472203860301636,0.8406908078544398,1961,0,3961,0,40,100,0,214,140,1,0,0.1910828025477707,428,bet,428,0.32822704315185547
4,1,3,3,deal,False,♣9 ♠K,,60000,0.40817453703692247,0.33472203860301636,0.8406908078544398,1533,0,3533,0,468,100,0,1070,568,1,0,0.08547008547008547,1149.75,bet,1149,0.3996899127960205
5,0,3,3,deal,False,♥Q ♥10,,60000,0.4467592592591403,0.3635359578173293,0.8852520356312784,1016,0,3016,0,20,20,0,100,40,2,0,0.0,200,check,0,0.3444840908050537
5,1,3,3,flop,True,♥Q ♥10,♦K ♦6 ♣J,155,0.41935483870967744,0.49017400125755844,0.8111569187541299,996,0,2996,40,0,40,120,0,0,3,0,0.25,240,bet,240,1.1837303638458252
5,2,3,3,turn,True,♥Q ♥10,♦K ♦6 ♣J ♠8,162,0.2222222222222222,0.41201102706087017,0.5507111347976372,756,0,2756,280,0,40,840,0,0,3,0,0.045454545454545456,94.5,bet,94,1.1777122020721436
5,3,3,3,river,True,♥Q ♥10,♦K ♦6 ♣J ♠8 ♦9,209,0.9425837320574163,0.22211472513751507,1.1285144711682151,662,0,2662,374,0,40,1122,0,0,3,0,0.03442340791738382,inf,allin,0,1.1742761135101318
6,0,3,3,deal,False,♣A ♠8,,60000,0.42161481481470026,0.32338399364074366,0.85814952011367,3072,0,5072,0,0,40,0,60,40,1,8.493876812831291e-41,0.4,120,bet,120,0.36548781394958496
6,1,3,3,flop,False,♣A ♠8,♦3 ♣Q ♣K,423,0.24192277383766747,0.4206668893657357,0.5828079920907341,2952,0,4952,120,0,40,360,80,40,2,0,0.08333333333333333,110.0,bet,110,1.1982157230377197
6,2,3,3,turn,False,♣A ♠8,♦3 ♣Q ♣K ♠2,878,0.20539104024297644,0.39727468533994537,0.5254799551383932,2842,0,4842,230,0,40,690,80,40,2,0,0.04938271604938271,192.5,bet,192,1.1923182010650635
