,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,♠3 ♥8,959,False,False,True,True,2,0,SB,False,True,959.0
87-dawn-ape,False,0,♠2 ♣7,8041,True,False,True,True,0,0,BB,False,True,8041.0
pug,True,0,♠6 ♥2,0,False,False,True,True,2,0,D,True,,
