round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,3,3,deal,False,♣10 ♣9,,60000,0.40336620370359827,0.36732856128305397,0.8272213118825902,990,0,2990,0,10,10,0,50,20,2,0,0.0,100,bet,100,0.18874692916870117
1,1,3,3,flop,True,♣10 ♣9,♥9 ♣A ♥K,115,0.4434782608695652,0.4834892085091471,0.8369399175934569,890,0,2890,110,0,20,330,0,0,3,0,0.05714285714285714,660,check,0,1.174246072769165
1,2,3,3,flop,False,♣10 ♣9,♥9 ♣A ♥K,578,0.4694348327566321,0.48371005849160154,0.8646942304932883,890,0,2890,110,0,220,330,340,220,1,0,0.24719101123595505,667.5,bet,667,1.2002241611480713
1,3,3,3,flop,False,♣10 ♣9,♥9 ♣A ♥K,1092,0.4919108669108669,0.4853476733782335,0.8878590397326679,223,0,2223,110,667,100,330,2201,767,2,0,0.03800836183960471,167.25,bet,167,1.206143856048584
1,4,3,3,turn,True,♣10 ♣9,♥9 ♣A ♥K ♠9,105,0.9095238095238095,0.25617100297738604,1.1535404072416962,123,0,2123,877,0,20,2631,0,0,3,0,0.007544322897019992,inf,allin,0,1.1692819595336914
2,0,3,3,deal,False,♥5 ♦A,,60000,0.40353703703692734,0.3248572799786716,0.8264399796612514,3000,0,5000,0,0,20,0,30,20,1,0.010816203694419222,0.4,60,bet,60,0.1985781192779541
2,1,3,3,flop,False,♥5 ♦A,♣10 ♣Q ♠5,360,0.4361111111111111,0.49309272160392464,0.8278732261553696,2940,0,4940,60,0,20,180,40,20,2,0,0.08333333333333333,440,bet,440,1.1946518421173096
2,2,3,3,turn,False,♥5 ♦A,♣10 ♣Q ♠5 ♦2,697,0.38952654232424677,0.4850617020003145,0.8037825370026135,2500,0,4500,500,0,120,1500,140,120,1,0,0.06818181818181818,1875.0,bet,1875,1.1802136898040771
3,0,3,3,deal,False,♣5 ♦3,,60000,0.253717592592519,0.3209194768207033,0.6279361705691415,1980,0,3980,0,20,0,0,60,20,3,0,-0.3333333333333333,30.0,bet,30,0.32834625244140625
3,1,3,3,flop,False,♣5 ♦3,♥Q ♣A ♠2,282,0.19562647754137116,0.38827448285324184,0.508212042231314,1950,0,3950,50,0,120,150,120,120,1,0,0.3076923076923077,0,bet,0,1.1918482780456543
3,2,3,3,turn,False,♣5 ♦3,♥Q ♣A ♠2 ♣K,312,0.09401709401709402,0.27746530748688514,0.34160476042309684,1830,0,3830,170,0,120,510,120,120,1,0,0.16,249.39963145441988,check,0,1.1862211227416992
3,3,3,3,river,False,♣5 ♦3,♥Q ♣A ♠2 ♣K ♦9,797,0.0006273525721455458,0.01769979420284302,0.022656335826098675,1710,0,3710,290,0,120,870,120,120,1,0,0.10810810810810811,23.49436491071377,fold,0,1.2368457317352295
4,0,3,3,deal,False,♣4 ♦4,,60000,0.375130092592508,0.31298348685737737,0.790536360494086,1690,0,3690,0,20,20,0,100,40,2,0,0.0,100,bet,100,0.33387112617492676
4,1,3,3,deal,False,♣4 ♦4,,60000,0.375130092592508,0.31298348685737737,0.790536360494086,1590,0,3590,0,120,100,0,560,220,2,0,0.15151515151515152,560,bet,560,0.35624194145202637
4,2,3,3,flop,True,♣4 ♦4,♣K ♥7 ♠4,126,0.8888888888888888,0.3142696805273544,1.1359048577833897,1030,0,3030,680,0,40,1950,0,0,3,0,0.020100502512562814,inf,check,0,1.22312593460083
4,3,3,3,flop,False,♣4 ♦4,♣K ♥7 ♠4,579,0.9101899827288429,0.2859093878642526,1.1349147615901456,1030,0,3030,680,0,40,1950,40,40,1,0,0.019704433497536946,inf,allin,0,1.2014918327331543
