round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,3,3,deal,False,♥J ♦A,,60000,0.46896574074061864,0.33736510193212776,0.7344528636672736,1000,0,3000,0,0,20,0,30,20,1,0,0.4,30,bet,30,0.30959200859069824
1,1,3,3,flop,False,♥J ♦A,♠J ♠5 ♥4,597,0.6211613623673925,0.4790655556853515,0.9529682919046268,970,0,2970,30,0,20,90,40,20,2,0,0.13333333333333333,inf,allin,0,1.1742520332336426
2,0,3,3,deal,False,♦K ♣3,,60000,0.34212824074063675,0.31997574423141056,0.5954697426886415,2030,0,4030,0,20,0,0,60,20,3,1.8425791140301968e-17,-0.3333333333333333,0,bet,0,0.29764795303344727
2,1,3,3,flop,False,♦K ♣3,♦Q ♥4 ♦10,277,0.2527075812274368,0.4197750356515301,0.5508189505346328,2010,0,4010,40,0,20,120,20,20,1,0,0.125,35.0,bet,35,1.1821770668029785
2,2,3,3,turn,False,♦K ♣3,♦Q ♥4 ♦10 ♠Q,421,0.22565320665083136,0.40208171304151785,0.5124116439964728,1975,0,3975,75,0,20,225,20,20,1,0,0.07547169811320754,61.25,bet,61,1.1914851665496826
2,3,3,3,river,False,♦K ♣3,♦Q ♥4 ♦10 ♠Q ♠2,472,0.11016949152542373,0.3114046445198835,0.32497956045047427,1914,0,3914,136,0,20,408,20,20,1,0,0.044642857142857144,38.56809189183384,check,0,1.2034986019134521
3,0,3,3,deal,False,♣6 ♣2,,60000,0.2658962962962184,0.3350798029417668,0.502706080092715,2332,0,4332,0,10,110,0,150,120,1,0,0.38461538461538464,0,bet,0,0.411837100982666
3,1,3,3,flop,True,♣6 ♣2,♣4 ♠5 ♥A,163,0.2392638036809816,0.42663407731812786,0.5327880488758538,2222,0,4222,120,0,20,360,0,0,3,3.559256238777027e-07,0.05263157894736842,0,bet,0,1.1811819076538086
3,2,3,3,turn,True,♣6 ♣2,♣4 ♠5 ♥A ♣A,134,0.27611940298507465,0.44707659106716896,0.5837105011045842,2202,0,4202,140,0,20,420,0,0,3,0,0.045454545454545456,0,check,0,1.2249937057495117
3,3,3,3,turn,False,♣6 ♣2,♣4 ♠5 ♥A ♣A,863,0.2711471610660487,0.4432466915390419,0.5770012475715218,2202,0,4202,140,0,220,420,340,220,1,0,0.22448979591836735,0,bet,0,1.2008538246154785
3,4,3,3,river,True,♣6 ♣2,♣4 ♠5 ♥A ♣A ♠J,314,0.0,0.0,0.0,1982,0,3982,360,0,20,1080,0,0,3,0,0.01818181818181818,0.0,fold,0,1.248157024383545
4,0,3,3,deal,False,♠3 ♦J,,60000,0.29410092592583076,0.31573462617713577,0.5392339244756501,1982,0,3982,0,0,40,0,60,40,1,0,0.4,15.0,check,0,0.34131407737731934
4,1,3,3,flop,False,♠3 ♦J,♦4 ♦10 ♥4,377,0.18125552608311232,0.3680137026125602,0.4470640536389817,1942,0,3942,40,0,40,120,80,40,2,0,0.16666666666666666,200,check,0,1.2104578018188477
4,2,3,3,turn,False,♠3 ♦J,♦4 ♦10 ♥4 ♠8,353,0.08923512747875353,0.27367550461367623,0.2859437355880907,1902,0,3902,80,0,40,240,80,40,2,0,0.1111111111111111,66.71668931284796,check,0,1.1994707584381104
