,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,♠Q ♥7,3109,True,False,True,True,1,0,SB,False,True,3109.0
87-dawn-ape,False,0,♥4 ♥K,5891,True,False,True,True,0,0,BB,False,True,5891.0
pug,True,0,♦Q ♣2,0,False,False,True,True,2,0,D,True,,
