,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,♣7 ♠7,6540,True,False,True,True,1,0,D,False,True,6540.0
87-dawn-ape,True,0,♦Q ♠5,0,False,False,True,True,2,0,SB,False,,
pug,False,0,♦10 ♥2,2460,True,False,True,True,1,0,BB,True,True,2460.0
