round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,maxRoundBet,action,amount,cputime
9,3,4,3,turn,1,♣6 ♣Q,♦J ♥J ♥4 ♣8,42,0.14285714285714285,0.3499271061118826,1857,0,533,0,80,1857,1317,0,0,4,2,0,-533,-424.8571428571429,-0.7142857142857143,-424.8571428571429,-0.7142857142857143,198.46872744351714,call,0,1.2388150691986084
9,4,4,3,river,1,♣6 ♣Q,♦J ♥J ♥4 ♣8 ♠2,96,0.010416666666666666,0.1015291077584267,1777,0,613,0,80,1777,1477,0,0,4,2,0,-613,-677.6145833333334,-0.9791666666666666,-677.6145833333334,-0.9791666666666666,13.202147584388204,fold,0,1.237415790557861
10,0,4,3,deal,0,♥2 ♦10,,20000,0.24116071428573224,0.3217987347733267,1737,0,0,40,40,1777,0,200,80,2,3,40,-40,-22.12142857142426,-0.2765178571428033,-31.76785714285355,-0.5176785714285355,344.2504587449416,call,0,0.09170794486999513
10,1,4,3,flop,1,♥2 ♦10,♥8 ♣Q ♠6,35,0.12857142857142856,0.3238795442501324,1697,0,80,0,80,1697,240,0,0,4,3,0,-80,-129.14285714285714,-0.6142857142857143,-129.14285714285714,-0.7428571428571429,169.8370173126817,fold,0,1.233422040939331
11,0,4,4,deal,0,♦10 ♣6,,20000,0.2302351190476317,0.3158481893220649,1697,0,0,0,80,1697,0,140,80,1,3,120,0,-20.138869047615763,-0.30929464285710484,-47.76708333333156,-0.5395297619047366,322.92424483623927,fold,0,0.09721231460571288
12,0,4,4,deal,0,♦A ♣8,,20000,0.3233416666667143,0.3376136511222779,1697,0,0,0,80,1697,0,120,80,1,4,200,0,23.46933333334859,0.2933666666668573,-41.198999999994285,-0.35331666666657136,482.02132309061636,raise,0,0.1065363883972168
12,1,4,4,deal,0,♦A ♣8,,20000,0.3233416666667143,0.3376136511222779,1537,0,0,160,840,1697,0,1557,1000,1,2,2059,-160,169.20346666683898,-0.35331666666657136,-496.55702499992583,-0.35331666666657136,461.1602433788234,call,0,0.07653021812438965
12,2,4,3,flop,0,♦A ♣8,♣7 ♥3 ♠3,80,0.19375,0.3749479130492661,697,0,1000,0,96,697,3160,96,96,1,2,96,-1000,-446.55,-0.6125,-465.15,-0.6125,193.8857254534076,call,0,1.2409422397613523
12,3,4,3,turn,0,♦A ♣8,♣7 ♥3 ♠3 ♥K,77,0.12987012987012986,0.3162544327762577,601,0,1096,0,186,601,3352,186,186,1,2,186,-1096,-798.3636363636365,-0.7402597402597403,-822.5194805194806,-0.7402597402597403,120.7826221320735,call,0,1.2433912754058838
12,4,4,3,river,0,♦A ♣8,♣7 ♥3 ♠3 ♥K ♥7,98,0.22789115646258498,0.3915112262851212,415,0,1282,0,80,415,3724,80,80,1,2,80,-1282,-476.8707482993199,-0.54421768707483,-495.1020408163266,-0.54421768707483,208.4935464424344,call,0,1.239941120147705
13,0,4,3,deal,0,♦Q ♠K,,20000,0.3622672619048101,0.3612654142051549,2479,0,0,160,247,2639,0,974,407,2,3,247,-160,35.32832678577307,0.08680178571443031,-54.15168690471501,-0.2754654761903799,672.5619019621042,raise,0,0.10406994819641112
13,1,4,3,deal,0,♦Q ♠K,,20000,0.3622672619048101,0.3612654142051549,1825,0,0,814,51,2639,0,2544,865,2,3,51,-814,75.08354464298212,0.08680178571443031,56.60791428583684,-0.2754654761903799,574.3579537854541,raise,0,0.07519412040710449
14,0,4,4,deal,0,♠5 ♣3,,20000,0.2165815476190612,0.3150773270649861,1489,0,0,80,80,1569,0,560,160,3,4,80,-80,-21.38780952380085,-0.1336738095237553,-38.71433333332574,-0.5668369047618776,284.27910580703195,call,0,0.09235715866088867
14,1,4,4,flop,1,♠5 ♣3,♥J ♦Q ♣5,31,0.2419354838709677,0.4187340317982957,1409,0,160,0,160,1409,640,0,0,4,4,0,-160,-165.1612903225806,-0.032258064516129004,-165.1612903225806,-0.5161290322580645,315.19770732680246,fold,0,1.2377190589904783
15,0,4,4,deal,0,♦7 ♦9,,20000,0.2775202380952631,0.34897560415083945,1409,0,0,0,160,1409,0,400,160,2,4,240,0,17.61295238096838,0.11008095238105242,-48.99190476189476,-0.4449595238094738,369.9094083380134,raise,0,0.10632610321044922
15,1,4,3,deal,0,♦7 ♦9,,20000,0.2775202380952631,0.34897560415083945,1089,0,0,320,2296,1409,0,2308,2616,1,1,2178,-320,-164.04421190464973,-0.7224797619047371,-768.4832904761328,-0.4449595238094738,335.18631925964314,call,0,0.08398199081420897
16,0,4,4,deal,0,♥8 ♦3,,20000,0.2207125000000124,0.3100444398370197,4307,0,0,0,160,4307,0,240,160,1,4,400,0,-18.74399999999207,-0.11714999999995035,-107.02899999999701,-0.5585749999999752,525.0167519391176,fold,0,0.0982680320739746
17,0,4,2,deal,0,♣4 ♣J,,20000,0.26040952380954385,0.3430105959858389,3987,0,0,320,312,4307,0,1112,632,1,2,312,-320,-261.1768380952096,-0.4791809523809123,-342.42460952378724,-0.4791809523809123,602.8677504200264,call,0,0.10656380653381348
17,1,4,2,flop,1,♣4 ♣J,♠10 ♠3 ♣2,38,0.15789473684210525,0.3646422752776584,3675,0,632,0,320,3675,1424,0,0,4,2,0,-632,-727.1578947368422,-0.6842105263157895,-727.1578947368422,-0.6842105263157895,325.54651717985536,fold,0,1.2403240203857422
18,0,4,4,deal,0,♥6 ♦A,,20000,0.2996297619048037,0.33154339847866604,3515,0,0,160,1060,3675,0,2920,1220,2,4,1960,-160,242.1932380954422,0.1985190476192149,-345.08109523797316,-0.40074047619039255,655.648088787667,raise,0,0.08349204063415527
