action,amount,chips,game_id,playerName,position,roundName,round_id,turn_id
bet,20.0,1013,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,River,4,12
call,20.0,843,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,4,13
fold,,1940,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,5,1
call,20.0,2111,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,5,2
call,20.0,1003,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,5,3
call,20.0,873,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,5,4
bet,57.0,946,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Deal,5,5
call,47.0,2933,20180316143459,cc916b8f0759af7958a8a927e191ac35,BB,Deal,5,6
call,47.0,2064,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,5,7
call,47.0,956,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,5,8
call,47.0,826,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,5,9
bet,312.0,634,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Flop,5,10
fold,,2933,20180316143459,cc916b8f0759af7958a8a927e191ac35,BB,Flop,5,11
call,312.0,1752,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Flop,5,12
call,312.0,644,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,5,13
fold,,826,20180316143459,41579b8940a2482619500991a7dd4bc5,,Flop,5,14
bet,20.0,614,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Turn,5,15
call,20.0,1732,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Turn,5,16
call,20.0,624,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,5,17
bet,76.0,538,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,River,5,18
call,76.0,1656,20180316143459,c767b3b24b29c5a270658fd690cd919e,,River,5,19
call,76.0,548,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,5,20
fold,,1656,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,6,1
call,20.0,2087,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,6,2
call,20.0,806,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,6,3
fold,,1538,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,6,4
call,10.0,2913,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Deal,6,5
call,0.0,1920,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Deal,6,6
check,,2913,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Flop,6,7
bet,20.0,1900,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Flop,6,8
call,20.0,2067,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,6,9
fold,,806,20180316143459,41579b8940a2482619500991a7dd4bc5,,Flop,6,10
call,20.0,2893,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Flop,6,11
check,,2893,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Turn,6,12
bet,20.0,1880,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Turn,6,13
call,20.0,2047,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,6,14
call,20.0,2873,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Turn,6,15
fold,,2873,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,River,6,16
fold,,1880,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,River,6,17
call,0.0,2047,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,6,18
call,40.0,2207,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,7,1
call,40.0,766,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,7,2
bet,44.0,1494,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,7,3
call,44.0,2829,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,7,4
fold,,1860,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,SB,Deal,7,5
fold,,1616,20180316143459,c767b3b24b29c5a270658fd690cd919e,BB,Deal,7,6
call,4.0,2203,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,7,7
call,4.0,762,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,7,8
bet,40.0,2163,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,7,9
fold,,762,20180316143459,41579b8940a2482619500991a7dd4bc5,,Flop,7,10
call,40.0,1454,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Flop,7,11
call,40.0,2789,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Flop,7,12
bet,40.0,2123,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,7,13
call,40.0,1414,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Turn,7,14
call,40.0,2749,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Turn,7,15
fold,,2123,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,7,16
bet,40.0,1374,20180316143459,0d2463992a3cce805eb5b0adf7804594,,River,7,17
fold,,2749,20180316143459,cc916b8f0759af7958a8a927e191ac35,,River,7,18
fold,,762,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,8,1
call,40.0,1850,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,8,2
fold,,2749,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,8,3
call,40.0,1820,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,8,4
call,20.0,1576,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,Deal,8,5
call,0.0,2083,20180316143459,67932ee63b2984a136db48eb9e994f8e,BB,Deal,8,6
check,,1576,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,Flop,8,7
bet,40.0,2043,20180316143459,67932ee63b2984a136db48eb9e994f8e,BB,Flop,8,8
bet,160.0,1690,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Flop,8,9
call,160.0,1660,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Flop,8,10
call,160.0,1416,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,Flop,8,11
call,120.0,1923,20180316143459,67932ee63b2984a136db48eb9e994f8e,BB,Flop,8,12
check,,1416,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,Turn,8,13
bet,40.0,1883,20180316143459,67932ee63b2984a136db48eb9e994f8e,BB,Turn,8,14
bet,371.0,1319,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Turn,8,15
call,371.0,1289,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Turn,8,16
call,371.0,1045,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,Turn,8,17
call,331.0,1552,20180316143459,67932ee63b2984a136db48eb9e994f8e,BB,Turn,8,18
bet,40.0,1005,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,River,8,19
fold,,1552,20180316143459,67932ee63b2984a136db48eb9e994f8e,BB,River,8,20
call,40.0,1279,20180316143459,0d2463992a3cce805eb5b0adf7804594,,River,8,21
call,40.0,1249,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,River,8,22
call,40.0,3643,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,9,1
bet,80.0,2669,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,9,2
fold,,1249,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,9,3
fold,,1005,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,9,4
call,60.0,1472,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,Deal,9,5
call,40.0,682,20180316143459,41579b8940a2482619500991a7dd4bc5,BB,Deal,9,6
call,40.0,3603,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,9,7
bet,40.0,1432,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,Flop,9,8
call,40.0,642,20180316143459,41579b8940a2482619500991a7dd4bc5,BB,Flop,9,9
call,40.0,3563,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Flop,9,10
fold,,2669,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Flop,9,11
bet,40.0,1392,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,Turn,9,12
call,40.0,602,20180316143459,41579b8940a2482619500991a7dd4bc5,BB,Turn,9,13
call,40.0,3523,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Turn,9,14
bet,40.0,1352,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,River,9,15
call,40.0,562,20180316143459,41579b8940a2482619500991a7dd4bc5,BB,River,9,16
call,40.0,3483,20180316143459,0d2463992a3cce805eb5b0adf7804594,,River,9,17
fold,,2669,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,10,1
fold,,1249,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,10,2
fold,,1005,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,10,3
call,40.0,1992,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,10,4
call,20.0,522,20180316143459,41579b8940a2482619500991a7dd4bc5,SB,Deal,10,5
call,0.0,3443,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,Deal,10,6
fold,,522,20180316143459,41579b8940a2482619500991a7dd4bc5,SB,Flop,10,7
bet,40.0,3403,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,Flop,10,8
call,40.0,1952,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,10,9
bet,40.0,3363,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,Turn,10,10
call,40.0,1912,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,10,11
bet,40.0,3323,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,River,10,12
call,40.0,1872,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,10,13
call,40.0,1209,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,11,1
fold,,1005,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,11,2
call,40.0,1832,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,11,3
call,40.0,482,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,11,4
call,20.0,3643,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Deal,11,5
call,0.0,2629,20180316143459,cc916b8f0759af7958a8a927e191ac35,BB,Deal,11,6
bet,40.0,3603,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Flop,11,7
fold,,2629,20180316143459,cc916b8f0759af7958a8a927e191ac35,BB,Flop,11,8
call,40.0,1169,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Flop,11,9
call,40.0,1792,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,11,10
fold,,482,20180316143459,41579b8940a2482619500991a7dd4bc5,,Flop,11,11
bet,40.0,3563,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Turn,11,12
call,40.0,1129,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Turn,11,13
call,40.0,1752,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,11,14
bet,40.0,3523,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,River,11,15
call,40.0,1089,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,River,11,16
call,40.0,1712,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,11,17
call,40.0,1965,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,12,1
call,40.0,2232,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,12,2
fold,,482,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,12,3
call,40.0,3483,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,12,4
call,20.0,2589,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Deal,12,5
bet,50.0,999,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Deal,12,6
call,50.0,1915,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,12,7
call,50.0,2182,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,12,8
call,50.0,3433,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,12,9
call,50.0,2539,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Deal,12,10
fold,,2539,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Flop,12,11
bet,40.0,959,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Flop,12,12
call,40.0,1875,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Flop,12,13
call,40.0,2142,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,12,14
call,40.0,3393,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Flop,12,15
bet,40.0,919,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Turn,12,16
fold,,1875,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Turn,12,17
call,40.0,2102,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,12,18
call,40.0,3353,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Turn,12,19
fold,,919,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,River,12,20
bet,40.0,2062,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,12,21
call,40.0,3313,20180316143459,0d2463992a3cce805eb5b0adf7804594,,River,12,22
call,80.0,1982,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,13,1
fold,,482,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,13,2
call,80.0,4043,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,13,3
bet,160.0,2379,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,13,4
fold,,879,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,SB,Deal,13,5
call,80.0,2715,20180316143459,c767b3b24b29c5a270658fd690cd919e,BB,Deal,13,6
call,80.0,1902,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,13,7
call,80.0,3963,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,13,8
allin,2715.0,0,20180316143459,c767b3b24b29c5a270658fd690cd919e,BB,Flop,13,9
allin,1902.0,0,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,13,10
fold,,3963,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Flop,13,11
fold,,2379,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Flop,13,12
fold,,482,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,14,1
bet,98.0,3865,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,14,2
fold,,2379,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,14,3
fold,,879,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,14,4
call,58.0,715,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,Deal,14,5
call,18.0,4386,20180316143459,67932ee63b2984a136db48eb9e994f8e,BB,Deal,14,6
bet,80.0,635,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,Flop,14,7
fold,,4386,20180316143459,67932ee63b2984a136db48eb9e994f8e,BB,Flop,14,8
call,80.0,3785,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Flop,14,9
bet,80.0,555,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,Turn,14,10
call,80.0,3705,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Turn,14,11
bet,80.0,475,20180316143459,c767b3b24b29c5a270658fd690cd919e,SB,River,14,12
call,80.0,3625,20180316143459,0d2463992a3cce805eb5b0adf7804594,,River,14,13
fold,,3625,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,15,1
call,80.0,2299,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,15,2
fold,,879,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,15,3
call,80.0,1169,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,15,4
call,40.0,4306,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,Deal,15,5
call,0.0,402,20180316143459,41579b8940a2482619500991a7dd4bc5,BB,Deal,15,6
bet,80.0,4226,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,Flop,15,7
fold,,402,20180316143459,41579b8940a2482619500991a7dd4bc5,BB,Flop,15,8
bet,187.0,2112,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Flop,15,9
call,187.0,982,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Flop,15,10
call,107.0,4119,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,Flop,15,11
bet,80.0,4039,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,Turn,15,12
call,80.0,2032,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Turn,15,13
fold,,982,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Turn,15,14
bet,80.0,3959,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,River,15,15
bet,414.0,1618,20180316143459,cc916b8f0759af7958a8a927e191ac35,,River,15,16
call,334.0,3625,20180316143459,67932ee63b2984a136db48eb9e994f8e,SB,River,15,17
fold,,1618,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,16,1
fold,,879,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,16,2
call,80.0,902,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,16,3
call,80.0,5414,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,16,4
fold,,362,20180316143459,41579b8940a2482619500991a7dd4bc5,SB,Deal,16,5
call,0.0,3545,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,Deal,16,6
bet,80.0,3465,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,Flop,16,7
call,80.0,822,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Flop,16,8
call,80.0,5334,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,16,9
bet,80.0,3385,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,Turn,16,10
fold,,822,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Turn,16,11
call,80.0,5254,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,16,12
bet,80.0,3305,20180316143459,0d2463992a3cce805eb5b0adf7804594,BB,River,16,13
call,80.0,5174,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,16,14
fold,,879,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,,Deal,17,1
fold,,822,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,17,2
call,80.0,5514,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,17,3
call,80.0,282,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,17,4
call,40.0,3645,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Deal,17,5
call,0.0,1538,20180316143459,cc916b8f0759af7958a8a927e191ac35,BB,Deal,17,6
bet,80.0,3565,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Flop,17,7
fold,,1538,20180316143459,cc916b8f0759af7958a8a927e191ac35,BB,Flop,17,8
call,80.0,5434,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,17,9
fold,,282,20180316143459,41579b8940a2482619500991a7dd4bc5,,Flop,17,10
bet,80.0,3485,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,Turn,17,11
call,80.0,5354,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,17,12
allin,3485.0,0,20180316143459,0d2463992a3cce805eb5b0adf7804594,SB,River,17,13
call,3485.0,1869,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,17,14
call,80.0,742,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Deal,18,1
call,80.0,1789,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,18,2
fold,,282,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,18,3
call,80.0,7530,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,18,4
call,40.0,1458,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Deal,18,5
call,0.0,799,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Deal,18,6
check,,1458,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Flop,18,7
bet,80.0,719,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Flop,18,8
call,80.0,662,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Flop,18,9
call,80.0,1709,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,18,10
call,80.0,7450,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Flop,18,11
fold,,1458,20180316143459,cc916b8f0759af7958a8a927e191ac35,SB,Flop,18,12
bet,80.0,639,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,Turn,18,13
call,80.0,582,20180316143459,c767b3b24b29c5a270658fd690cd919e,,Turn,18,14
call,80.0,1629,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,18,15
call,80.0,7370,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Turn,18,16
bet,80.0,559,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,BB,River,18,17
call,80.0,502,20180316143459,c767b3b24b29c5a270658fd690cd919e,,River,18,18
fold,,1629,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,18,19
fold,,7370,20180316143459,0d2463992a3cce805eb5b0adf7804594,,River,18,20
call,160.0,1469,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,19,1
fold,,282,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,19,2
bet,215.0,7155,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,19,3
call,215.0,1243,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Deal,19,4
call,135.0,1544,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,SB,Deal,19,5
fold,,342,20180316143459,c767b3b24b29c5a270658fd690cd919e,BB,Deal,19,6
call,55.0,1414,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Deal,19,7
bet,160.0,1384,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,SB,Flop,19,8
call,160.0,1254,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Flop,19,9
call,160.0,6995,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Flop,19,10
fold,,1243,20180316143459,cc916b8f0759af7958a8a927e191ac35,,Flop,19,11
bet,160.0,1224,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,SB,Turn,19,12
call,160.0,1094,20180316143459,67932ee63b2984a136db48eb9e994f8e,,Turn,19,13
call,160.0,6835,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Turn,19,14
bet,160.0,1064,20180316143459,2c3e80a6aa48ea3e71262b66c3f7e0c8,SB,River,19,15
call,160.0,934,20180316143459,67932ee63b2984a136db48eb9e994f8e,,River,19,16
call,160.0,6675,20180316143459,0d2463992a3cce805eb5b0adf7804594,,River,19,17
call,160.0,122,20180316143459,41579b8940a2482619500991a7dd4bc5,,Deal,20,1
call,160.0,6515,20180316143459,0d2463992a3cce805eb5b0adf7804594,,Deal,20,2
