action,amount,chips,game_id,playerName,position,roundName,round_id,turn_id
fold,,2960,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Flop,3,9
check,,1844,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Flop,3,10
bet,20.0,794,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Flop,3,11
call,20.0,1458,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Flop,3,12
call,20.0,1824,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Flop,3,13
check,,1458,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Turn,3,14
bet,20.0,1804,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Turn,3,15
call,20.0,774,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Turn,3,16
call,20.0,1438,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Turn,3,17
allin,1438.0,0,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,River,3,18
fold,,1804,20180316135551,c767b3b24b29c5a270658fd690cd919e,,River,3,19
allin,774.0,0,20180316135551,67932ee63b2984a136db48eb9e994f8e,,River,3,20
call,20.0,1784,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,4,1
call,20.0,970,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,4,2
call,20.0,980,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Deal,4,3
fold,,2432,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,4,4
call,10.0,1794,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Deal,4,5
call,0.0,2940,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Deal,4,6
bet,20.0,1774,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Flop,4,7
fold,,2940,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Flop,4,8
call,20.0,1764,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Flop,4,9
call,20.0,950,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,4,10
call,20.0,960,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Flop,4,11
bet,455.0,1319,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Turn,4,12
call,455.0,1309,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Turn,4,13
fold,,950,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Turn,4,14
call,455.0,505,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Turn,4,15
bet,20.0,1299,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,River,4,16
call,20.0,1289,20180316135551,c767b3b24b29c5a270658fd690cd919e,,River,4,17
call,20.0,485,20180316135551,67932ee63b2984a136db48eb9e994f8e,,River,4,18
fold,,950,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,5,1
call,20.0,2070,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Deal,5,2
fold,,2432,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,5,3
call,20.0,1279,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,5,4
call,10.0,2920,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Deal,5,5
fold,,1269,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,Deal,5,6
fold,,2920,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Flop,5,7
bet,20.0,2050,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Flop,5,8
call,20.0,1259,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,5,9
bet,20.0,2030,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Turn,5,10
call,20.0,1239,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Turn,5,11
bet,20.0,2010,20180316135551,67932ee63b2984a136db48eb9e994f8e,,River,5,12
call,20.0,1219,20180316135551,0d2463992a3cce805eb5b0adf7804594,,River,5,13
call,20.0,1990,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Deal,6,1
call,20.0,2412,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,6,2
call,20.0,1399,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,6,3
bet,40.0,2880,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,6,4
fold,,1259,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Deal,6,5
call,20.0,910,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Deal,6,6
call,20.0,1970,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Deal,6,7
call,20.0,2392,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,6,8
call,20.0,1379,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,6,9
fold,,910,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Flop,6,10
bet,20.0,1950,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Flop,6,11
fold,,2392,20180316135551,41579b8940a2482619500991a7dd4bc5,,Flop,6,12
call,20.0,1359,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,6,13
bet,205.0,2675,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Flop,6,14
call,185.0,1765,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Flop,6,15
call,185.0,1174,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,6,16
bet,20.0,1745,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Turn,6,17
call,20.0,1154,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Turn,6,18
bet,434.0,2241,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Turn,6,19
call,414.0,1331,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Turn,6,20
fold,,1154,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Turn,6,21
bet,20.0,1311,20180316135551,67932ee63b2984a136db48eb9e994f8e,,River,6,22
call,20.0,2221,20180316135551,cc916b8f0759af7958a8a927e191ac35,,River,6,23
call,40.0,2352,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,7,1
call,40.0,1114,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,7,2
call,40.0,3934,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,7,3
call,40.0,1219,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,7,4
call,20.0,870,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Deal,7,5
call,0.0,1271,20180316135551,67932ee63b2984a136db48eb9e994f8e,BB,Deal,7,6
bet,40.0,830,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Flop,7,7
fold,,1271,20180316135551,67932ee63b2984a136db48eb9e994f8e,BB,Flop,7,8
call,40.0,2312,20180316135551,41579b8940a2482619500991a7dd4bc5,,Flop,7,9
call,40.0,1074,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,7,10
fold,,3934,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Flop,7,11
allin,1219.0,0,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Flop,7,12
fold,,830,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Flop,7,13
call,1179.0,1133,20180316135551,41579b8940a2482619500991a7dd4bc5,,Flop,7,14
fold,,1074,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,7,15
fold,,1074,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,8,1
call,40.0,3894,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,8,2
fold,,2758,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,8,3
call,40.0,790,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,8,4
call,20.0,1231,20180316135551,67932ee63b2984a136db48eb9e994f8e,SB,Deal,8,5
call,0.0,1093,20180316135551,41579b8940a2482619500991a7dd4bc5,BB,Deal,8,6
bet,40.0,1191,20180316135551,67932ee63b2984a136db48eb9e994f8e,SB,Flop,8,7
fold,,1093,20180316135551,41579b8940a2482619500991a7dd4bc5,BB,Flop,8,8
fold,,3894,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Flop,8,9
raise,80.0,710,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,8,10
call,40.0,1151,20180316135551,67932ee63b2984a136db48eb9e994f8e,SB,Flop,8,11
bet,40.0,1111,20180316135551,67932ee63b2984a136db48eb9e994f8e,SB,Turn,8,12
raise,80.0,630,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Turn,8,13
call,40.0,1071,20180316135551,67932ee63b2984a136db48eb9e994f8e,SB,Turn,8,14
bet,40.0,1031,20180316135551,67932ee63b2984a136db48eb9e994f8e,SB,River,8,15
raise,80.0,550,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,River,8,16
call,40.0,991,20180316135551,67932ee63b2984a136db48eb9e994f8e,SB,River,8,17
fold,,3894,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,9,1
fold,,2758,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,9,2
call,40.0,1150,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,9,3
call,40.0,951,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Deal,9,4
call,20.0,1053,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Deal,9,5
call,0.0,1034,20180316135551,0d2463992a3cce805eb5b0adf7804594,BB,Deal,9,6
check,,1053,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Flop,9,7
bet,245.0,789,20180316135551,0d2463992a3cce805eb5b0adf7804594,BB,Flop,9,8
fold,,1150,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,9,9
call,245.0,706,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Flop,9,10
call,245.0,808,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Flop,9,11
check,,808,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Turn,9,12
fold,,789,20180316135551,0d2463992a3cce805eb5b0adf7804594,BB,Turn,9,13
bet,40.0,666,20180316135551,67932ee63b2984a136db48eb9e994f8e,,Turn,9,14
call,40.0,768,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Turn,9,15
allin,768.0,0,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,River,9,16
allin,666.0,0,20180316135551,67932ee63b2984a136db48eb9e994f8e,,River,9,17
fold,,2758,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,10,1
fold,,1150,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,10,2
fold,,2409,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,10,3
call,20.0,1749,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Deal,10,4
call,0.0,3854,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Deal,10,5
fold,,1749,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Flop,10,6
call,0.0,3854,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Flop,10,7
call,40.0,1110,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,11,1
call,40.0,2369,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,11,2
call,40.0,1709,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,11,3
call,20.0,3894,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Deal,11,4
fold,,2718,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,Deal,11,5
fold,,3894,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Flop,11,6
bet,40.0,1070,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,11,7
fold,,2369,20180316135551,41579b8940a2482619500991a7dd4bc5,,Flop,11,8
call,40.0,1669,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,11,9
fold,,1070,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Turn,11,10
call,0.0,1669,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Turn,11,11
fold,,2369,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,12,1
call,40.0,1909,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,12,2
call,40.0,3854,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,12,3
bet,40.0,2658,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Deal,12,4
call,20.0,1010,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Deal,12,5
call,20.0,1889,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,12,6
call,20.0,3834,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,12,7
bet,40.0,2618,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Flop,12,8
fold,,1010,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Flop,12,9
fold,,1889,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,12,10
fold,,3834,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Flop,12,11
fold,,1889,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,13,1
fold,,3834,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,13,2
fold,,2898,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,13,3
call,40.0,930,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Deal,13,4
call,0.0,2289,20180316135551,41579b8940a2482619500991a7dd4bc5,BB,Deal,13,5
bet,80.0,850,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Flop,13,6
fold,,2289,20180316135551,41579b8940a2482619500991a7dd4bc5,BB,Flop,13,7
bet,160.0,3674,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,14,1
fold,,2898,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,14,2
fold,,1090,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,14,3
call,120.0,2129,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Deal,14,4
call,80.0,1729,20180316135551,0d2463992a3cce805eb5b0adf7804594,BB,Deal,14,5
fold,,2129,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Flop,14,6
fold,,1729,20180316135551,0d2463992a3cce805eb5b0adf7804594,BB,Flop,14,7
call,0.0,3674,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Flop,14,8
call,80.0,2818,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,15,1
fold,,1090,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,15,2
call,80.0,2049,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,15,3
call,40.0,1649,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Deal,15,4
call,0.0,4074,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Deal,15,5
bet,80.0,1569,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Flop,15,6
bet,172.0,3902,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Flop,15,7
call,172.0,2646,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Flop,15,8
call,172.0,1877,20180316135551,41579b8940a2482619500991a7dd4bc5,,Flop,15,9
call,92.0,1477,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Flop,15,10
bet,80.0,1397,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Turn,15,11
call,80.0,3822,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Turn,15,12
call,80.0,2566,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Turn,15,13
call,80.0,1797,20180316135551,41579b8940a2482619500991a7dd4bc5,,Turn,15,14
bet,80.0,1317,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,River,15,15
fold,,3822,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,River,15,16
call,80.0,2486,20180316135551,c767b3b24b29c5a270658fd690cd919e,,River,15,17
call,80.0,1717,20180316135551,41579b8940a2482619500991a7dd4bc5,,River,15,18
call,80.0,1010,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,16,1
call,80.0,3205,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,16,2
call,80.0,1237,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,16,3
call,40.0,3742,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Deal,16,4
call,0.0,2406,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,Deal,16,5
fold,,3742,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Flop,16,6
check,,2406,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,Flop,16,7
bet,80.0,930,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,16,8
fold,,3205,20180316135551,41579b8940a2482619500991a7dd4bc5,,Flop,16,9
bet,357.0,880,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,16,10
call,357.0,2049,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,Flop,16,11
fold,,930,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,16,12
check,,2049,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,Turn,16,13
bet,229.0,651,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Turn,16,14
call,229.0,1820,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,Turn,16,15
bet,80.0,1740,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,River,16,16
fold,,651,20180316135551,0d2463992a3cce805eb5b0adf7804594,,River,16,17
call,80.0,3125,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,17,1
call,80.0,571,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,17,2
bet,160.0,3582,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,17,3
call,120.0,3312,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Deal,17,4
call,80.0,770,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Deal,17,5
call,80.0,3045,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,17,6
call,80.0,491,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,17,7
bet,80.0,3232,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Flop,17,8
call,80.0,690,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Flop,17,9
fold,,3045,20180316135551,41579b8940a2482619500991a7dd4bc5,,Flop,17,10
call,80.0,411,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Flop,17,11
fold,,3582,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Flop,17,12
bet,80.0,3152,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Turn,17,13
fold,,690,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Turn,17,14
call,80.0,331,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Turn,17,15
bet,80.0,3072,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,River,17,16
call,80.0,251,20180316135551,0d2463992a3cce805eb5b0adf7804594,,River,17,17
fold,,251,20180316135551,0d2463992a3cce805eb5b0adf7804594,,Deal,18,1
fold,,3582,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,18,2
call,160.0,4272,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,18,3
call,80.0,530,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Deal,18,4
fold,,2885,20180316135551,41579b8940a2482619500991a7dd4bc5,BB,Deal,18,5
bet,160.0,370,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Flop,18,6
allin,4272.0,0,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Flop,18,7
allin,370.0,0,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Flop,18,8
fold,,3582,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,19,1
fold,,3742,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,19,2
call,160.0,1380,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,19,3
call,80.0,2725,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Deal,19,4
call,0.0,91,20180316135551,0d2463992a3cce805eb5b0adf7804594,BB,Deal,19,5
fold,,2725,20180316135551,41579b8940a2482619500991a7dd4bc5,SB,Flop,19,6
fold,,91,20180316135551,0d2463992a3cce805eb5b0adf7804594,BB,Flop,19,7
call,0.0,1380,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,19,8
call,160.0,3582,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,20,1
call,160.0,1700,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,20,2
fold,,2725,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,20,3
allin,11.0,0,20180316135551,0d2463992a3cce805eb5b0adf7804594,SB,Deal,20,4
call,0.0,3422,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Deal,20,5
fold,,3422,20180316135551,cc916b8f0759af7958a8a927e191ac35,BB,Flop,20,6
bet,160.0,3422,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Flop,20,7
call,160.0,1540,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,20,8
fold,,3422,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Turn,20,9
call,0.0,1540,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Turn,20,10
call,160.0,2271,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Deal,21,1
call,160.0,2565,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,21,2
call,80.0,3262,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Deal,21,3
fold,,3262,20180316135551,c767b3b24b29c5a270658fd690cd919e,BB,Deal,21,4
bet,162.0,3100,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Flop,21,5
call,162.0,2109,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Flop,21,6
call,162.0,2403,20180316135551,41579b8940a2482619500991a7dd4bc5,,Flop,21,7
fold,,3100,20180316135551,cc916b8f0759af7958a8a927e191ac35,SB,Turn,21,8
fold,,2109,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,,Turn,21,9
call,0.0,2403,20180316135551,41579b8940a2482619500991a7dd4bc5,,Turn,21,10
fold,,3529,20180316135551,41579b8940a2482619500991a7dd4bc5,,Deal,22,1
call,160.0,2940,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,22,2
call,80.0,3102,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Deal,22,3
call,0.0,1949,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Deal,22,4
bet,160.0,2942,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Flop,22,5
raise,320.0,1629,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Flop,22,6
fold,,2940,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Flop,22,7
call,160.0,2782,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Flop,22,8
bet,160.0,2622,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Turn,22,9
raise,320.0,1309,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,Turn,22,10
call,160.0,2462,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,Turn,22,11
bet,160.0,2302,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,River,22,12
raise,320.0,989,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,BB,River,22,13
call,160.0,2142,20180316135551,c767b3b24b29c5a270658fd690cd919e,SB,River,22,14
fold,,2940,20180316135551,cc916b8f0759af7958a8a927e191ac35,,Deal,23,1
call,320.0,1822,20180316135551,c767b3b24b29c5a270658fd690cd919e,,Deal,23,2
call,160.0,3069,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Deal,23,3
fold,,3209,20180316135551,41579b8940a2482619500991a7dd4bc5,BB,Deal,23,4
bet,320.0,2749,20180316135551,f164881adcdc582c2c6ef9ffdc0bec25,SB,Flop,23,5
