round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
13,0,8,7,deal,False,♦8 ♣5,,60000,0.10384907407407294,0.2792275639151028,0.07029196199563016,2364,0,4364,0,0,160,0,300,160,1,0.34782608695652173,24.537112101303773,fold,0,0.3948962688446045
14,0,8,7,deal,False,♦2 ♥6,,60000,0.07674490740740712,0.24407255087202484,0.04879534979545819,2364,0,4364,0,0,40,0,100,40,2,0.2857142857142857,5.4072303746579395,fold,0,0.3503119945526123
15,0,8,8,deal,False,♠10 ♣8,,60000,0.1416351851851828,0.31770153218256836,0.10676762726915695,2364,0,4364,0,0,80,0,140,80,1,0.36363636363636365,19.005896836363867,fold,0,0.36531591415405273
16,0,8,8,deal,False,♣4 ♥3,,60000,0.0925731481481481,0.268976136249627,0.06503898159964779,2364,0,4364,0,0,40,0,60,40,1,0.4,4.485848996687593,fold,0,0.4257829189300537
17,0,7,6,deal,False,♠9 ♦Q,,60000,0.1757674603174574,0.32646973291596226,0.1833799043457839,2324,0,4324,0,40,1408,0,2852,1448,1,0.3211267605633803,825.9101275829133,fold,0,0.3778362274169922
18,0,7,4,deal,False,♣9 ♦A,,60000,0.18753194444445134,0.33106632174245365,0.19729039316393718,2284,0,4284,0,40,40,0,280,80,3,0.0,53.03496081449326,check,0,0.3652679920196533
18,1,7,4,flop,True,♣9 ♦A,♥J ♠Q ♠8,271,0.22232472324723246,0.3983395830947532,0.22232472324723246,2244,0,4244,80,0,80,320,0,0,7,0.2,112.0265780730897,bet,112,1.2525420188903809
18,2,7,2,turn,True,♣9 ♦A,♥J ♠Q ♠8 ♥9,200,0.011428571428571429,0.10036667468714455,0.011428571428571429,2132,0,4132,192,0,80,544,0,0,7,0.1282051282051282,6.362573099415205,fold,0,1.2493741512298584
19,0,7,5,deal,False,♣A ♠3,,60000,0.1606684523809344,0.31490112607822546,0.17168519830300258,2132,0,4132,0,0,80,0,280,80,3,0.2222222222222222,73.21000344237656,fold,0,0.3721449375152588
20,0,7,6,deal,False,♥10 ♠3,,60000,0.10613412698410658,0.2657880387539165,0.11691444936982168,2132,0,4132,0,0,320,0,600,320,1,0.34782608695652173,91.55744651096597,fold,0,0.38115715980529785
21,0,6,6,deal,False,♥2 ♦K,,60000,0.15489960317460422,0.2970923650458128,0.2091709456353954,2132,0,4132,0,0,80,0,200,80,2,0.2857142857142857,71.92230022972993,bet,71,0.39552783966064453
21,1,6,6,deal,False,♥2 ♦K,,60000,0.15489960317460422,0.2970923650458128,0.2091709456353954,2052,0,4052,0,80,560,0,1360,640,1,0.2916666666666667,489.0716415621635,fold,0,0.35230112075805664
22,0,6,6,deal,False,♦A ♣4,,60000,0.19635502645501657,0.32618991305829764,0.2579272483917943,2052,0,4052,0,0,80,0,120,80,1,0.4,63.92968560358642,fold,0,0.3725168704986572
23,0,6,2,deal,False,♦5 ♣5,,60000,0.19205119047616495,0.33438694537296887,0.25507728654952994,1972,0,3972,0,80,0,0,200,80,2,-0.4,0,check,0,0.35138487815856934
23,1,6,2,flop,True,♦5 ♣5,♠4 ♣10 ♥10,276,0.6702898550724637,0.47010782301446474,0.6702898550724637,1972,0,3972,80,0,80,200,0,0,6,0.2857142857142857,inf,raise,0,1.263840913772583
24,0,6,5,deal,False,♦9 ♠7,,60000,0.16646137566137384,0.3095503026162837,0.22792293129473487,2092,0,4092,0,80,240,0,990,320,1,0.13008130081300814,340.52575134509635,check,0,0.3234679698944092
24,1,6,5,flop,True,♦9 ♠7,♣6 ♥6 ♥A,211,0.065086887835703,0.23645537222927687,0.06385349226992164,1852,0,3852,320,0,160,1550,0,0,6,0.0935672514619883,113.46292044556589,fold,0,1.2577199935913086
25,0,6,4,deal,False,♥Q ♣3,,60000,0.14486534391535055,0.2879907385181163,0.20469939749503657,1852,0,3852,0,0,284,0,524,284,1,0.35148514851485146,181.61575590689202,fold,0,0.4162721633911133
26,0,6,6,deal,False,♣A ♣10,,60000,0.2831261904761811,0.3774465241546037,0.3619667011067759,1852,0,3852,0,0,640,0,1200,640,1,0.34782608695652173,1479.1405934865636,check,0,0.36797380447387695
26,1,6,6,deal,False,♣A ♣10,,60000,0.2831261904761811,0.3774465241546037,0.3619667011067759,1212,0,3212,0,640,1212,0,5624,2000,1,0.1772966647162083,2801.1224989151797,check,0,0.38930201530456543
27,0,6,6,deal,False,♣2 ♠K,,60000,0.15489960317460422,0.2970923650458128,0.22002521412755366,1000,1,2000,0,0,320,0,560,320,1,0.36363636363636365,220.0450292826818,fold,0,0.36364221572875977
28,0,6,6,deal,False,♣6 ♦4,,60000,0.13462169312170374,0.2931111136289798,0.19776571709252466,1000,1,2000,0,0,160,0,240,160,1,0.4,78.5214894313235,fold,0,0.37598729133605957
29,0,6,5,deal,False,♥5 ♣A,,60000,0.1997048941798827,0.32587343204624813,0.27566280926501063,840,1,1840,0,160,0,0,800,160,5,-0.2,0,check,0,0.3776540756225586
29,1,6,5,flop,False,♥5 ♣A,♠2 ♠5 ♣3,416,0.26979166666666665,0.42928130081532895,0.256476122707162,840,1,1840,160,0,160,800,160,160,1,0.14285714285714285,244.2549406023949,check,0,1.273292064666748
29,2,6,3,turn,False,♥5 ♣A,♠2 ♠5 ♣3 ♥8,450,0.15,0.3446683859832466,0.148274013297586,680,1,1680,320,0,680,1280,680,923,1,0.25757575757575757,413.1299321780735,fold,0,1.2968711853027344
30,0,6,2,deal,False,♣K ♦5,,60000,0.17108134920634566,0.3069431762412792,0.24451445561695673,520,1,1520,0,160,160,0,480,320,1,0.0,236.56463106980712,check,0,0.42131590843200684
30,1,6,2,flop,True,♣K ♦5,♣Q ♠7 ♣8,316,0.44145569620253167,0.4877192151712911,0.424076070444082,360,1,1360,320,0,320,640,0,0,6,0.3333333333333333,1213.686241846584,check,0,1.273705244064331
31,0,6,4,deal,False,♠8 ♦4,,60000,0.12135132275133302,0.2706598495477484,0.18665834510508453,1000,1,2000,0,0,640,0,1120,640,1,0.36363636363636365,333.5932890694115,fold,0,0.3826310634613037
32,0,6,5,deal,False,♠5 ♣9,,60000,0.13342936507937722,0.28109405158180006,0.2031371937145011,1000,1,2000,0,0,640,0,1120,640,1,0.36363636363636365,383.19663518480115,fold,0,0.36893701553344727
33,0,5,5,deal,False,♥K ♠6,,60000,0.21428677248670142,0.31736547036011603,0.34559129733748817,1000,1,2000,0,0,640,0,1120,640,1,0.36363636363636365,1253.3692931284493,fold,0,0.36069512367248535
34,0,5,5,deal,False,♠4 ♦A,,60000,0.23517486772477747,0.33189083318269347,0.3730099882816961,1000,1,2000,0,0,320,0,480,320,1,0.4,704.956208573242,fold,0,0.4088172912597656
36,0,5,3,deal,False,♣2 ♦K,,60000,0.18798690476185845,0.3062842608547908,0.3188719785563153,840,1,1840,0,320,840,0,2120,1280,1,0.17567567567567569,1579.4009492633477,check,0,0.36214518547058105
37,0,5,3,deal,False,♥7 ♣7,,60000,0.27266097883586193,0.3370327294452039,0.42407247664606407,3480,1,4480,0,0,640,0,960,640,1,0.4,2427.2727376363964,check,0,0.3472740650177002
37,1,5,2,flop,False,♥7 ♣7,♦J ♥2 ♣3,779,0.4563543003851091,0.4977691519602761,0.4214879016718046,2840,1,3840,640,0,650,1920,650,650,1,0.20186335403726707,2394.7447076337116,check,0,1.3136651515960693
37,2,5,2,turn,False,♥7 ♣7,♦J ♥2 ♣3 ♣2,380,0.21973684210526315,0.4132731150099504,0.2241449867991244,2190,1,3190,1290,0,650,3220,650,650,1,0.14380530973451328,914.0775669234212,check,0,1.2589492797851562
37,3,5,2,river,False,♥7 ♣7,♦J ♥2 ♣3 ♣2 ♠10,572,0.19493006993006992,0.3955948367080453,0.19559419053629207,1540,1,2540,1940,0,650,4520,650,650,1,0.11168384879725086,858.8268684368642,check,0,1.2716150283813477
38,0,5,5,deal,False,♥6 ♠9,,60000,0.1795342592592253,0.30279593955025685,0.3119449307139454,890,1,1890,0,0,890,0,1610,1280,1,0.356,1335.330497487141,fold,0,0.35863304138183594
